gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
C3orf43	1180405	156	30	741798	202440	0	0	0	0	50	5	27254690	1	1
C3orf45	843769	206	51	555264	180750	0	0	0	0	50	4	27718856	1	1
C3orf52	268780	440	28	1163066	323422	0	0	0	0	50	7	27573774	1	1
C3orf54	1306720	191	39	951950	306070	0	0	0	0	50	10	29486350	1	1
C3orf55	147326	810	-11	684922	130622	0	0	0	0	50	19	29455984	1	1
C3orf57	240601	602	-4	272330	67480	0	0	0	0	50	15	24821554	1	1
C3orf58	34520	1009	-6	1479258	448260	0	0	0	0	50	13	25708434	1	1
C3orf59	34577	631	8	1673022	467058	0	0	0	0	50	8	33640226	1	1
C3orf63	209166	363	34	5950772	1517818	0	0	0	0	50	5	25137746	1	1
C3orf64	263737	581	-2	1614700	380780	0	0	0	0	50	11	20687440	1	1
C3orf67	146530	837	19	2001746	514294	0	0	0	0	50	11	29656978	1	1
C3orf70	760533	598	32	862298	232324	0	0	0	0	50	18	32926866	1	1
C3orf71	1838219	241	33	908088	354270	0	0	0	0	50	7	26597242	1	1
C3orf72	345888	340	21	570688	204368	0	0	0	0	50	5	29319578	1	1
C3orf75	884829	197	44	931706	261244	0	0	0	0	50	3	27143830	1	1
C3orf77	NaN	NaN	NaN	5938722	1518300	0	0	0	0	50	23	55195748	1	1
C3orf78	NaN	NaN	NaN	248712	67962	0	0	0	0	50	23	53745410	1	1
C3orf79	55177	914	-4	360054	92544	0	0	0	0	50	19	26267072	1	1
C4A	NaN	NaN	NaN	11300972	3358576	0	0	0	0	0	0	3358576	1	1
C4B	NaN	NaN	NaN	11300972	3358576	0	0	0	0	0	0	3358576	1	1
C4BPB	434877	155	24	922548	212562	0	0	0	0	50	7	35855498	1	1
C4orf14	570731	443	33	2344448	728302	0	0	0	0	50	6	28243754	1	1
C4orf17	331308	847	9	1265250	342702	0	0	1	0	50	11	25171968	1	1
C4orf21	219601	647	30	7382312	1905346	0	0	0	0	6	0	4625754	1	1
C4orf22	46363	1141	-4	826630	220274	0	0	0	0	50	11	28636102	1	1
C4orf23	108213	416	43	2599908	751920	0	0	0	0	50	1	31151660	1	1
C4orf26	461415	491	19	452598	124356	0	0	0	0	50	4	27685116	1	1
C4orf27	173367	574	17	1245488	303178	0	0	0	0	50	6	21411886	1	1
C4orf29	231217	284	16	1475402	382708	0	0	0	0	50	9	26267072	1	1
C4orf3	218603	824	-1	682994	200512	0	0	0	0	50	15	26558200	1	1
C4orf31	106601	931	-7	1947280	536948	0	0	0	0	50	19	29034716	1	1
C4orf32	167195	334	20	447296	135442	0	0	0	0	50	9	27700540	1	1
C4orf33	98087	645	-2	725410	171110	0	0	0	0	50	15	28169526	1	1
C4orf34	645570	165	40	360054	96882	0	0	0	0	50	10	27764164	1	1
C4orf35	264684	915	25	1325982	394758	0	0	0	0	50	5	23601130	1	1
C4orf36	268001	603	36	420786	114234	0	0	0	0	50	4	21933892	1	1
C4orf37	69244	1096	-24	1620484	435728	0	0	0	0	23	9	18407580	1	1
C4orf39	NaN	NaN	NaN	510438	177858	0	0	0	0	50	23	53855306	1	1
C4orf40	181352	975	12	726856	250640	0	0	0	0	50	4	24339554	1	1
C4orf41	154470	254	4	4056512	1030516	0	0	0	0	0	0	1030516	1	1
C4orf43	75022	1136	-3	751920	167736	0	0	0	0	50	10	28280386	1	1
C4orf44	612481	464	32	944238	277632	0	0	0	0	50	12	31005132	1	1
C4orf45	155458	337	10	673836	163398	0	0	0	0	50	9	28693460	1	1
C4orf47	NaN	NaN	NaN	1107636	280524	0	0	0	0	50	23	53957972	1	1
C4orf48	NaN	NaN	NaN	426570	156168	0	0	0	0	50	23	53833616	1	1
C4orf49	384151	208	24	814580	248230	0	0	0	0	50	6	28931086	1	1
C4orf50	109875	686	16	948094	291128	0	0	0	0	50	6	25327654	1	1
C4orf52	NaN	NaN	NaN	241482	65070	0	0	0	0	50	23	53742518	1	1
C4orf6	57657	589	10	333062	86278	0	0	0	0	50	15	34642786	1	1
C4orf7	191457	928	7	307516	85796	0	0	0	0	50	15	29394770	1	1
C5AR1	1132395	232	41	1143786	386082	0	0	0	0	50	7	22989954	1	1
C5orf13	118271	617	34	417412	103148	0	0	0	0	50	6	25677586	1	1
C5orf15	568918	269	60	901822	263654	0	0	0	0	50	12	23819958	1	1
C5orf20	625030	509	47	802530	260280	0	0	0	0	50	12	32682010	1	1
C5orf22	235664	649	4	1559752	408254	0	0	1	0	26	3	11816712	1	1
C5orf23	477035	487	-15	414038	115198	0	0	0	0	50	10	30754492	1	1
C5orf24	877491	696	39	638168	187498	0	0	0	0	50	7	32938916	1	1
C5orf25	532154	427	25	1590118	442958	0	0	0	0	50	11	30390100	1	1
C5orf28	497364	369	1	734086	214490	0	0	0	0	50	13	29370188	1	1
C5orf30	203042	531	16	692152	211598	0	0	0	0	50	11	28047580	1	1
C5orf32	788704	185	45	341256	95436	0	0	0	0	50	10	29417906	1	1
C5orf33	184013	476	2	1545292	440066	0	0	0	0	50	16	28989890	1	1
C5orf34	490107	369	10	2253832	587558	0	0	0	0	50	12	41740718	1	1
C5orf35	201203	393	41	1050760	288236	0	0	0	0	50	4	29898942	1	1
C5orf36	162976	515	3	4533692	1114384	0	0	0	0	6	1	4445968	1	1
C5orf38	18983	986	-29	464166	156168	0	0	0	0	50	24	30965608	1	1
C5orf39	488323	520	21	649254	192318	0	0	0	0	50	11	30269600	1	1
C5orf4	525975	293	35	1179454	312818	0	0	0	0	50	7	27940576	1	1
C5orf40	NaN	NaN	NaN	762042	219792	0	0	0	0	50	23	53897240	1	1
C5orf41	486042	309	37	2280342	579846	0	0	0	0	32	4	15482804	1	1
C5orf42	355603	213	29	11234938	2932970	0	0	0	0	0	0	2932970	1	1
C5orf43	202017	385	13	262690	68444	0	0	0	0	4	2	2216718	1	1
C5orf44	417990	406	31	1503840	383190	0	0	0	0	50	6	26021252	1	1
C5orf45	1610057	359	38	1188130	341738	0	0	0	0	50	4	24447522	1	1
C5orf46	137041	470	2	318602	83386	0	0	0	0	50	15	24462946	1	1
C5orf47	NaN	NaN	NaN	612622	178340	0	0	0	0	50	23	53855788	1	1
C5orf48	235652	347	15	479590	123392	0	0	0	0	50	10	25630350	1	1
C5orf49	65781	1013	-18	508028	145564	0	0	0	0	50	17	27561724	1	1
C5orf52	NaN	NaN	NaN	552372	156168	0	0	0	0	50	23	53833616	1	1
C5orf53	812666	260	50	188944	45308	0	0	0	0	10	2	4739024	1	1
C5orf54	197504	619	30	2049464	537430	0	0	0	0	50	9	27343860	1	1
C5orf55	787542	399	37	390420	130140	0	0	0	0	50	10	31220104	1	1
C5orf56	543074	264	63	458864	109414	0	0	0	0	50	11	21384894	1	1
C5orf58	97631	636	31	373068	91098	0	0	0	0	50	5	32403896	1	1
C5orf60	NaN	NaN	NaN	945684	292092	0	0	0	0	50	23	53969540	1	1
C5orf62	NaN	NaN	NaN	204850	65552	0	0	0	0	50	23	53743000	1	1
C6orf1	1074764	233	36	539358	172074	0	0	0	0	50	5	22808722	1	1
C6orf10	1754032	479	27	1716884	428980	0	0	0	0	50	10	21638908	1	1
C6orf103	NaN	NaN	NaN	5927154	1513962	0	0	0	0	50	23	55191410	1	1
C6orf105	117356	372	24	876276	238590	0	0	0	0	50	8	27421944	1	1
C6orf106	920583	132	31	1041602	278596	0	0	0	0	50	5	24903976	1	1
C6orf108	1308754	363	35	669016	213044	0	0	0	0	50	8	30245500	1	1
C6orf114	NaN	NaN	NaN	470432	123874	0	0	0	0	50	23	53801322	1	1
C6orf115	289502	640	16	288236	79048	0	0	0	0	24	4	16885906	1	1
C6orf120	233648	447	3	632866	200030	0	0	0	0	50	6	31852970	1	1
C6orf125	1551477	328	40	458382	115680	0	0	0	0	50	13	32611638	1	1
C6orf126	621095	404	34	357644	97846	0	0	0	0	50	9	30118734	1	1
C6orf127	621095	404	34	434764	111824	0	0	0	0	50	9	30118734	1	1
C6orf129	498007	434	43	351860	93508	0	0	0	0	50	14	33721202	1	1
C6orf130	145501	611	37	555264	137370	0	0	0	0	50	12	27377600	1	1
C6orf132	NaN	NaN	NaN	3809728	1371290	0	0	0	0	50	23	55048738	1	1
C6orf134	2097865	171	37	1156800	352824	0	0	0	0	44	7	28586456	1	1
C6orf136	2115149	171	41	1622412	562494	0	0	0	0	50	4	31312166	1	1
C6orf138	100851	907	-18	2865008	823738	0	0	0	0	22	4	11675004	1	1
C6orf141	NaN	NaN	NaN	790962	271848	0	0	0	0	50	23	53949296	1	1
C6orf142	104005	635	-1	1612290	448260	0	0	0	0	50	9	28894936	1	1
C6orf145	336205	311	17	807832	221720	0	0	0	0	50	6	33774222	1	1
C6orf146	182705	353	18	1779062	463684	0	0	0	0	50	7	25923888	1	1
C6orf15	2992134	283	23	1063774	356198	0	0	0	0	50	3	29746148	1	1
C6orf150	723493	232	21	1789184	505618	0	0	0	0	50	8	27708734	1	1
C6orf153	1200368	259	40	916764	248712	0	0	0	0	50	10	30743406	1	1
C6orf154	1278255	230	56	1058954	345112	0	0	0	0	50	8	27018992	1	1
C6orf162	222902	596	14	345594	91098	0	0	0	0	44	6	20717806	1	1
C6orf163	NaN	NaN	NaN	1180900	276668	0	0	0	0	50	23	53954116	1	1
C6orf165	222811	556	26	2196956	575026	0	0	0	0	50	7	27174678	1	1
C6orf167	91667	1258	2	4394394	1140894	0	0	0	0	23	2	10796800	1	1
C6orf168	259352	595	-11	1442626	364874	0	0	0	0	50	11	24303886	1	1
C6orf170	60566	895	-10	4522124	1117276	0	0	0	0	6	2	6143090	1	1
C6orf174	157237	811	-9	3180718	966410	0	0	0	0	9	3	5123178	1	1
C6orf182	390388	492	33	1673504	384154	0	0	0	0	50	11	23328318	1	1
C6orf186	183030	586	22	1254646	360536	0	0	0	0	50	13	28342564	1	1
C6orf191	72955	603	26	468022	120500	0	0	0	0	50	8	32747080	1	1
C6orf192	129252	443	10	1588190	469468	0	0	0	0	50	9	29455502	1	1
C6orf195	467575	342	25	426570	128694	0	0	0	0	50	6	26509036	1	1
C6orf201	181759	353	22	500798	128212	0	0	0	0	50	12	28103974	1	1
C6orf203	214917	417	22	863744	226540	0	0	0	0	50	8	26803056	1	1
C6orf204	129707	1029	8	3019730	748546	0	0	0	0	50	16	33206426	1	1
C6orf211	336608	468	30	1550112	390420	0	0	0	0	50	4	26467102	1	1
C6orf221	732413	446	18	736014	224130	0	0	0	0	50	9	27385312	1	1
C6orf222	891439	192	38	2261544	634794	0	0	0	0	12	4	8365110	1	1
C6orf223	1407986	199	47	900376	236180	0	0	0	0	50	9	31489542	1	1
C6orf225	145073	296	-5	282452	80494	0	0	0	0	50	9	29583232	1	1
C6orf226	1086050	203	41	323422	121946	0	0	0	0	50	8	22737386	1	1
C6orf25	2517236	193	20	925922	217864	0	0	0	0	50	7	37185818	1	1
C6orf26	2509866	183	32	625154	177376	0	0	0	0	50	5	30415646	1	1
C6orf27	2509866	183	32	2974422	986172	0	0	0	0	50	5	30415646	1	1
C6orf35	213310	374	21	488266	145082	0	0	0	0	50	11	28926266	1	1
C6orf47	2517236	193	20	946648	333062	0	0	0	0	50	7	37185818	1	1
C6orf48	2485614	188	36	272330	71818	0	0	0	0	50	5	28797572	1	1
C6orf52	NaN	NaN	NaN	558156	131586	0	0	0	0	50	23	53809034	1	1
C6orf57	119480	618	15	380298	107004	0	0	0	0	50	14	29726868	1	1
C6orf58	169285	807	-9	1172224	295466	0	0	0	0	50	20	28549824	1	1
C6orf64	188770	730	34	604428	199548	0	0	0	0	50	7	28384498	1	1
C6orf70	233648	447	3	2404216	645398	0	0	0	0	25	5	19882982	1	1
C6orf72	435829	150	41	1162584	319566	0	0	0	0	50	13	23718256	1	1
C6orf81	621095	404	34	1251754	379334	0	0	0	0	50	9	30118734	1	1
C6orf94	NaN	NaN	NaN	796264	211598	0	0	0	0	50	23	53889046	1	1
C6orf97	301605	535	7	2520378	646362	0	0	0	0	50	9	31684752	1	1
C7	211302	644	5	2987918	771682	0	0	0	0	50	8	27562206	1	1
C7orf10	120126	802	-13	1539990	430908	0	0	0	0	50	13	32379796	1	1
C7orf11	221361	636	20	596716	192800	0	0	0	0	50	11	24344856	1	1
C7orf16	26433	889	1	563940	135924	0	0	0	0	50	13	28145426	1	1
C7orf23	182644	1011	28	420304	113270	0	0	0	0	50	3	23736090	1	1
C7orf25	163131	744	-6	1610362	480554	0	0	0	0	50	11	26316718	1	1
C7orf26	NaN	NaN	NaN	1515890	465130	0	0	0	0	50	23	54142578	1	1
C7orf27	783535	226	47	2730530	910498	0	0	0	0	50	10	28157958	1	1
C7orf28A	2208864	358	32	1768458	410664	0	0	0	0	50	17	28325694	1	1
C7orf28B	700380	514	57	1768458	410664	0	0	0	0	50	7	24470658	1	1
C7orf29	NaN	NaN	NaN	789998	238108	0	0	0	0	50	23	53915556	1	1
C7orf30	500943	169	27	805904	236662	0	0	0	0	50	7	31166120	1	1
C7orf34	294033	676	2	508028	142672	0	0	0	0	50	15	23563052	1	1
C7orf36	221842	487	5	793372	205814	0	0	0	0	50	5	32331114	1	1
C7orf41	656945	411	31	470914	113270	0	0	0	0	50	6	23661380	1	1
C7orf42	490088	228	41	1098478	302696	0	0	0	0	50	13	22359980	1	1
C7orf43	1299015	205	52	1935230	642988	0	0	0	0	50	7	28218690	1	1
C7orf44	654530	310	38	533092	133514	0	0	0	0	50	15	29991004	1	1
C7orf45	414437	266	34	872420	204850	0	0	0	0	50	15	25518044	1	1
C7orf46	378677	441	19	1057508	277150	0	0	0	0	50	9	31457248	1	1
C7orf47	1479297	186	60	833378	291610	0	0	0	0	50	7	23994442	1	1
C7orf49	464513	594	20	539840	157132	0	0	0	0	50	10	20371730	1	1
C7orf50	769674	346	35	662268	205332	0	0	0	0	50	8	25669874	1	1
C7orf51	1479297	186	60	2730530	956770	0	0	0	0	50	7	23994442	1	1
C7orf52	1022626	258	39	1201144	421268	0	0	0	0	14	2	7192886	1	1
C7orf53	171853	470	-5	460310	129658	0	0	0	0	50	13	25105934	1	1
C7orf55	522451	339	35	381744	121464	0	0	0	0	50	15	27746330	1	1
C7orf57	127890	364	24	1048350	280524	0	0	0	0	50	9	27231072	1	1
C7orf58	99302	534	-3	3679106	961108	0	0	0	0	50	4	31142984	1	1
C7orf59	1299015	205	52	343666	110378	0	0	0	0	50	7	28218690	1	1
C7orf60	157620	814	-14	1409368	374996	0	0	0	0	50	21	31896350	1	1
C7orf61	1479297	186	60	697936	211598	0	0	0	0	50	7	23994442	1	1
C7orf63	134871	1140	2	3380266	833378	0	0	0	0	33	5	16253040	1	1
C7orf64	750974	369	28	1281638	340774	0	0	0	0	50	7	27591126	1	1
C7orf65	237253	211	21	530200	143636	0	0	0	0	50	7	26992000	1	1
C7orf66	75279	982	-24	407772	107004	0	0	0	0	50	38	36638748	1	1
C7orf68	902782	246	34	214490	68926	0	0	0	0	50	12	27460986	1	1
C7orf69	NaN	NaN	NaN	441512	106522	0	0	0	0	50	23	53783970	1	1
C7orf70	NaN	NaN	NaN	860370	273294	0	0	0	0	50	23	53950742	1	1
C7orf71	NaN	NaN	NaN	592860	156168	0	0	0	0	50	23	53833616	1	1
C7orf72	NaN	NaN	NaN	1534688	415966	0	0	0	0	50	23	54093414	1	1
C8A	39104	713	-15	2068744	526826	0	0	0	0	50	14	33949670	1	1
C8G	1979517	188	34	702756	215454	0	0	0	0	50	10	28495358	1	1
C8orf22	15071	631	-19	304142	74710	0	0	0	0	50	12	25891594	1	1
C8orf30A	2713803	210	26	2570024	885916	0	0	0	0	50	5	31738736	1	1
C8orf31	821065	470	4	472842	133032	0	0	0	0	50	14	22831858	1	1
C8orf33	454161	440	8	789998	233770	0	0	0	0	50	7	32604890	1	1
C8orf34	36554	910	-22	1540472	385600	0	0	0	0	7	4	4995448	1	1
C8orf37	313002	375	45	752402	181714	0	0	0	0	50	7	25050986	1	1
C8orf38	409865	395	57	1172224	325832	0	0	0	0	50	6	29516234	1	1
C8orf4	10573	360	3	366802	100256	0	0	0	0	50	10	28016250	1	1
C8orf40	627586	464	26	395240	90616	0	0	0	0	50	11	26919218	1	1
C8orf41	91648	507	12	1716884	531646	0	0	0	0	50	11	33388140	1	1
C8orf42	152113	904	-20	635276	183160	0	0	0	0	50	17	29339822	1	1
C8orf44	372262	213	38	555746	149902	0	0	0	0	50	8	26393838	1	1
C8orf45	392325	393	22	2425424	645880	0	0	0	0	50	6	29942322	1	1
C8orf46	285889	151	36	715288	215936	0	0	0	0	50	6	25062554	1	1
C8orf47	630526	229	39	1272962	365356	0	0	0	0	50	10	34396484	1	1
C8orf48	NaN	NaN	NaN	1090284	297876	0	0	0	0	50	23	53975324	1	1
C8orf55	427585	373	34	665160	247266	0	0	0	0	50	5	23792966	1	1
C8orf58	757216	224	45	1221870	400542	0	0	0	0	50	10	29622756	1	1
C8orf59	99038	1463	13	364874	84832	0	0	0	0	50	8	26605436	1	1
C8orf73	2183482	235	37	2342520	858924	0	0	0	0	37	3	21085090	1	1
C8orf76	545561	171	22	1339960	344630	0	0	0	0	50	9	27346752	1	1
C8orf79	111627	643	-11	1578550	411146	0	0	0	0	50	22	33674930	1	1
C8orf80	409228	222	34	2822110	739388	0	0	0	0	50	9	23089728	1	1
C8orf83	NaN	NaN	NaN	315710	83386	0	0	0	0	50	23	53760834	1	1
C8orf84	161465	570	18	918692	254014	0	0	0	0	50	8	23066592	1	1
C8orf85	495171	346	16	526344	159060	0	0	0	0	50	6	32104092	1	1
C8orf86	840384	454	46	749510	236662	0	0	0	0	50	14	33181844	1	1
C9orf100	1202125	248	37	1157764	346076	0	0	0	0	50	8	28143980	1	1
C9orf102	260804	471	25	2504472	663714	0	0	0	0	37	1	20431980	1	1
C9orf103	493702	567	-8	496942	136406	0	0	0	0	50	10	22223092	1	1
C9orf106	1220935	283	48	771682	247748	0	0	0	0	50	14	33989676	1	1
C9orf11	116649	454	-34	1059436	266546	0	0	0	0	50	14	30674480	1	1
C9orf114	1768145	201	34	1331766	373068	0	0	0	0	50	16	27894304	1	1
C9orf116	298554	539	14	498388	110378	0	0	0	0	50	5	28118916	1	1
C9orf117	1098647	172	32	1820996	491158	0	0	0	0	50	5	24421494	1	1
C9orf119	1813435	201	46	798674	248230	0	0	0	0	50	10	28230258	1	1
C9orf123	73228	1033	-33	376924	121946	0	0	0	0	50	25	34179584	1	1
C9orf125	112814	872	-15	1341888	416448	0	0	0	0	50	18	39351444	1	1
C9orf128	847663	227	54	1405030	374996	0	0	0	0	50	6	27964676	1	1
C9orf129	439538	426	41	673354	204368	0	0	0	0	50	16	35167202	1	1
C9orf131	782447	350	42	3597166	1119686	0	0	0	0	50	4	33653240	1	1
C9orf135	243260	478	-8	825666	206778	0	0	0	0	50	7	26447822	1	1
C9orf139	1951939	202	40	620816	213526	0	0	0	0	50	10	28963862	1	1
C9orf140	1951939	202	40	1288386	454044	0	0	0	0	50	10	28963862	1	1
C9orf142	1979517	188	34	701792	225094	0	0	0	0	50	10	28495358	1	1
C9orf144B	NaN	NaN	NaN	4469104	1343816	0	0	0	0	50	23	55021264	1	1
C9orf150	77482	482	-32	772164	227022	0	0	0	0	50	11	26596760	1	1
C9orf152	203263	245	32	807832	239072	0	0	0	0	50	4	24197846	1	1
C9orf153	311398	417	8	370658	92062	0	0	0	0	50	8	28785522	1	1
C9orf156	468629	276	38	1508660	434764	0	0	0	0	50	9	26634356	1	1
C9orf16	1762678	201	44	290646	79530	0	0	0	0	27	3	13021230	1	1
C9orf163	1413299	233	44	656966	227986	0	0	0	0	50	8	31904062	1	1
C9orf167	1724821	399	43	1353456	491640	0	0	0	0	50	7	22524824	1	1
C9orf169	NaN	NaN	NaN	493086	141708	0	0	0	0	50	23	53819156	1	1
C9orf170	123702	421	-8	414038	123874	0	0	0	0	50	15	28555126	1	1
C9orf171	1522970	492	36	1099442	330652	0	0	0	0	50	11	35402900	1	1
C9orf172	1921909	176	44	3093958	1142822	0	0	0	0	28	5	18222492	1	1
C9orf173	1724821	399	43	1057026	315228	0	0	0	0	50	7	22524824	1	1
C9orf21	322237	430	26	786142	230396	0	0	0	0	50	12	30544822	1	1
C9orf23	731413	298	51	525380	191836	0	0	0	0	50	4	22016796	1	1
C9orf24	478815	302	38	1078716	253050	0	0	0	0	50	6	23514370	1	1
C9orf25	629612	302	40	664196	171592	0	0	0	0	50	16	25915694	1	1
C9orf3	250013	432	35	2521824	681066	0	0	0	0	50	15	26852702	1	1
C9orf30	245284	516	0	968338	240518	0	0	0	0	50	9	25926298	1	1
C9orf37	1197708	478	45	576472	194246	0	0	0	0	50	12	37914602	1	1
C9orf4	338668	272	18	1151980	367766	0	0	0	0	50	3	34283214	1	1
C9orf40	95383	649	-18	644434	207260	0	0	0	0	50	16	37259564	1	1
C9orf41	95299	649	-13	1445518	373550	0	0	0	0	50	18	30976694	1	1
C9orf43	390186	297	36	1664828	414520	0	0	0	0	50	6	26255022	1	1
C9orf46	373599	629	18	544660	120500	0	0	0	0	50	6	28615858	1	1
C9orf47	248480	646	4	679620	215454	0	0	0	0	50	6	27965640	1	1
C9orf5	337902	387	13	2995630	923030	0	0	0	0	50	9	30994528	1	1
C9orf50	886775	205	39	1428648	480072	0	0	0	0	46	11	26792934	1	1
C9orf57	NaN	NaN	NaN	581774	147010	0	0	0	0	50	23	53824458	1	1
C9orf6	337389	433	12	654074	167254	0	0	0	0	50	11	29791938	1	1
C9orf64	460176	343	2	1172706	328242	0	0	0	0	50	9	25438032	1	1
C9orf66	219110	462	-10	939418	344630	0	0	0	0	50	8	25722412	1	1
C9orf68	226049	673	17	1198734	310890	0	0	0	0	50	6	21698194	1	1
C9orf69	799089	244	42	435728	160024	0	0	0	0	50	7	31355064	1	1
C9orf7	1858670	315	39	600090	176412	0	0	0	0	50	12	27957928	1	1
C9orf71	127057	578	-20	574544	175930	0	0	0	0	50	12	32149400	1	1
C9orf72	93979	434	-12	1691820	459828	0	0	0	0	50	14	32791906	1	1
C9orf78	600401	187	44	1050760	256424	0	0	0	0	50	5	29000976	1	1
C9orf79	206257	613	8	4802648	1493236	0	0	0	0	43	8	25787482	1	1
C9orf80	525036	382	18	379816	98810	0	0	0	0	50	9	26983324	1	1
C9orf82	104669	632	-28	1266696	332580	0	0	0	0	50	9	33314876	1	1
C9orf84	540873	264	17	5296216	1312004	0	0	0	0	50	6	25340668	1	1
C9orf85	284245	358	5	582738	120018	0	0	0	0	50	10	27788746	1	1
C9orf86	1921909	176	44	2785478	816508	0	0	0	0	28	5	18222492	1	1
C9orf89	504920	448	61	636722	190390	0	0	0	0	50	9	26343710	1	1
C9orf9	1952019	575	33	606356	152794	0	0	0	0	50	8	25157026	1	1
C9orf91	285717	202	14	1180900	353306	0	0	0	0	50	8	24218572	1	1
C9orf93	150665	600	-9	4737578	1160656	0	0	0	0	50	16	30676890	1	1
C9orf95	95091	623	0	749992	163880	0	0	0	0	50	7	29517680	1	1
C9orf96	1827885	416	28	2384454	670944	0	0	0	0	7	0	2486156	1	1
C9orf98	1939494	575	33	1695676	455972	0	0	0	0	50	8	25698312	1	1
CA1	99296	1463	15	934116	245820	0	0	1	0	22	1	8987854	1	1
CA11	1597109	242	31	1125952	347522	0	0	0	0	50	6	28136750	1	1
CA13	99038	1463	13	925922	249676	0	0	0	0	50	8	26605436	1	1
CA5B	170565	NaN	42	1118240	301732	0	0	0	0	50	3	29777960	1	1
CA7	868790	142	24	930260	254014	0	0	0	0	50	9	26335998	1	1
CAB39L	373856	343	50	1213194	299322	0	0	0	0	50	11	26039568	1	1
CABC1	411156	481	5	2255278	636722	0	0	0	0	4	0	3762010	1	1
CABIN1	749515	202	40	7603068	2239854	0	0	1	0	24	6	15712718	1	1
CABLES1	270708	198	72	2195510	684922	0	0	0	0	29	13	19782244	1	1
CABLES2	1190359	252	33	1612772	520078	0	0	0	0	50	6	21716992	1	1
CABP1	1678287	311	38	1488416	489712	0	0	0	0	50	8	27475928	1	1
CABP7	848649	195	37	761078	201958	0	0	0	0	0	0	201958	1	1
CABYR	233052	360	52	2343966	701310	0	0	0	0	50	4	27702468	1	1
CACNA1H	1275017	294	21	7913958	2494350	0	0	0	0	31	0	16906150	1	1
CACNA1I	725838	466	60	7555350	2300586	0	0	1	0	18	1	8800838	1	1
CACNB3	1655612	214	57	1695194	478144	0	0	0	0	50	6	27002122	1	1
CACNG1	300354	491	-30	771200	216418	0	0	0	0	50	18	30251284	1	1
CACNG2	1202913	359	42	1105708	317156	0	0	1	0	26	6	12645270	1	1
CACNG3	360425	348	8	1080162	307998	0	0	1	0	50	14	28322320	1	1
CACNG5	284959	536	-39	1292242	385118	0	0	0	0	50	10	27235410	1	1
CACNG6	806175	338	-40	852658	296912	0	0	0	0	50	15	25861710	1	1
CACNG8	813774	360	-33	1384786	484892	0	0	0	0	50	13	30364554	1	1
CADM4	441738	209	6	1332730	403916	0	0	0	0	50	16	29983292	1	1
CALB1	272948	534	25	968338	226058	0	0	0	0	50	10	25655896	1	1
CALCA	344274	627	-9	678656	194728	0	0	0	0	50	9	23205408	1	1
CALCB	277848	692	-18	444886	133514	0	0	0	0	50	9	27454238	1	1
CALCOCO2	757963	239	29	1648922	359572	0	0	0	0	50	12	31482312	1	1
CALD1	390559	513	17	2895856	703238	0	0	0	0	50	9	30403114	1	1
CALHM1	542721	170	51	1143786	367284	0	0	1	0	50	4	24607546	1	1
CALHM2	542721	170	51	1068112	343184	0	0	0	0	50	4	24607546	1	1
CALHM3	NaN	NaN	NaN	1136556	371622	0	0	0	0	50	23	54049070	1	1
CALM1	323571	599	21	555746	123874	0	0	0	0	50	9	28022998	1	1
CALM2	811122	132	35	557674	121946	0	0	0	0	50	6	26660384	1	1
CALM3	1139694	347	28	553818	125802	0	0	0	0	50	6	28920964	1	1
CALML3	769552	446	17	508028	142672	0	0	0	0	50	11	28900720	1	1
CALML4	375804	365	28	696972	180750	0	0	0	0	50	5	26319610	1	1
CALML5	769552	446	17	491158	146528	0	0	0	0	50	11	28900720	1	1
CALML6	1434423	233	27	668052	153276	0	0	0	0	50	9	27207454	1	1
CALN1	17685	956	-29	935562	235698	0	0	0	0	50	24	31707888	1	1
CALR	1886809	335	40	1514926	347522	0	0	0	0	50	8	24628272	1	1
CALR3	808967	218	35	1397318	324868	0	0	0	0	32	7	14762696	1	1
CALU	852821	304	33	1391534	300286	0	0	0	0	50	12	32917708	1	1
CALY	386585	472	13	751438	223166	0	0	0	0	50	3	26689786	1	1
CAMK1D	326642	556	35	1421418	358608	0	0	0	0	50	4	26697016	1	1
CAMK2B	1467518	412	65	2364210	666606	0	0	1	0	50	10	22048126	1	1
CAMK2G	998685	191	42	2124174	558156	0	0	0	0	50	14	33200160	1	1
CAMK2N1	573203	429	30	271848	76638	0	0	0	0	50	10	29387058	1	1
CAMKK2	981640	258	42	2091880	567314	0	0	0	0	36	6	26062704	1	1
CAMLG	910140	193	33	1008826	296912	0	0	0	0	50	16	37942558	1	1
CAMP	1113209	193	40	589968	172074	0	0	0	0	50	7	21537688	1	1
CAMSAP1	721697	446	46	5493354	1553004	0	0	0	0	21	1	13437196	1	1
CAMSAP1L1	492001	374	12	5157400	1351046	0	0	0	0	10	4	8163152	1	1
CAMTA2	1416161	231	30	4284016	1293206	0	0	0	0	9	0	5883292	1	1
CAND1	237289	810	-13	4239672	1181382	0	0	3	0	50	18	24872646	1	1
CANX	1624288	256	44	2135260	518150	0	0	0	0	50	13	34091378	1	1
CAPG	1067736	180	39	1221388	344630	0	0	0	0	50	19	32009620	1	1
CAPN1	3317462	168	54	2533874	687814	0	0	0	0	50	8	26502288	1	1
CAPN10	837485	485	35	2443258	761078	0	0	0	0	50	7	25707952	1	1
