gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
SLC15A3	802735	546	56	2240000	743680	0	5	3	0	50	124	39701200	8.857206e-01	1
ST6GALNAC6	1278941	201	51	1335600	388080	0	1	1	0	30	33	17883600	8.857384e-01	1
PDE8B	276128	451	26	3650640	959280	0	11	4	0	17	22	7068320	8.858156e-01	1
KRTAP9-4	1149433	468	-14	623840	160720	0	5	2	0	3	9	988960	8.858444e-01	1
PNOC	311812	229	35	720160	192080	0	1	0	0	50	84	26131280	8.860310e-01	1
AIMP1	158895	711	5	1379840	365680	0	4	0	0	28	94	23027200	8.860839e-01	1
C3orf33	304724	473	0	1030960	266000	0	1	0	0	50	89	39336640	8.861126e-01	1
VPS33B	753718	413	31	2596160	666400	0	5	0	0	2	6	3319120	8.862138e-01	1
HAS1	436280	690	-24	2200800	747600	0	8	1	0	0	1	747600	8.862362e-01	1
PSMB6	1368906	195	28	955920	294000	0	1	0	0	50	83	30975840	8.862577e-01	1
RNF6	96737	562	25	2702560	775040	0	5	0	0	0	0	775040	8.863041e-01	1
SAAL1	631291	436	20	1989120	485520	0	8	0	0	1	2	885920	8.863691e-01	1
SLC3A2	2342595	181	71	2624720	797440	0	6	3	0	50	97	38193680	8.864257e-01	1
SNRNP48	825677	209	14	1431920	338800	0	3	0	0	5	15	4435760	8.866045e-01	1
P2RY1	224331	861	8	1449280	435680	0	4	2	0	2	5	1453760	8.866165e-01	1
ZNF23	383757	648	-2	2638720	620480	0	10	0	0	0	0	620480	8.866687e-01	1
DES	604261	335	38	1879360	551600	0	4	3	0	50	85	29927520	8.867064e-01	1
PSMD14	210764	520	13	1307600	327040	0	2	1	0	50	99	35042000	8.867667e-01	1
KCMF1	926772	202	23	1533840	431760	0	4	2	0	50	91	27731760	8.868019e-01	1
FAF1	237738	691	-5	2704800	697200	0	10	2	0	2	6	2240000	8.868292e-01	1
GABRB3	21132	1430	-54	2014880	568960	0	35	8	0	2	24	1569680	8.868553e-01	1
FOXO1	237876	449	55	2561440	758240	0	5	2	0	50	94	36235920	8.868749e-01	1
TRAF1	645995	270	39	1660400	481600	0	3	1	0	50	106	37978640	8.869041e-01	1
ATG7	184628	425	30	2886240	782880	0	7	1	0	18	57	16831360	8.869248e-01	1
VPS13A	186200	696	-2	13305600	3381840	0	28	5	0	7	12	6634880	8.869274e-01	1
HOPX	597691	572	16	560560	148400	0	1	1	0	50	122	31884720	8.869563e-01	1
PLA2G4F	655295	394	36	3407600	1007440	0	8	3	0	16	31	12421360	8.870704e-01	1
HS3ST3A1	116063	727	-76	1545040	512960	0	10	3	0	4	16	2231600	8.871225e-01	1
EEFSEC	858998	410	48	2335200	717360	0	5	3	0	50	125	36356880	8.871803e-01	1
PPP1R3C	276001	206	16	1280720	328720	0	2	1	0	50	80	27412560	8.871817e-01	1
OMP	437413	450	40	632800	192080	0	1	0	0	50	112	33056240	8.872243e-01	1
AQP7	982082	163	21	1360800	418320	0	6	4	0	3	12	2738960	8.872662e-01	1
RS1	65885	NaN	26	931280	239680	0	2	2	0	8	23	6364400	8.873651e-01	1
KCNQ3	163210	970	-6	3452960	1041040	0	9	6	0	4	9	2936080	8.874106e-01	1
KCNC4	532510	400	38	2698640	862960	0	6	5	0	6	10	3851120	8.874562e-01	1
ORMDL3	1602321	292	18	617680	178640	0	1	1	0	33	86	24880240	8.874882e-01	1
PKNOX1	434727	131	65	1789760	479920	0	6	3	0	3	11	1870960	8.875338e-01	1
ST8SIA4	24350	1122	36	1448720	395920	0	8	0	0	0	0	395920	8.875595e-01	1
PRKACA	1034381	321	36	1501360	376880	0	4	2	0	50	134	34782160	8.875750e-01	1
CHPT1	347543	338	8	1688960	478240	0	3	0	0	3	4	1755040	8.875926e-01	1
CHKB	1073094	203	43	1616720	446320	0	3	2	0	41	95	26945520	8.876732e-01	1
SPINK9	79210	459	-15	376880	85120	0	1	0	0	50	222	38607520	8.877314e-01	1
SPTA1	177547	940	1	10017840	2521680	0	206	51	0	3	78	3660160	8.878198e-01	1
AXIN2	212714	773	-26	3351040	963200	0	6	0	0	0	0	963200	8.879189e-01	1
ZDHHC18	1022828	188	30	1532160	478800	0	1	1	0	50	50	29941520	8.879940e-01	1
GFRA2	333006	607	7	1872640	524720	0	3	0	0	18	36	14082880	8.880121e-01	1
MRGPRE	583782	421	36	1165360	417200	0	2	3	0	8	12	4551680	8.880224e-01	1
IFNAR1	857199	179	81	2307760	571760	0	4	1	0	50	79	32386480	8.880581e-01	1
REEP6	2352825	221	38	739200	220080	0	1	0	0	50	85	28833280	8.881198e-01	1
ERN1	1464674	379	16	3958080	1112160	0	11	5	0	42	115	33658800	8.881434e-01	1
UBE2U	175464	384	0	976640	221200	0	2	1	0	1	1	658560	8.881693e-01	1
SPINT4	777303	359	16	425600	98560	0	1	1	0	5	11	2172800	8.883463e-01	1
DCAF6	505920	417	13	3604160	967120	0	14	2	0	7	19	5544000	8.883698e-01	1
OBP2A	327501	539	37	717360	186480	0	5	2	0	3	5	855680	8.883738e-01	1
HK2	707060	470	21	3704960	1036000	0	12	4	0	24	44	14684880	8.883754e-01	1
FGF16	547612	NaN	-7	462000	131040	0	1	1	0	31	79	15464400	8.883768e-01	1
SLC28A2	494393	471	23	2671200	764400	0	8	4	0	5	11	3363360	8.884076e-01	1
SIAH3	820469	632	51	1059520	311360	0	8	3	0	1	4	639520	8.884106e-01	1
CIZ1	1762678	201	44	3614240	1024240	0	6	1	0	8	8	4500720	8.884385e-01	1
LONRF1	119955	694	3	3081680	896560	0	5	1	0	8	6	3210480	8.884455e-01	1
TUBA4A	694442	193	44	1776320	516880	0	4	0	0	6	10	3969840	8.884561e-01	1
ATP1A2	835734	386	23	4094160	1199520	0	25	8	0	1	9	1904000	8.884793e-01	1
PLEK2	484235	291	32	1440880	400400	0	2	2	0	39	48	19939920	8.884914e-01	1
CWC15	305262	504	-10	961520	236320	0	2	1	0	50	156	38234560	8.885666e-01	1
OR1L4	409923	553	12	1209040	363440	0	8	5	0	3	14	1532160	8.885947e-01	1
LYNX1	427585	373	34	859600	254240	0	2	2	0	10	14	3674720	8.886217e-01	1
ZFP1	647304	162	19	1680000	396480	0	2	0	0	50	80	35833280	8.886605e-01	1
IFNW1	137739	498	1	768880	218960	0	1	0	0	50	100	27874560	8.886679e-01	1
ALKBH7	943949	407	31	848400	294000	0	1	2	0	27	44	16403520	8.888059e-01	1
ATG2B	327434	501	14	8458800	2294880	0	22	6	0	6	13	5206880	8.888132e-01	1
FXR1	182655	1058	-2	2573200	669200	0	8	5	0	3	6	1543920	8.888180e-01	1
CASKIN1	2179404	224	39	5485760	1862560	0	14	6	0	6	11	4998000	8.889031e-01	1
OR52E6	203856	922	-5	1221360	357840	0	10	7	0	3	16	1475600	8.889460e-01	1
VPS26A	749325	145	48	1385440	321440	0	2	0	0	50	78	27262480	8.889697e-01	1
GNA13	811904	401	12	1513120	412160	0	7	0	0	0	0	412160	8.889844e-01	1
WDR3	204177	596	-5	3902080	1030400	0	9	2	0	3	6	2834160	8.890005e-01	1
S100A7L2	1140114	279	38	484960	104720	0	4	2	0	2	6	562800	8.890870e-01	1
ZNF776	680410	849	-50	2110640	518560	0	3	0	0	12	19	6599600	8.890900e-01	1
DEGS1	638932	174	13	1311520	334880	0	1	0	0	50	54	33374880	8.892677e-01	1
RUSC2	1081620	300	28	5829600	1890000	0	7	3	0	3	3	3353280	8.893042e-01	1
CACHD1	213591	581	-6	5010320	1333360	0	17	1	0	1	5	2341920	8.893124e-01	1
GPHN	262406	846	19	3134320	894320	0	7	1	0	8	14	6552560	8.893869e-01	1
EIF2B3	839426	185	24	1906240	509600	0	4	3	0	12	17	6597360	8.895265e-01	1
TATDN2	743522	224	53	3024560	862960	0	6	2	0	50	87	33870480	8.895482e-01	1
FOXF1	70370	416	3	1464960	460320	0	6	2	0	8	18	3972640	8.895760e-01	1
RARS2	236344	534	28	2427600	624960	0	6	1	0	50	91	27847680	8.896633e-01	1
RLF	698659	303	25	7729120	1972880	0	17	4	0	50	80	38807440	8.897301e-01	1
ZNF445	366436	418	42	4154640	1080240	0	13	0	0	1	7	3118640	8.897874e-01	1
METTL9	479469	466	40	1288560	346080	0	2	2	0	29	89	20426000	8.897990e-01	1
HSD17B3	293976	504	20	1282400	355600	0	2	2	0	9	20	6550880	8.898246e-01	1
AHSA1	504548	359	47	1399440	362880	0	2	2	0	14	22	8962800	8.898522e-01	1
HECTD1	431156	164	26	10528000	2913680	0	24	6	0	8	13	7310800	8.898596e-01	1
TCTN3	370056	547	31	2448320	703360	0	2	1	0	5	9	4789120	8.898702e-01	1
RAB9B	472103	NaN	26	810320	214480	0	7	2	0	2	8	818720	8.899868e-01	1
STRAP	323662	534	22	1455440	374080	0	2	0	0	15	33	14157360	8.900739e-01	1
MATN2	616574	272	28	3945760	998480	0	15	6	0	17	37	10125360	8.900829e-01	1
MYO1A	2026922	199	41	4276160	1167040	0	15	8	0	6	10	3707200	8.901973e-01	1
SUGT1	307262	469	26	1562960	369040	0	2	1	0	30	42	18260480	8.902080e-01	1
PERP	329471	484	24	768880	222320	0	1	0	0	28	69	24705520	8.902554e-01	1
GBA	1574928	194	45	2167200	619920	0	7	4	0	12	25	5723760	8.903782e-01	1
OR2T34	116628	850	-20	1234800	372960	0	34	8	0	2	26	1104880	8.904164e-01	1
IFT57	289544	711	11	1784720	449680	0	2	0	0	11	20	6520640	8.904288e-01	1
ABCA5	52620	314	-50	6819120	1716960	0	27	4	0	0	4	1716960	8.904298e-01	1
TRIM58	87551	993	-35	1911840	579600	0	37	11	0	2	26	1340080	8.904833e-01	1
COMT	645345	217	24	1067360	327040	0	1	0	0	50	92	45360560	8.904990e-01	1
ACAP3	1744013	273	28	3399760	966560	0	7	2	0	50	85	35862400	8.906183e-01	1
GRHPR	534559	337	36	1317680	397600	0	4	0	0	7	15	4629520	8.907776e-01	1
LARP1B	232013	314	13	3951920	999040	0	9	0	0	0	0	999040	8.907867e-01	1
SURF2	1827885	416	28	1051680	283920	0	1	0	0	33	33	16320080	8.909635e-01	1
RPL28	1038859	194	22	1104880	319760	0	2	1	0	50	90	27522880	8.909644e-01	1
BSG	1647685	255	-8	1598240	461440	0	2	0	0	26	38	17473120	8.911173e-01	1
MMP3	468929	506	-21	1951040	521920	0	9	3	0	4	16	3095120	8.913037e-01	1
POU6F1	496692	176	40	1186640	369040	0	3	4	0	4	5	1304240	8.913250e-01	1
APBA1	209495	673	-5	3365040	939120	0	12	1	0	0	1	939120	8.914847e-01	1
OR4C46	68	1239	-43	1212400	346640	0	32	9	0	1	17	839440	8.915070e-01	1
NOC3L	242278	482	12	3343760	831040	0	4	1	0	50	62	28835520	8.915177e-01	1
ZNF98	38548	1322	-77	2346960	561120	0	27	5	0	2	13	1104320	8.915286e-01	1
GMPR2	915114	220	38	1491840	411600	0	2	1	0	50	80	33155920	8.916695e-01	1
FAR1	171781	639	-7	2121840	552720	0	4	2	0	8	24	9268560	8.917352e-01	1
KHSRP	865106	219	33	2865520	850640	0	7	3	0	50	100	32961600	8.917539e-01	1
EIF2S2	898361	357	55	1412880	324240	0	2	0	0	50	77	25531520	8.917891e-01	1
CD72	1202125	248	37	1467200	400960	0	2	3	0	8	8	4035360	8.918087e-01	1
DEFB104A	NaN	NaN	NaN	609280	153440	0	1	0	0	50	236	62517280	8.918133e-01	1
ZNF69	729638	633	-1	650160	136080	0	2	0	0	50	245	41401920	8.918718e-01	1
PITPNM2	1122735	196	44	5376000	1589280	0	7	1	0	4	4	3618160	8.919687e-01	1
PPT1	873408	387	23	1269520	331520	0	2	2	0	25	54	18502960	8.919992e-01	1
ALG14	275272	425	-9	854560	262640	0	1	0	0	27	55	19850880	8.920058e-01	1
CRYZ	103167	1070	-17	1341760	375200	0	6	2	0	12	70	10359440	8.920446e-01	1
NUCB1	1927185	211	43	1891680	517440	0	2	3	0	12	19	8405600	8.920672e-01	1
ZNF878	975609	728	-8	2348080	596960	0	3	0	0	1	1	1271760	8.920935e-01	1
MRPL3	276806	843	15	1431360	388080	0	5	1	0	9	30	5412960	8.921495e-01	1
CHAC1	1049616	176	50	1024240	328160	0	1	0	0	26	33	16093280	8.921905e-01	1
TMEM184A	595899	243	38	1643600	493360	0	3	1	0	50	94	34770400	8.922280e-01	1
OR1M1	311030	471	-63	1201200	379680	0	11	5	0	11	42	4273920	8.922672e-01	1
XRN2	288961	638	-12	4007920	983360	0	8	0	0	0	0	983360	8.922812e-01	1
ACP5	1152381	272	31	1270640	395920	0	4	1	0	2	3	1200640	8.922928e-01	1
PRKG2	10566	894	-1	3145520	817600	0	14	2	0	0	2	817600	8.923023e-01	1
PPP4C	NaN	NaN	NaN	1265600	340480	0	1	2	0	19	48	12381040	8.923054e-01	1
BBS1	1642783	194	56	2374960	729680	0	3	3	0	31	50	17231760	8.923814e-01	1
SCPEP1	333715	254	-10	1869840	497280	0	3	3	0	3	9	2528960	8.924264e-01	1
EFS	1220624	456	31	2109520	756560	0	10	1	0	2	4	1151360	8.924539e-01	1
GNPTG	1211641	215	40	1272320	343840	0	1	0	0	50	73	33534480	8.925124e-01	1
FAM117B	549913	515	26	2293200	730800	0	6	2	0	8	15	4225760	8.925366e-01	1
GPR83	299664	704	-13	1664880	492240	0	14	5	0	44	193	23626400	8.926335e-01	1
ANKRA2	403014	289	42	1281840	347760	0	2	0	0	5	17	6019440	8.926776e-01	1
RAB3IP	561550	488	-11	1979040	492240	0	10	0	0	1	6	1295840	8.927039e-01	1
CST11	188567	750	-16	587440	133280	0	7	4	0	3	13	864640	8.927193e-01	1
QRFPR	268761	809	-2	1734320	476560	0	8	2	0	17	55	9996000	8.927474e-01	1
PHGDH	425891	581	19	2103920	661360	0	7	3	0	23	65	11379200	8.928049e-01	1
DAND5	1886809	335	40	715680	252000	0	1	2	0	36	60	19867680	8.928258e-01	1
POU5F2	263452	587	3	1249920	411600	0	4	2	0	50	160	33552960	8.928589e-01	1
UCK1	609539	272	36	1165360	279440	0	1	0	0	50	64	34418160	8.929729e-01	1
ZRSR2	170722	NaN	47	2036720	471520	0	3	0	0	5	10	3748080	8.930166e-01	1
TUBGCP6	944000	242	49	7151200	2186240	0	13	6	0	50	80	37298240	8.931245e-01	1
SF3A2	1603571	240	27	1802640	594720	0	2	1	0	48	66	33050640	8.931602e-01	1
BACE2	197460	530	-6	2055200	614320	0	5	2	0	3	11	3230080	8.931663e-01	1
POU3F1	448782	374	32	1690080	591360	0	3	1	0	20	36	13543600	8.931777e-01	1
GPSM3	2119974	392	28	633920	204400	0	1	0	0	50	130	37397360	8.932749e-01	1
SPRN	485067	472	8	545440	227360	0	1	0	0	36	103	25595920	8.932794e-01	1
ASPHD2	163136	553	-46	1450400	427840	0	5	0	0	5	18	4628400	8.933670e-01	1
CNTD2	1005838	400	30	1165360	417200	0	1	0	0	47	71	26980240	8.933784e-01	1
KIAA1324	994979	215	25	4117680	1134000	0	11	5	0	15	24	9461760	8.934662e-01	1
PM20D1	699823	377	35	2038400	580720	0	3	1	0	50	98	40695200	8.934879e-01	1
MXD1	844060	221	37	920640	231840	0	1	1	0	50	65	27539680	8.935005e-01	1
PRKCH	312210	434	11	2793840	740880	0	5	4	0	12	27	8794800	8.935271e-01	1
TUBB2A	444075	435	41	1779120	492240	0	4	0	0	8	16	5666080	8.935500e-01	1
DHTKD1	341646	227	25	3710560	1037120	0	12	4	0	7	21	6323520	8.935765e-01	1
CEACAM18	393294	583	17	1585920	451920	0	10	4	0	4	28	3927840	8.936103e-01	1
ECHDC1	120722	889	-4	1280160	309120	0	4	2	0	33	123	20602960	8.936686e-01	1
GCSH	287527	327	13	703360	203840	0	1	0	0	50	105	33581520	8.936693e-01	1
SLC10A1	610490	333	47	1375360	415520	0	3	3	0	21	40	10421040	8.937426e-01	1
TUT1	2695768	217	42	3507840	1154160	0	5	3	0	43	73	31839360	8.938451e-01	1
ELP3	417570	338	41	2247840	608160	0	3	0	0	7	14	7636720	8.938533e-01	1
HAUS1	396070	187	62	1167040	296240	0	2	1	0	23	55	18194400	8.938771e-01	1
CRX	881316	336	39	1158640	373520	0	13	4	0	1	6	648480	8.938910e-01	1
EFHD2	554165	212	29	971600	266560	0	1	1	0	29	62	23017120	8.939621e-01	1
STAMBP	1124858	404	43	1731520	470960	0	4	0	0	5	12	3968720	8.940846e-01	1
CHMP7	490797	288	41	1823920	524720	0	3	1	0	14	19	8378720	8.941157e-01	1
SCARB2	515813	403	39	1970640	517440	0	3	2	0	6	15	6663440	8.941400e-01	1
ADRB2	298390	408	22	1616720	469840	0	4	2	0	3	10	2548000	8.941565e-01	1
PIGY	449479	295	29	721840	227360	0	1	1	0	50	75	23716560	8.944267e-01	1
TAS2R42	311688	617	7	1237040	350560	0	3	2	0	35	83	21059360	8.944376e-01	1
EHD4	830035	224	39	2162160	606480	0	1	0	0	2	2	2167760	8.944386e-01	1
ZNF490	2001150	409	-6	2171120	526960	0	3	2	0	50	111	35618800	8.944477e-01	1
UBA1	819569	NaN	38	4273920	1228080	0	6	4	0	6	8	4902800	8.945098e-01	1
PGLS	961640	206	42	994000	341600	0	1	1	0	41	67	29947120	8.945360e-01	1
BCAS1	163555	415	2	2353120	669200	0	14	4	0	7	22	4529840	8.946164e-01	1
ZBTB11	548328	445	16	4239760	1139600	0	8	0	0	0	0	1139600	8.946303e-01	1
TAF2	272257	591	13	4985680	1230320	0	10	6	0	14	30	9510480	8.946588e-01	1
IFITM2	1454043	344	48	526400	154000	0	1	1	0	40	170	36845200	8.946608e-01	1
ANKRD53	380551	561	27	2257920	672000	0	7	0	0	0	0	672000	8.946867e-01	1
PODXL	236261	220	27	2177840	693280	0	4	0	0	2	1	1107120	8.947672e-01	1
KERA	21995	523	-17	1410080	382480	0	8	3	0	36	209	23614080	8.947740e-01	1
TSPAN5	217859	797	12	1120000	282800	0	2	1	0	50	104	31540880	8.947749e-01	1
NENF	416515	283	18	672560	222880	0	1	1	0	50	103	31357760	8.948118e-01	1
POLR1B	563286	166	34	4573520	1246000	0	11	4	0	13	17	7476000	8.949237e-01	1
CAPNS1	978272	326	6	1126720	301280	0	2	1	0	50	77	23758000	8.949336e-01	1
C1QTNF9	270913	589	44	1306480	397040	0	5	1	0	50	120	25656400	8.950473e-01	1
SPCS2	767563	454	24	936320	241360	0	1	1	0	8	17	6729520	8.951680e-01	1
CNP	2081077	206	23	1648080	498960	0	2	1	0	50	91	36177680	8.951706e-01	1
SYT17	766632	275	7	1899520	541520	0	3	2	0	50	117	43134560	8.951714e-01	1
SCGB1D1	2778889	450	53	370160	105280	0	1	1	0	11	26	4098080	8.952630e-01	1
ZNF419	455231	801	-28	2091040	516320	0	6	0	0	3	8	2464000	8.953027e-01	1
TMEM132A	798818	512	52	3865120	1368080	0	11	8	0	20	37	11060560	8.953326e-01	1
TEAD2	2183690	309	30	1802640	529200	0	3	2	0	50	104	33982480	8.954455e-01	1
SLC16A4	403650	479	31	1970080	543200	0	2	1	0	25	20	10521280	8.955755e-01	1
DUSP4	307440	267	42	1736000	547120	0	3	1	0	3	1	973840	8.956650e-01	1
MRPS18B	2080582	271	32	1041600	304080	0	1	2	0	10	37	8316560	8.956735e-01	1
COPZ2	1205950	255	20	883120	230720	0	1	0	0	50	104	41399680	8.957525e-01	1
KCTD14	556958	209	38	1008560	291760	0	1	2	0	4	8	3565520	8.957633e-01	1
RIN1	2048585	182	54	2975280	1036560	0	8	2	0	2	3	1854720	8.957740e-01	1
BRWD3	150153	NaN	-20	7423920	1932000	0	46	9	0	3	18	3788960	8.957867e-01	1
CORO1A	NaN	NaN	NaN	1837920	556080	0	3	2	0	50	238	62919920	8.958261e-01	1
CAPNS2	NaN	NaN	NaN	978320	280000	0	2	1	0	50	237	62643840	8.958292e-01	1
TBC1D2B	435470	232	54	3884720	1054480	0	3	1	0	42	36	23145360	8.958614e-01	1
MORC4	177448	NaN	31	3855600	979440	0	13	1	0	0	1	979440	8.959627e-01	1
EIF2AK4	806826	256	26	6782160	1792560	0	7	4	0	43	82	34368880	8.959783e-01	1
GSK3A	790787	299	37	1897280	609280	0	1	0	0	16	17	10469200	8.959831e-01	1
AGRN	1971475	239	15	7966560	2583840	0	20	7	0	5	19	8288000	8.960687e-01	1
CPN2	344707	269	34	2081520	677040	0	7	5	0	6	13	3862880	8.960882e-01	1
PNPLA7	1453700	213	35	5382160	1615040	0	13	9	0	17	46	14914480	8.961141e-01	1
MAT2B	225938	681	11	1412880	369600	0	3	0	0	25	60	17859520	8.961924e-01	1
FRMPD4	191024	NaN	22	5271280	1504160	0	45	10	0	0	10	1504160	8.962349e-01	1
MYLK4	470344	285	28	1641920	392560	0	8	4	0	3	22	3124800	8.962590e-01	1
FNDC5	1019374	232	15	665840	172480	0	2	2	0	3	9	1612240	8.962950e-01	1
RNF111	591201	230	31	3951920	1109920	0	5	0	0	5	5	3626000	8.963576e-01	1
TTBK1	1293543	363	51	5078640	1678320	0	22	9	0	3	16	3308480	8.963723e-01	1
AQP1	402058	568	10	1373680	442400	0	4	2	0	14	48	9245600	8.963795e-01	1
REEP4	584373	219	34	1041040	306320	0	2	1	0	50	115	33552960	8.963853e-01	1
USP7	401069	159	12	4685520	1075200	0	17	2	0	5	11	3745840	8.964008e-01	1
ATG16L2	528497	281	50	2498160	744240	0	3	0	0	1	1	1336720	8.964098e-01	1
PBK	406636	229	23	1342880	332080	0	1	0	0	14	13	7973280	8.964381e-01	1
IGSF6	NaN	NaN	NaN	982240	274400	0	2	1	0	50	237	62638240	8.965849e-01	1
OGFOD2	1093113	196	47	1134560	365680	0	2	1	0	50	115	36328880	8.966120e-01	1
KLF16	2226995	214	26	934640	350560	0	1	0	0	8	18	5749520	8.966311e-01	1
ZNF414	726124	214	1	1532720	505120	0	2	0	0	16	20	9095520	8.966402e-01	1
MAEL	264649	681	-11	1809360	460320	0	12	4	0	8	77	8378160	8.966655e-01	1
TMEM63A	924499	239	8	3314640	912240	0	5	0	0	4	5	3671920	8.966935e-01	1
SPINK6	63265	390	-8	344960	83440	0	1	0	0	50	231	34756400	8.967356e-01	1
STXBP5	94997	696	-5	4707920	1279600	0	16	4	0	7	12	3724000	8.967459e-01	1
EIF3M	408431	613	7	1578080	385840	0	2	0	0	13	36	9863280	8.967824e-01	1
ACTR3C	NaN	NaN	NaN	877520	232960	0	1	0	0	50	236	62596800	8.967825e-01	1
PCDHA12	NaN	NaN	NaN	3618720	1162560	0	27	8	0	4	19	3214960	8.968166e-01	1
NOBOX	185754	838	-7	2248400	696640	0	19	7	0	3	34	3826480	8.968277e-01	1
GTF2A1	206731	456	-16	1555680	398160	0	5	0	0	2	5	1422960	8.968395e-01	1
HHEX	359162	317	17	1070720	318640	0	1	1	0	2	2	1884400	8.968592e-01	1
PARP9	410045	404	35	3540880	921200	0	8	0	0	4	7	3499440	8.968713e-01	1
EML5	161619	704	1	8120000	2131360	0	19	5	0	6	15	6865040	8.968743e-01	1
TP53TG5	1037999	382	35	1184400	315840	0	2	1	0	50	92	27414800	8.969347e-01	1
MAEA	938287	391	37	1617840	440160	0	4	1	0	12	21	5797120	8.969637e-01	1
FGF4	465152	561	38	788480	268240	0	1	1	0	50	92	31759280	8.970018e-01	1
CORO1B	1392213	215	53	1957200	579600	0	4	0	0	21	29	10954720	8.970108e-01	1
PTPN7	649164	297	34	1598240	471520	0	1	1	0	7	10	5837440	8.970179e-01	1
ZC3H12B	321325	NaN	10	3338720	910000	0	17	4	0	5	35	6572160	8.970878e-01	1
BCAT2	1700740	181	39	1583120	468160	0	2	0	0	47	76	32781280	8.970935e-01	1
PSMD6	161890	582	19	1599360	416640	0	3	0	0	11	12	4617760	8.970938e-01	1
LZIC	757819	183	29	806960	196000	0	1	0	0	50	99	35824320	8.972128e-01	1
WTIP	707545	355	5	1654800	564480	0	2	0	0	3	3	2319520	8.972152e-01	1
GOT1	277366	575	-5	1664320	476000	0	3	0	0	8	18	4620000	8.972519e-01	1
C17orf75	679038	286	30	1654800	409920	0	1	0	0	10	10	8262240	8.973271e-01	1
YOD1	434877	155	24	1357440	411600	0	1	0	0	21	35	15928640	8.973327e-01	1
OR51M1	99042	1030	1	1262800	392000	0	13	7	0	4	30	2292640	8.974812e-01	1
GIPC3	2160126	269	39	1239280	375200	0	2	1	0	50	102	34290480	8.975005e-01	1
TTC14	182757	1031	2	3202080	804720	0	14	3	0	15	54	12451600	8.975846e-01	1
ADAM8	339279	452	-12	3438400	736400	0	7	2	0	4	11	4774560	8.975922e-01	1
RASL11A	284055	265	46	957040	287840	0	2	0	0	35	85	22387680	8.976026e-01	1
MOCS2	204924	419	-5	1074080	236320	0	2	1	0	50	105	30591120	8.976031e-01	1
P2RX7	1061231	396	46	2453920	633920	0	3	0	0	15	23	9276960	8.976618e-01	1
TCTN1	859648	194	32	2612400	761040	0	4	0	0	3	5	2663920	8.979150e-01	1
OR4D1	851306	401	14	1193360	370720	0	4	2	0	28	77	14399840	8.979334e-01	1
PREX1	752875	360	47	6784960	1846880	0	43	12	0	4	16	3838800	8.979348e-01	1
USP50	325027	203	27	1379840	348880	0	1	0	0	50	92	38823120	8.980312e-01	1
TGS1	324398	409	17	3530240	854560	0	9	0	0	2	6	2321200	8.980956e-01	1
SYTL3	606618	188	51	2214240	609840	0	1	1	0	50	67	30789920	8.981975e-01	1
TBC1D15	219208	563	-9	3077200	739760	0	6	2	0	9	20	7425600	8.982444e-01	1
NEIL3	53396	746	-20	2472400	642320	0	9	3	0	10	45	7303520	8.982785e-01	1
OR2A42	199649	767	-2	1180480	383600	0	1	0	0	6	3	2287040	8.983335e-01	1
ANGPTL4	726988	204	0	1618400	473200	0	2	1	0	17	21	9275840	8.983598e-01	1
FAM98A	116876	865	5	2072000	594160	0	7	1	0	6	9	3366720	8.983926e-01	1
ADAMTS9	90552	783	-10	7957600	2065280	0	27	6	0	0	6	2065280	8.984479e-01	1
ASCC2	849790	182	33	3117520	830480	0	6	1	0	50	120	39340560	8.984586e-01	1
SPATA2L	1090549	219	38	1585920	567840	0	2	1	0	47	57	25168640	8.984593e-01	1
SUMF1	155099	172	10	1507520	439600	0	3	0	0	5	11	4053840	8.986172e-01	1
MYH2	75573	738	-49	8006880	2036160	0	86	20	0	4	101	10086720	8.986308e-01	1
ATP6V1E1	431401	243	-32	967120	230720	0	2	1	0	25	122	20073200	8.986474e-01	1
PACS1	2403161	236	49	3896480	1116640	0	6	5	0	30	51	17534720	8.986536e-01	1
GOLGA7B	543507	369	12	806400	164640	0	1	0	0	50	111	36681680	8.987166e-01	1
EFNB3	2066943	232	27	1296960	448560	0	2	0	0	8	24	8811600	8.987245e-01	1
CTNNAL1	337834	433	14	3030160	798560	0	6	1	0	4	5	2500960	8.987306e-01	1
OR2M7	18846	936	-35	1218000	357840	0	29	12	0	7	89	3381280	8.987931e-01	1
AGAP1	134111	614	3	3444560	994000	0	13	6	0	16	30	6431040	8.988307e-01	1
TNPO2	1959466	226	29	3697680	992880	0	6	2	0	44	67	32159120	8.988459e-01	1
TMEM43	312564	463	27	1620640	474320	0	3	0	0	6	8	2915920	8.988781e-01	1
PDK4	195488	393	-3	1692320	451360	0	4	2	0	24	70	15776320	8.988887e-01	1
PNPO	1183803	203	21	1065120	295680	0	1	1	0	50	83	33620160	8.989136e-01	1
CISD1	153256	357	-17	450800	112000	0	1	0	0	50	182	34458480	8.989170e-01	1
HSPBP1	1035412	209	5	1416800	444640	0	2	2	0	50	77	27055840	8.989602e-01	1
CABP1	1678287	311	38	1729280	568960	0	4	2	0	28	53	18411120	8.990437e-01	1
TMTC2	61571	1375	-11	3364480	927920	0	14	2	0	1	2	1090880	8.990653e-01	1
