gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
ZNF468	557083	1008	-39	3728136	910518	0	2	0	0	50	50	60669252	8.452073e-01	1
TUBB2B	451139	453	37	3105150	855750	0	1	1	0	50	31	47589480	8.452189e-01	1
TNFRSF1B	516231	263	32	3221532	956484	0	1	0	0	16	12	19737996	8.452746e-01	1
MYNN	400732	689	2	4356990	1103184	0	2	0	0	29	20	29361516	8.453267e-01	1
SPAG8	847663	227	54	3976548	1172622	0	1	1	0	50	28	56741604	8.453418e-01	1
SRF	1308754	363	35	3405396	1145238	0	1	1	0	50	40	61369500	8.455027e-01	1
EOMES	165387	429	1	4671906	1433748	0	3	0	0	5	7	10122300	8.455159e-01	1
FBXW12	1401411	263	32	3441582	883134	0	1	1	0	50	38	60185142	8.455861e-01	1
PWWP2A	199338	417	21	5438658	1644018	0	2	0	0	12	10	14429412	8.456589e-01	1
NUDT9	530607	537	23	2517372	654282	0	1	0	0	50	34	48491196	8.456819e-01	1
PRPF6	1152034	208	48	6680718	1845486	0	3	1	0	50	39	66061944	8.456912e-01	1
ZNF708	170282	1121	-57	4035228	964308	0	1	1	0	50	45	50085336	8.457717e-01	1
TCHHL1	527465	349	35	6259200	1730082	0	9	0	0	0	0	1730082	8.459055e-01	1
BTNL2	1582117	580	27	3172632	899760	0	1	1	0	50	36	58856040	8.460039e-01	1
IDH3A	395288	314	50	2640600	712962	0	1	0	0	50	43	57688308	8.460599e-01	1
ABCG8	501561	480	30	4731564	1347684	0	2	1	0	50	48	67266840	8.462081e-01	1
PLXDC1	1452583	212	26	3588282	974088	0	2	3	0	18	10	13674396	8.462185e-01	1
PRICKLE1	175176	650	6	5872890	1541328	0	4	2	0	30	29	28626060	8.462391e-01	1
SUGT1	307262	469	26	2729598	644502	0	1	0	0	50	38	58304448	8.462849e-01	1
BTBD8	220071	406	-6	2755026	680688	0	1	0	0	50	49	57493686	8.462892e-01	1
ZNF234	554986	634	-28	5017140	1200006	0	3	0	0	27	20	25570788	8.464471e-01	1
PAK4	1652029	286	26	3972636	1332036	0	1	0	0	50	26	57920094	8.464909e-01	1
RGS14	942017	227	53	3927648	1227390	0	1	1	0	50	24	54477534	8.465285e-01	1
RIMS1	35104	964	-12	12291504	3469944	0	8	0	0	2	6	10691496	8.465465e-01	1
CCDC6	137718	555	0	3365298	909540	0	1	1	0	50	38	55255044	8.465692e-01	1
ADNP2	477656	572	4	7646004	2353068	0	4	4	0	50	43	64091274	8.466361e-01	1
ZNF777	588536	467	17	5721300	1660644	0	2	1	0	50	31	54680958	8.467364e-01	1
OR52B6	128694	895	9	2251356	700248	0	1	0	0	50	47	58803228	8.468001e-01	1
TPD52L1	124606	243	-26	1511010	363816	0	1	0	0	50	63	52348428	8.468111e-01	1
FER1L6	453048	561	15	13333074	3490482	0	10	7	0	14	13	12868524	8.468191e-01	1
ENPP5	62118	819	16	3364320	878244	0	3	1	0	12	16	14411808	8.468503e-01	1
FBN3	914975	258	15	20059758	5407362	0	15	7	0	50	42	60524508	8.468509e-01	1
UNC5C	25813	910	-12	6512502	1867002	0	6	0	0	1	6	8673882	8.468713e-01	1
MTRF1	309426	300	61	3235224	796092	0	1	0	0	50	33	60303480	8.469948e-01	1
PHKG2	1632278	158	61	2959428	857706	0	1	0	0	50	42	64684920	8.469949e-01	1
PIP4K2A	196977	577	25	2946714	741324	0	1	0	0	50	37	56344536	8.470293e-01	1
HPSE2	147172	933	2	4233762	1238148	0	2	1	0	50	39	54043302	8.470766e-01	1
PLSCR5	124275	768	-20	1951110	525186	0	1	0	0	50	55	59236482	8.470789e-01	1
NOLC1	1041024	187	45	4957482	1344750	0	2	0	0	49	50	77605278	8.470999e-01	1
KIT	92734	649	0	7011282	1828860	0	4	1	0	50	40	58096134	8.471105e-01	1
LONP1	935129	225	23	6645510	2009790	0	1	0	0	21	8	17454366	8.471347e-01	1
ALOXE3	1455014	202	31	5878758	1726170	0	6	0	0	4	6	5248926	8.471605e-01	1
RPRD1A	370331	430	22	2235708	595602	0	1	1	0	13	12	16581990	8.473503e-01	1
MINPP1	470910	190	25	3523734	924210	0	1	0	0	50	43	68058042	8.473547e-01	1
ZNF677	427680	921	-46	4216158	968220	0	3	1	0	50	47	47607084	8.473898e-01	1
RFC3	84617	580	33	2664072	692424	0	1	0	0	50	45	60470718	8.475131e-01	1
RWDD2A	153997	734	6	2058690	532032	0	1	0	0	50	61	67467330	8.476802e-01	1
WDR37	334592	460	42	3523734	985824	0	1	1	0	50	27	54292692	8.477625e-01	1
ROBO2	22183	1224	-17	9901272	2530086	0	8	2	0	39	41	50813946	8.477747e-01	1
CRELD1	950574	170	54	3492438	911496	0	1	0	0	50	28	55368492	8.479602e-01	1
TOP1	383646	129	14	5708586	1268466	0	2	1	0	50	29	55168002	8.479725e-01	1
RNF20	112827	872	-13	7035732	1778004	0	6	1	0	41	64	73066380	8.480324e-01	1
TMEM131	362239	708	36	13331118	3721290	0	8	2	0	7	5	9300780	8.480435e-01	1
MN1	107535	256	-110	8791242	2847936	0	3	0	0	3	1	5314452	8.482856e-01	1
LMLN	607598	410	30	4968240	1325190	0	2	1	0	50	31	51041820	8.483606e-01	1
UGT1A5	NaN	NaN	NaN	3678258	1077756	0	2	1	0	50	97	109991748	8.484534e-01	1
SH3GL1	2100413	216	32	2637666	715896	0	1	0	0	50	35	50446218	8.484709e-01	1
NOC3L	242278	482	12	5839638	1451352	0	4	1	0	11	12	12712044	8.484749e-01	1
VWDE	NaN	NaN	NaN	11442600	2889990	0	9	2	0	40	73	90362310	8.485205e-01	1
PPP4C	NaN	NaN	NaN	2210280	594624	0	1	0	0	50	96	109508616	8.485605e-01	1
MTMR11	1115711	451	51	5079732	1466022	0	2	1	0	50	38	63048726	8.486887e-01	1
PM20D1	699823	377	35	3559920	1014186	0	2	2	0	36	42	47839848	8.487014e-01	1
EPB41L2	122847	707	17	7163850	1913946	0	6	3	0	50	54	55323504	8.487759e-01	1
PLEK	208260	586	23	2560404	622986	0	1	0	0	50	46	58804206	8.488753e-01	1
ANKRD35	NaN	NaN	NaN	6848934	2123238	0	5	1	0	40	72	89595558	8.489789e-01	1
NLRP9	1024341	362	-13	6987810	1843530	0	5	3	0	50	43	43077966	8.490408e-01	1
ALS2CL	298503	495	41	6733530	1956978	0	2	0	0	7	0	4880220	8.491372e-01	1
SLC30A9	270740	261	28	4104666	1103184	0	3	0	0	50	55	55839888	8.492009e-01	1
RCCD1	793838	291	37	2565294	823476	0	1	0	0	18	13	20336532	8.492248e-01	1
FYN	245639	317	21	4208334	1125678	0	2	1	0	50	41	56012994	8.493229e-01	1
DEPDC5	557139	336	19	11544312	3040602	0	6	1	0	14	14	22418694	8.493429e-01	1
SLC45A2	268032	863	8	3699774	1094382	0	5	3	0	7	8	6516414	8.494122e-01	1
CPVL	112083	634	7	3461142	878244	0	2	0	0	50	57	63150438	8.494913e-01	1
ZNF567	610659	922	-38	4389264	1076778	0	2	0	0	42	30	43566966	8.496086e-01	1
CHRNA4	1278630	332	62	4233762	1352574	0	3	1	0	6	5	7191234	8.496633e-01	1
BCAS2	652485	394	6	1660644	404892	0	1	1	0	13	13	13144320	8.496700e-01	1
ZAR1L	NaN	NaN	NaN	2241576	633744	0	1	0	0	50	96	109547736	8.496942e-01	1
PAFAH1B2	426428	228	46	2158446	546702	0	1	0	0	50	40	47572854	8.499568e-01	1
EEF1G	2695768	217	42	3142314	824454	0	1	0	0	50	42	65136756	8.500247e-01	1
CYLD	279624	792	2	6831330	1779960	0	5	1	0	10	10	13399578	8.502289e-01	1
BSG	1647685	255	-8	2791212	805872	0	1	0	0	45	34	49102446	8.503046e-01	1
SHCBP1	422519	419	-38	4840122	1230324	0	3	0	0	50	47	54005160	8.503718e-01	1
DOK4	771506	159	45	2320794	639612	0	1	0	0	50	40	51314682	8.503887e-01	1
DPP6	32056	1019	-25	6539886	1704654	0	6	1	0	7	9	9547236	8.504867e-01	1
CDT1	813333	189	51	3711510	1214676	0	1	0	0	50	27	56610552	8.505959e-01	1
SLC35B4	286704	493	14	2391210	636678	0	1	0	0	50	37	49058436	8.505973e-01	1
C5orf34	490107	369	10	4573128	1192182	0	2	2	0	15	11	18598626	8.506533e-01	1
CPO	169586	723	2	2699280	707094	0	1	0	0	50	44	65290302	8.506625e-01	1
OIT3	635147	291	38	3822024	1077756	0	1	1	0	50	26	52849164	8.507785e-01	1
UNC5CL	134733	565	32	3587304	1074822	0	2	0	0	50	57	62959728	8.507853e-01	1
RASEF	119712	813	-45	5296848	1413210	0	1	0	0	17	3	13918896	8.507892e-01	1
NRF1	459189	253	32	3504174	1058196	0	2	2	0	50	44	49700982	8.507908e-01	1
FAM71E2	NaN	NaN	NaN	6226926	2014680	0	3	2	0	50	98	110928672	8.508226e-01	1
KCNH7	70298	965	-6	8577060	2328618	0	8	4	0	50	57	50235948	8.508747e-01	1
DOCK8	193637	462	2	15486630	4141830	0	7	2	0	15	6	16093968	8.509013e-01	1
OR13D1	161420	821	-14	2355024	696336	0	1	0	0	10	32	18931146	8.509891e-01	1
CA1	99296	1463	15	1895364	498780	0	1	1	0	50	56	49523964	8.509950e-01	1
IYD	286182	334	29	2529108	583866	0	1	1	0	50	42	53379240	8.510073e-01	1
MEIS1	21299	641	-10	2874342	708072	0	2	1	0	33	46	42566472	8.510087e-01	1
OR56B1	139577	922	2	2181918	678732	0	1	0	0	50	42	47014416	8.510947e-01	1
KDM4B	993857	258	26	7671432	2230818	0	3	1	0	23	14	29312616	8.511722e-01	1
BAIAP2	1727896	243	16	4140852	1146216	0	3	0	0	1	0	2182896	8.511728e-01	1
ZNF467	471461	615	29	4042074	1250862	0	3	1	0	2	3	5269464	8.511897e-01	1
ANXA10	55532	402	-16	2421528	568218	0	1	0	0	50	45	58943082	8.512296e-01	1
SLC23A1	832127	177	48	4181928	1295850	0	1	1	0	50	24	57057498	8.512548e-01	1
KLK5	581408	606	29	2071404	586800	0	1	2	0	8	5	7527666	8.513623e-01	1
SLC23A3	773232	177	36	4284618	1292916	0	2	0	0	4	3	6933042	8.514741e-01	1
FDXR	1027517	320	20	3424956	1093404	0	1	0	0	23	15	30524358	8.515391e-01	1
ARHGAP42	NaN	NaN	NaN	6356022	1621524	0	5	1	0	50	97	110535516	8.515654e-01	1
ZNF697	421423	599	13	3742806	1086558	0	2	1	0	50	52	60884412	8.516243e-01	1
RIBC1	920771	NaN	70	2795124	716874	0	1	1	0	50	40	57061410	8.516860e-01	1
SMYD4	1458897	153	26	5617632	1585338	0	3	2	0	50	43	58926456	8.516909e-01	1
BANK1	80568	482	-7	5709564	1396584	0	7	0	0	2	2	3556986	8.517222e-01	1
LIN28B	108630	702	-4	1757466	487044	0	1	1	0	50	60	57091728	8.517352e-01	1
LIPA	254295	263	31	2893902	729588	0	2	1	0	50	56	51596346	8.517702e-01	1
LIG3	362649	525	15	7289034	1994142	0	6	1	0	4	8	9094422	8.518413e-01	1
CAPRIN2	286973	420	-8	7972656	2155512	0	4	1	0	16	12	17981508	8.518428e-01	1
BPTF	772730	293	1	21310620	5855286	0	8	3	0	50	24	57023268	8.518593e-01	1
UBA5	210898	768	21	2936934	756972	0	1	1	0	50	39	61965102	8.519071e-01	1
CENPI	426524	NaN	26	5539392	1364310	0	2	2	0	50	35	63134790	8.519626e-01	1
FUZ	1673246	205	37	2841090	970176	0	1	1	0	50	42	57868260	8.519674e-01	1
ATP6V0A2	953707	315	40	6148686	1617612	0	2	3	0	30	27	36836370	8.521049e-01	1
TRUB1	188808	343	9	2438154	730566	0	3	3	0	4	4	3476790	8.521747e-01	1
STX2	218767	440	-19	2325684	570174	0	1	0	0	50	49	55430106	8.522316e-01	1
DUSP21	66992	NaN	15	1298784	382398	0	2	0	0	2	2	1704654	8.522643e-01	1
FBXO10	511883	338	34	6618126	1922748	0	3	2	0	45	31	49834968	8.522726e-01	1
FBXL4	237914	891	-6	4348188	1208808	0	3	0	0	31	30	33096498	8.525182e-01	1
ZNF705D	475312	625	3	2187786	520296	0	1	0	0	50	51	57123024	8.526033e-01	1
PCYOX1	669606	164	36	3547206	971154	0	1	1	0	50	30	59249196	8.527475e-01	1
KIAA0513	517155	273	32	2990724	764796	0	1	0	0	50	34	52150872	8.527811e-01	1
TAF5	545643	147	45	5556018	1617612	0	2	1	0	50	43	51100500	8.527889e-01	1
OR6C6	411183	816	-1	2144754	622008	0	2	1	0	14	17	12264120	8.528608e-01	1
TMEM161B	96521	1090	3	3474834	949638	0	1	0	0	50	31	46478472	8.528922e-01	1
BBS9	233203	759	-6	6372648	1701720	0	5	3	0	50	54	60802260	8.529089e-01	1
SMC3	438920	177	46	8949678	2099766	0	4	0	0	6	1	5906142	8.529382e-01	1
WHAMM	476426	631	23	5594160	1641084	0	2	1	0	50	26	47710752	8.529518e-01	1
KRT6A	1194800	389	29	3899286	1167732	0	1	0	0	50	28	49768464	8.530520e-01	1
ZNF592	344313	214	42	8710068	2544756	0	6	5	0	50	51	52735716	8.530809e-01	1
PNPLA2	1799017	232	51	3421044	1117854	0	1	0	0	47	26	47916132	8.531080e-01	1
ZADH2	73586	993	4	2507592	831300	0	1	1	0	50	51	63677580	8.532743e-01	1
RNF128	149556	NaN	17	3910044	1133502	0	2	1	0	50	46	56369964	8.533334e-01	1
PLAUR	441738	209	6	2595612	708072	0	1	0	0	50	43	60837468	8.533925e-01	1
PSD	975992	178	39	6937932	2271894	0	3	1	0	50	43	71374440	8.534151e-01	1
HEATR1	461836	603	0	15311568	4085106	0	10	4	0	43	38	53733276	8.535277e-01	1
GPHN	262406	846	19	5473866	1561866	0	2	0	0	12	6	13780020	8.535884e-01	1
SLC9A3	787824	367	29	5749662	1787784	0	3	0	0	2	0	3012240	8.536262e-01	1
SPESP1	373553	452	33	2435220	666018	0	1	0	0	50	39	51949404	8.536841e-01	1
GDAP2	204311	596	-6	3672390	989736	0	1	0	0	38	24	43230534	8.536860e-01	1
ZBTB5	534559	337	36	4660170	1319322	0	3	0	0	5	2	4488042	8.538156e-01	1
SERHL2	969686	196	65	2312970	594624	0	1	0	0	50	39	49288266	8.539566e-01	1
NLRP13	802494	561	-68	7364340	1942308	0	5	2	0	50	81	79292328	8.541988e-01	1
OR4K17	383274	768	-37	2336442	691446	0	1	0	0	50	45	51444756	8.542050e-01	1
MSLN	1187310	273	39	4311024	1430814	0	2	2	0	50	49	64013034	8.544765e-01	1
SUDS3	635715	823	32	2440110	584844	0	1	1	0	50	46	59235504	8.545449e-01	1
CLEC18A	1511555	162	36	3200994	862596	0	1	0	0	18	19	31953216	8.545920e-01	1
PHAX	235652	347	15	2817618	711984	0	1	0	0	50	35	52005150	8.545991e-01	1
PIK3R2	1249693	226	42	5026920	1554042	0	1	0	0	30	18	44834454	8.546332e-01	1
MMRN2	396293	164	36	6443064	1989252	0	3	1	0	50	38	58324008	8.547057e-01	1
FRZB	330424	450	6	2281674	646458	0	1	0	0	50	39	48486306	8.547294e-01	1
ELP3	417570	338	41	3925692	1062108	0	1	1	0	39	21	46782630	8.548495e-01	1
UGT2B28	21304	997	-3	3757476	972132	0	2	1	0	34	25	31062258	8.549595e-01	1
BMP1	587455	196	50	7240134	1928616	0	2	0	0	13	8	16298370	8.550505e-01	1
USP19	1898051	203	36	9152124	2739378	0	3	2	0	50	38	63159240	8.551161e-01	1
DNAH12	455990	454	29	22344366	5687070	0	17	4	0	21	15	26512602	8.551484e-01	1
ARHGAP17	272834	185	22	6207366	1784850	0	3	2	0	50	42	61807644	8.554394e-01	1
GPBP1L1	913416	157	28	3383880	914430	0	1	0	0	50	36	66470748	8.555217e-01	1
PTPRM	66398	696	-17	10462644	2816640	0	6	3	0	50	53	66218424	8.556228e-01	1
SFTA3	58829	624	-18	676776	194622	0	1	1	0	1	1	1048416	8.557102e-01	1
BCL9L	1488276	175	54	10069488	3215664	0	6	2	0	50	35	50523480	8.557307e-01	1
MPP5	483147	260	32	4871418	1219566	0	3	0	0	27	25	30859812	8.557384e-01	1
RAD51AP2	135410	1311	2	8280726	1964802	0	5	1	0	50	41	55854558	8.558422e-01	1
ZNF33B	204176	890	-35	5601006	1302696	0	3	0	0	11	6	10644552	8.558648e-01	1
TBR1	219774	676	10	4669950	1400496	0	1	1	0	50	45	54943062	8.559885e-01	1
DHX38	414449	479	9	8719848	2394144	0	2	1	0	36	24	46235928	8.560024e-01	1
GJA10	383829	567	24	3750630	1031790	0	6	3	0	3	5	3407352	8.561180e-01	1
FGL1	399891	253	-16	2312970	524208	0	1	0	0	50	47	55824240	8.561207e-01	1
DEGS2	405420	237	39	2190720	690468	0	1	2	0	32	26	31622652	8.562291e-01	1
CLN5	213768	637	24	2848914	783378	0	1	0	0	50	36	55805658	8.562625e-01	1
ATP13A1	768855	418	-10	8322780	2582898	0	4	2	0	45	32	42050088	8.563274e-01	1
VGLL2	181822	589	-25	2172138	662106	0	1	1	0	50	70	80567640	8.564378e-01	1
EGLN1	362960	518	3	2934978	870420	0	1	0	0	7	5	10580982	8.564933e-01	1
NAPG	191442	594	17	2310036	574086	0	1	0	0	50	35	43110240	8.565153e-01	1
CTNNBL1	720832	507	48	4103688	1042548	0	3	1	0	50	65	61457520	8.566475e-01	1
CA13	99038	1463	13	1878738	506604	0	1	0	0	50	67	53983644	8.568255e-01	1
RRBP1	580543	347	0	6977052	1912968	0	3	2	0	50	36	60183186	8.569230e-01	1
FAM189A1	NaN	NaN	NaN	3677280	1193160	0	2	1	0	50	97	110107152	8.570269e-01	1
INHBB	218512	446	15	2724708	884112	0	1	0	0	50	41	60234042	8.570425e-01	1
EIF4G3	661924	406	22	11236242	3075810	0	5	1	0	12	12	22109646	8.571017e-01	1
TRPA1	19123	936	29	8155542	2007834	0	10	1	0	3	5	5420076	8.571428e-01	1
OAS3	613755	433	38	7528644	2229840	0	3	2	0	50	42	76182288	8.572248e-01	1
ATAD3A	1714469	248	27	4463592	1307586	0	1	1	0	50	25	59204208	8.572712e-01	1
UBE2Q2	560951	339	55	3087546	755994	0	1	1	0	50	39	57545520	8.572880e-01	1
ZMYND12	571804	519	24	2663094	640590	0	2	2	0	9	6	6636708	8.574614e-01	1
CRY1	169569	473	18	4189752	1111986	0	1	0	0	50	32	55925952	8.575022e-01	1
MDM2	541243	228	32	3619578	881178	0	2	0	0	24	25	29729244	8.575131e-01	1
OR52E8	203856	922	-5	2134974	658194	0	1	1	0	50	44	46720038	8.576053e-01	1
DPF2	4112809	242	50	2844024	729588	0	1	3	0	6	6	6012744	8.576910e-01	1
ADD1	669373	264	45	5499294	1545240	0	4	1	0	13	19	22357080	8.577575e-01	1
SCFD2	170883	852	18	4691466	1431792	0	3	1	0	50	54	58725966	8.577803e-01	1
SHANK1	632386	593	31	14285646	5008338	0	10	4	0	49	38	54623256	8.578755e-01	1
GLRA1	496476	528	28	3256740	868464	0	1	1	0	50	31	55054554	8.580200e-01	1
LARP4	855863	125	41	5182422	1380936	0	3	1	0	17	21	20027484	8.580959e-01	1
C18orf54	109698	451	33	2686566	678732	0	1	0	0	50	62	68371980	8.581608e-01	1
SGPP2	283423	596	13	2705148	859662	0	1	0	0	24	17	25116018	8.582472e-01	1
PCBP3	724898	611	38	2673852	753060	0	2	1	0	2	5	5846484	8.582648e-01	1
VWCE	1124603	480	43	6574116	2063580	0	3	1	0	27	30	47993394	8.583038e-01	1
FEZF2	213716	935	-3	3132534	963330	0	2	1	0	50	61	59080980	8.583601e-01	1
HMGXB4	359646	425	-49	4244520	1171644	0	2	1	0	50	57	52765056	8.583625e-01	1
ARHGEF18	613770	308	30	8143806	2412726	0	1	2	0	50	27	60246756	8.583746e-01	1
TNPO3	821362	361	52	6561402	1829838	0	4	2	0	50	52	66397398	8.584137e-01	1
ZNF22	79469	905	15	1603920	388266	0	1	1	0	50	73	56998818	8.584656e-01	1
RNF216	1965381	220	47	6648444	1672380	0	2	0	0	23	14	32492094	8.584877e-01	1
GPR27	86859	605	6	2396100	910518	0	1	0	0	17	19	25729224	8.585152e-01	1
HIRA	611613	300	1	7164828	2077272	0	2	2	0	20	14	24038262	8.585765e-01	1
MALT1	331493	198	55	5902230	1547196	0	2	1	0	50	27	51880944	8.585893e-01	1
ANKRD34B	321394	545	38	3537426	1007340	0	2	1	0	50	50	55369470	8.587036e-01	1
CLASP1	238179	612	21	11003478	3141336	0	3	1	0	9	3	10242594	8.587905e-01	1
ZNF600	536540	1010	-40	5127654	1253796	0	3	0	0	50	50	60422796	8.587943e-01	1
PLEC	2478735	247	25	33073026	10579026	0	11	5	0	17	15	45584580	8.588293e-01	1
ASRGL1	3053973	413	49	2162358	639612	0	1	0	0	50	49	54866778	8.591720e-01	1
FKBP10	1760409	175	35	4031316	1205874	0	2	0	0	16	15	20521374	8.591937e-01	1
STRADB	468064	491	26	3013218	803916	0	1	1	0	50	45	69471252	8.591943e-01	1
C16orf46	259514	284	8	2785344	800004	0	1	0	0	50	34	51148422	8.592021e-01	1
COX15	422578	304	12	3001482	909540	0	1	0	0	50	43	68884452	8.592463e-01	1
SOX1	67826	793	-33	2568228	888024	0	1	0	0	39	49	49922988	8.592807e-01	1
UGT1A3	NaN	NaN	NaN	3695862	1060152	0	2	1	0	50	97	109974144	8.593554e-01	1
VDR	387225	207	44	3035712	825432	0	1	0	0	50	39	52645740	8.593825e-01	1
FRMD3	494570	610	-26	4317870	1098294	0	3	1	0	50	49	48873594	8.594254e-01	1
DOCK9	435646	494	27	15444576	3978504	0	8	4	0	30	17	34348338	8.594852e-01	1
SF3B2	3581017	208	47	6373626	1765290	0	2	1	0	50	28	53887800	8.594996e-01	1
LGALS9	186737	462	-5	2536932	713940	0	1	0	0	50	44	48382638	8.595856e-01	1
SUCLG1	293337	672	-17	2435220	712962	0	1	0	0	50	43	53310780	8.596184e-01	1
SLC36A4	219463	580	-18	3594150	974088	0	1	0	0	50	33	54543060	8.596215e-01	1
CLCN5	75681	NaN	26	5714454	1617612	0	3	3	0	48	40	53420316	8.596948e-01	1
HAVCR2	166999	1198	18	2123238	605382	0	1	2	0	10	7	8131092	8.599011e-01	1
NDRG4	678092	320	0	2837178	789246	0	1	1	0	50	38	57682440	8.601633e-01	1
CES2	942986	142	34	4346232	1275312	0	1	0	0	47	31	56912754	8.602196e-01	1
ANGPTL7	NaN	NaN	NaN	2472384	628854	0	1	1	0	37	62	77233638	8.603313e-01	1
ACSM2A	181483	823	6	4097820	1142304	0	3	1	0	12	10	11761428	8.603395e-01	1
DNAJA1	953054	286	0	2884122	712962	0	1	0	0	50	31	48347430	8.603878e-01	1
ZBTB40	440712	555	28	8749188	2364804	0	4	2	0	32	17	24995724	8.603901e-01	1
FRS3	429684	341	47	3353562	1044504	0	2	2	0	10	12	14207406	8.604302e-01	1
C9orf131	782447	350	42	7298814	2271894	0	3	0	0	8	6	13984422	8.605422e-01	1
LRFN5	8637	1309	-33	4946724	1437660	0	6	2	0	21	52	33201144	8.605664e-01	1
ELOVL4	151698	913	-14	2265048	566262	0	1	0	0	50	45	54020808	8.606295e-01	1
IL10RA	581910	576	49	3985350	1187292	0	2	1	0	50	41	47878968	8.606302e-01	1
SLC25A21	68926	481	-44	2178984	578976	0	1	0	0	50	54	57573882	8.606365e-01	1
GNAZ	NaN	NaN	NaN	2447934	697314	0	1	0	0	50	96	109611306	8.606728e-01	1
CCDC120	833689	NaN	41	4417626	1573602	0	4	0	0	3	2	3700752	8.606771e-01	1
ACTN2	427180	682	-10	6469470	1643040	0	14	5	0	4	12	4716894	8.606892e-01	1
OR12D3	329776	872	7	2161380	634722	0	1	1	0	50	53	60289788	8.607516e-01	1
OR3A2	506514	628	0	2152578	693402	0	1	1	0	50	57	63053616	8.607759e-01	1
NELL1	45732	989	-19	5912988	1448418	0	5	4	0	11	15	13736988	8.607972e-01	1
CAPN12	1697047	322	45	5082666	1489494	0	2	2	0	50	38	61061430	8.608727e-01	1
GRIN2D	1448469	209	38	8866548	3042558	0	4	3	0	26	38	52070676	8.608783e-01	1
OR5D14	4183	1091	-36	2133996	635700	0	4	1	0	14	22	10701276	8.608814e-01	1
SLC35D1	387355	673	-4	2529108	733500	0	1	2	0	45	32	42694590	8.609034e-01	1
ZNF574	886688	438	31	5928636	1978494	0	3	2	0	50	45	62159724	8.609044e-01	1
LIPT1	504421	770	21	2616150	690468	0	1	1	0	50	37	51710772	8.609445e-01	1
ZNF684	693560	457	26	2746224	636678	0	1	2	0	16	10	15612792	8.609836e-01	1
CDH24	1261207	185	41	5529612	1817124	0	3	0	0	3	2	5546238	8.609978e-01	1
AQR	468734	288	-5	10703232	2775564	0	5	1	0	14	10	14167308	8.610099e-01	1
NBPF15	NaN	NaN	NaN	4894890	1187292	0	1	0	0	40	71	88659612	8.610263e-01	1
SLC2A4	1782958	316	21	3451362	1155018	0	1	2	0	23	10	20979078	8.611234e-01	1
PPM1N	1107927	194	44	2853804	986802	0	1	0	0	50	35	50480448	8.612077e-01	1
KDM5C	877207	NaN	80	11035752	3279234	0	5	3	0	50	40	62191998	8.612860e-01	1
UTP14C	385945	461	41	5305650	1445484	0	2	0	0	36	29	49447680	8.613207e-01	1
CRISPLD2	444452	243	21	3614688	933012	0	1	0	0	50	31	53722518	8.613628e-01	1
PDIA2	1340678	205	43	3641094	1117854	0	1	0	0	50	34	60050178	8.614604e-01	1
BMPER	20466	507	-17	4936944	1265532	0	4	2	0	50	58	57368502	8.615190e-01	1
APCDD1	219220	604	2	3558942	1021032	0	2	0	0	12	11	14001048	8.616311e-01	1
MAP1B	410285	427	30	16943850	4858704	0	4	2	0	14	5	16044090	8.617388e-01	1
HDAC9	65395	684	-6	7922778	2176050	0	6	1	0	1	1	3389748	8.618386e-01	1
COL19A1	93520	947	15	8239650	2407836	0	12	1	0	3	7	4999536	8.619028e-01	1
PARD3B	51582	973	-1	8448942	2424462	0	4	0	0	2	0	3422022	8.619219e-01	1
FOXJ3	541904	579	23	4473372	1151106	0	2	1	0	50	37	52268232	8.619389e-01	1
USP46	115480	870	12	2723730	650370	0	2	2	0	6	9	6438174	8.619657e-01	1
FUT11	1009357	191	42	3340848	1027878	0	1	0	0	50	38	67480044	8.619799e-01	1
MYO5B	276079	530	40	13291020	3441582	0	13	4	0	17	13	15968784	8.620812e-01	1
TRIM8	878626	180	27	3817134	1100250	0	1	0	0	50	27	55867272	8.620867e-01	1
ITGAD	839076	558	11	8210310	2363826	0	4	3	0	50	49	62065836	8.621147e-01	1
ZNF536	106911	926	-73	8906646	2591700	0	15	7	0	7	20	11573652	8.621457e-01	1
RAPH1	383558	333	19	8920338	2739378	0	5	0	0	1	1	5126676	8.621831e-01	1
TCERG1L	2679	871	-27	4055766	1245972	0	3	1	0	42	52	47232510	8.622721e-01	1
CHORDC1	132433	1152	-21	2467494	580932	0	1	0	0	50	48	62215470	8.623085e-01	1
XYLT1	30248	996	-2	6608346	1976538	0	4	0	0	20	11	16945806	8.623438e-01	1
KLHL14	213836	913	-12	4385352	1244994	0	2	1	0	50	38	51342066	8.623450e-01	1
ACVR2B	337567	514	28	3611754	1026900	0	1	1	0	12	9	9656772	8.624496e-01	1
PLXNC1	218710	580	31	11108124	3054294	0	6	2	0	37	28	45772356	8.624988e-01	1
PLEKHH2	503591	421	29	10683672	2806860	0	10	1	0	6	14	13471950	8.625519e-01	1
GPSM2	817825	236	19	4900758	1281180	0	8	0	0	0	0	1281180	8.627792e-01	1
ADH6	167884	786	-3	2669940	745236	0	1	0	0	50	42	59124990	8.628252e-01	1
AAAS	1701810	166	58	3811266	1185336	0	2	2	0	50	49	56737692	8.628255e-01	1
GNPDA2	62624	1009	11	2020548	488022	0	1	0	0	50	63	66113778	8.628292e-01	1
