gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
CPXM1	796251	438	41	1951536	576285	0	1	0	0	50	13	19965571	7.691520e-01	1
UBE4A	963668	192	48	2934391	756071	0	1	0	0	50	9	21858919	7.692266e-01	1
CCDC157	696089	214	57	1969813	605006	0	1	0	0	50	16	23842906	7.692773e-01	1
SUN2	1291659	272	73	1915728	570690	0	1	0	0	37	8	13057238	7.693549e-01	1
ARHGEF18	613770	308	30	3105971	920191	0	1	0	0	50	9	22977546	7.695038e-01	1
SEC23IP	450354	404	39	2708353	734810	0	1	0	0	50	11	23979424	7.696364e-01	1
HADHA	641003	274	38	2064928	584864	0	1	0	0	50	13	21089793	7.697220e-01	1
PRMT8	227736	768	15	1093263	273036	0	1	0	0	50	25	19946921	7.697275e-01	1
FHDC1	227983	342	25	2970199	917207	0	2	2	0	50	17	21225565	7.698623e-01	1
ATXN1	109777	623	30	2075745	668043	0	1	0	0	50	15	23960401	7.706648e-01	1
DPYS	39710	972	15	1383457	402467	0	1	0	0	50	23	23303548	7.707337e-01	1
MMRN1	39671	703	-11	3277551	881772	0	2	1	0	19	10	14921865	7.708599e-01	1
OR13C4	146816	930	-33	820227	248418	0	1	1	0	50	38	18813374	7.709774e-01	1
CLCNKA	886121	197	43	1839636	555024	0	1	0	0	50	15	21058834	7.710164e-01	1
OSGIN2	251472	419	35	1463652	405078	0	1	0	0	50	18	19853298	7.710801e-01	1
PLA2G7	141205	551	-1	1227543	305487	0	1	1	0	50	24	21644444	7.710937e-01	1
PLA2G4B	874211	259	40	2098498	613958	0	1	0	0	50	16	25610926	7.711420e-01	1
PRPF19	794900	522	47	1374505	387920	0	1	0	0	50	23	22960015	7.713138e-01	1
SSTR2	238181	336	-7	961221	285345	0	2	2	0	5	7	3305899	7.714304e-01	1
PRR5L	196876	169	-1	986958	287583	0	1	1	0	50	27	19382572	7.715898e-01	1
OR1I1	990597	524	16	910866	281988	0	1	0	0	50	31	20353864	7.715945e-01	1
RAP1GAP	529490	297	34	2083951	561365	0	1	0	0	50	14	22558294	7.718857e-01	1
CHRNG	286805	211	36	1371521	418879	0	1	1	0	50	17	17476169	7.723604e-01	1
PSME4	238848	489	9	5063475	1334967	0	3	0	0	9	1	4975820	7.724509e-01	1
TRIM28	2673870	276	11	2212263	665805	0	1	0	0	50	15	25373325	7.728244e-01	1
SLC5A8	261778	828	-15	1641200	472591	0	2	0	0	10	4	3828472	7.728578e-01	1
GAD1	352183	519	31	1677008	435664	0	1	0	0	50	24	28511747	7.728822e-01	1
PLBD1	339369	778	7	1508412	396126	0	1	0	0	50	22	24409120	7.730301e-01	1
SPOCK3	7931	1043	-11	1233138	280869	0	3	2	0	5	8	2543487	7.731832e-01	1
MYOM2	104051	570	-26	4019448	1063050	0	3	0	0	8	3	5939652	7.732303e-01	1
PLEKHH3	1740597	177	36	2009724	709446	0	1	1	0	50	15	22998434	7.735741e-01	1
UPF2	353958	125	28	3518509	848948	0	1	0	0	50	8	23683635	7.735850e-01	1
RNF157	1737490	208	23	1849707	515859	0	1	0	0	50	20	27385287	7.736781e-01	1
LIG3	362649	525	15	2779969	760547	0	1	1	0	50	11	24315124	7.737441e-01	1
ADAMTS15	686411	396	0	2447626	776213	0	1	1	0	50	10	19287830	7.739582e-01	1
C2	2400153	188	35	2288728	625148	0	1	0	0	50	11	19999887	7.740653e-01	1
SPARCL1	526761	537	16	1845231	431934	0	1	1	0	33	9	13637253	7.742015e-01	1
CCNF	2161773	309	44	2111553	604260	0	1	0	0	50	13	21278904	7.742333e-01	1
PDS5A	606929	175	42	3712469	957118	0	2	0	0	11	3	7281706	7.742698e-01	1
KRT32	1445853	325	-22	1192854	343533	0	1	0	0	50	23	20010704	7.746622e-01	1
GPRIN3	108672	672	-1	1992566	615823	0	2	0	0	50	26	20664946	7.746785e-01	1
DPYSL4	147055	416	-6	1537879	443870	0	1	0	0	50	20	22700407	7.747019e-01	1
PCDHB2	987049	724	-11	2025017	657226	0	3	0	0	48	41	24635158	7.747778e-01	1
CASC1	255116	633	18	2155567	541223	0	1	0	0	50	13	21677641	7.749374e-01	1
COLEC12	587478	572	14	1988836	545699	0	1	0	0	50	15	22355009	7.749986e-01	1
KIAA1549	482191	289	18	5015731	1621058	0	4	0	0	3	0	2434571	7.750513e-01	1
ZBTB34	367308	322	48	1320047	366286	0	1	0	0	9	3	4420423	7.751966e-01	1
ZNF516	113406	813	18	2990341	936230	0	2	1	0	17	5	8008310	7.752340e-01	1
A1BG	1621097	406	-25	1282374	416268	0	1	1	0	50	24	20829066	7.755246e-01	1
SF3B1	736523	276	30	3540516	974649	0	2	1	0	50	16	23686246	7.756941e-01	1
SPNS2	1252775	318	22	1430082	469980	0	1	0	0	50	18	19131916	7.757121e-01	1
LNPEP	393651	469	46	2784072	736302	0	2	0	0	7	2	3144390	7.757204e-01	1
APBB2	227095	394	39	2056349	562111	0	1	0	0	49	13	20586989	7.764412e-01	1
SOHLH2	81451	880	-44	1163014	314066	0	1	0	0	23	7	6984052	7.765089e-01	1
GOLGA6B	1113552	419	37	1840382	471472	0	1	0	0	34	8	12266851	7.768709e-01	1
C1orf112	212980	614	8	2348781	618807	0	1	1	0	50	13	23452375	7.773349e-01	1
THEMIS	191535	553	-9	1816137	496836	0	1	1	0	50	18	24177860	7.773564e-01	1
POLR3C	NaN	NaN	NaN	1465144	395753	0	1	1	0	50	41	41934525	7.773865e-01	1
PSG5	307971	178	-25	891097	259235	0	1	1	0	50	36	22349041	7.776161e-01	1
HDC	308338	282	4	1771750	503177	0	2	2	0	11	6	5371200	7.776329e-01	1
CACNA2D2	639042	259	57	3183182	859765	0	2	1	0	50	17	22337851	7.778607e-01	1
LONP2	200017	467	-14	2266721	661702	0	1	0	0	8	0	3009737	7.779230e-01	1
ZNF577	435461	817	-45	1310349	339057	0	1	0	0	50	18	17411267	7.779956e-01	1
ANO7	1333138	317	35	2568105	754206	0	2	2	0	17	7	8707685	7.780907e-01	1
PDXDC1	535071	214	23	2158551	588594	0	1	0	0	50	14	22923461	7.782975e-01	1
CEP76	453636	206	41	1767647	497209	0	1	0	0	50	13	17561586	7.790047e-01	1
KRT35	1445853	325	-22	1208520	355842	0	1	1	0	50	23	20010704	7.790253e-01	1
TRPC4AP	1128095	236	45	2168249	593443	0	1	0	0	50	18	28320771	7.790665e-01	1
TMC7	850990	171	18	1967575	530033	0	1	0	0	16	5	8888217	7.790819e-01	1
STK32B	66595	613	12	1156300	288329	0	1	1	0	46	23	19131916	7.792833e-01	1
TTC12	107070	600	13	1954893	511383	0	1	0	0	32	11	16812229	7.794052e-01	1
GCA	70731	856	-5	615077	148081	0	1	1	0	18	18	8130654	7.797151e-01	1
KIF19	362227	433	-8	2635245	803442	0	1	0	0	50	14	26609074	7.801706e-01	1
EVX2	242935	874	15	1189497	418506	0	1	0	0	50	24	20410187	7.802204e-01	1
STAT3	2140948	160	32	2154075	540477	0	1	0	0	50	13	21312101	7.803933e-01	1
C7	211302	644	5	2312227	597173	0	1	1	0	50	12	21329259	7.807375e-01	1
FLNC	830283	310	35	7193305	2168249	0	5	3	0	50	15	24056635	7.807518e-01	1
CDH8	3859	1301	-48	2134306	596054	0	3	0	0	5	3	3110074	7.808538e-01	1
MTMR3	752285	253	29	3245846	894454	0	2	0	0	50	18	23823510	7.808595e-01	1
GABBR1	443970	755	26	2691568	794117	0	2	1	0	12	6	5087347	7.808627e-01	1
OR51F2	66543	987	-3	880653	268560	0	1	1	0	50	30	18415010	7.809607e-01	1
FGFRL1	689217	247	58	1298786	425593	0	1	2	0	29	13	12654398	7.809837e-01	1
COL8A2	853740	282	27	1699761	670281	0	1	0	0	26	10	13423897	7.811043e-01	1
PSD4	630071	479	37	2791905	823584	0	6	5	0	12	9	5506599	7.811885e-01	1
LDB3	352918	192	27	2202938	672892	0	1	0	0	50	16	26090604	7.812069e-01	1
SYT6	760371	596	13	1143991	317423	0	1	0	0	50	32	25579221	7.813968e-01	1
OR7A10	963401	546	14	798593	242077	0	1	1	0	47	33	18367639	7.816593e-01	1
MED17	307453	532	10	1771750	466250	0	1	0	0	50	16	20660470	7.817812e-01	1
ZSCAN20	349443	614	31	2786310	745254	0	1	0	0	50	12	25612791	7.818995e-01	1
ZIC5	323784	500	35	1665445	568079	0	1	0	0	50	15	18578384	7.820959e-01	1
RECQL	518837	836	-23	1806439	438275	0	1	0	0	50	13	17540325	7.821221e-01	1
SIGLEC7	355132	632	1	1228289	371881	0	1	0	0	50	27	23368823	7.821886e-01	1
HIRA	611613	300	1	2732598	792252	0	1	0	0	50	12	25088726	7.823005e-01	1
FRMD4B	222480	432	12	2827713	745254	0	1	0	0	50	12	25742222	7.827597e-01	1
HK2	707060	470	21	2467768	690050	0	1	0	0	17	2	6458868	7.829259e-01	1
CCDC112	273705	493	20	1478199	341295	0	1	0	0	50	22	23217012	7.830145e-01	1
ADNP	386595	367	36	2940732	775467	0	1	0	0	50	10	22429982	7.831297e-01	1
PRMT3	162124	694	-1	1501325	351739	0	1	1	0	50	20	21604533	7.831656e-01	1
CPT2	527317	391	27	1726617	503550	0	1	0	0	50	18	22253180	7.834934e-01	1
PDP1	319459	423	5	1570703	440140	0	1	0	0	50	17	19497083	7.835703e-01	1
ESPNL	428658	356	29	2541995	870955	0	1	1	0	50	12	23246852	7.835979e-01	1
GRIK1	71816	904	-14	2628158	707581	0	3	0	0	8	4	3575205	7.836509e-01	1
BEND2	66906	NaN	11	2191002	581880	0	1	1	0	50	15	23993225	7.836796e-01	1
ZNF17	451095	869	-24	1799352	435291	0	1	0	0	50	14	18795470	7.837940e-01	1
PLEKHN1	1971475	239	15	1637843	526303	0	1	0	0	50	23	26719855	7.839588e-01	1
ZNF233	618477	671	-31	1838890	431561	0	1	0	0	50	14	18927512	7.841468e-01	1
AMPD2	989433	201	29	2381978	689677	0	1	1	0	50	14	24673204	7.841767e-01	1
THNSL1	157790	417	-10	1962726	539358	0	1	1	0	50	17	23975321	7.842878e-01	1
PRSS23	230637	198	-7	1005981	287583	0	1	0	0	50	31	21469880	7.843946e-01	1
RLIM	289586	NaN	13	1636724	474829	0	1	0	0	50	18	20176316	7.845687e-01	1
PNLIPRP1	128161	704	-16	1290580	334208	0	1	0	0	50	34	30241721	7.848082e-01	1
TGFBI	337362	298	32	1824716	543088	0	1	0	0	50	16	21071889	7.850061e-01	1
INPP5B	445083	232	38	2525956	645290	0	1	0	0	50	10	19441879	7.852839e-01	1
CYP2C9	278564	721	-15	1334594	351739	0	1	0	0	50	19	18204265	7.854871e-01	1
UBQLN2	126215	NaN	7	1603527	494598	0	1	1	0	50	23	26033908	7.855604e-01	1
HBS1L	152992	353	26	3154461	867225	0	2	0	0	36	12	16130385	7.859156e-01	1
SMARCAD1	128578	311	16	2872100	685201	0	1	0	0	9	2	3916500	7.860340e-01	1
HLX	177316	564	-2	1254399	400602	0	1	1	0	50	25	21962240	7.860532e-01	1
ZNF155	498673	419	-36	1471112	356215	0	1	0	0	50	19	19751096	7.860914e-01	1
NEFM	182761	573	-2	2424500	667297	0	2	1	0	50	21	20165499	7.862506e-01	1
SCN4A	1455216	404	25	4929568	1342427	0	3	2	0	50	13	19603388	7.862856e-01	1
PLA2G6	1578246	197	69	2149226	631489	0	1	0	0	50	15	23663493	7.864291e-01	1
C5orf34	490107	369	10	1744148	454687	0	1	0	0	50	28	32301427	7.867699e-01	1
ZHX3	383198	262	7	2490894	726231	0	1	0	0	50	17	30610618	7.868742e-01	1
GBP3	316278	598	5	1624788	420744	0	1	0	0	50	18	21014447	7.869258e-01	1
CASD1	446033	469	3	2202192	552786	0	1	0	0	50	12	19665306	7.870414e-01	1
DIO3	1315103	577	-26	776959	246926	0	1	1	0	50	38	19935358	7.870816e-01	1
STAT6	2122802	172	52	2282760	657972	0	1	0	0	24	5	10194836	7.874982e-01	1
UBA6	154681	604	33	2938867	741524	0	1	1	0	50	10	22766055	7.874988e-01	1
DNM1	1788057	201	45	2358106	667670	0	1	0	0	50	11	19789888	7.875004e-01	1
CLVS2	138384	1106	-26	879534	239466	0	1	0	0	19	24	14761848	7.875389e-01	1
TRAPPC9	327071	689	16	3321938	964951	0	3	1	0	50	28	25860463	7.876965e-01	1
GAS2L1	849693	251	36	1706475	608736	0	1	0	0	50	19	22644830	7.880865e-01	1
EIF2AK4	806826	256	26	4517403	1193973	0	1	1	0	50	20	25948118	7.881660e-01	1
RSU1	506025	792	1	769499	199555	0	1	1	0	5	1	1486032	7.882580e-01	1
TAP1	1253457	401	26	2070523	690050	0	1	0	0	50	13	19977507	7.886844e-01	1
KIF27	464240	285	5	3802362	980244	0	2	0	0	26	7	12571219	7.890045e-01	1
FBXW7	117295	501	51	2276792	610228	0	1	0	0	10	5	4443922	7.890082e-01	1
FAM9A	13530	NaN	-19	938095	220070	0	1	0	0	50	36	22725398	7.891151e-01	1
PHF2	421433	612	29	2951549	825076	0	1	1	0	50	13	26947012	7.892180e-01	1
MDM4	420144	185	39	1351006	342041	0	1	0	0	50	22	20187506	7.892611e-01	1
ADCY4	906124	173	39	2847109	883637	0	1	2	0	50	10	21783200	7.892793e-01	1
LRRC15	344707	269	34	1509531	473337	0	1	0	0	50	17	18278865	7.893165e-01	1
BRSK2	1234040	426	43	1816510	514367	0	1	0	0	50	17	22148367	7.894763e-01	1
COL25A1	157338	437	-5	1883650	568079	0	1	0	0	50	16	21732099	7.898553e-01	1
ZNF177	401242	705	-65	1319301	321153	0	1	0	0	50	36	32120895	7.900183e-01	1
SLC4A9	683517	143	39	2523345	795609	0	1	0	0	32	6	12927061	7.901121e-01	1
NPNT	262174	361	7	1661715	454314	0	1	0	0	50	16	19150939	7.901994e-01	1
CD109	706356	215	15	3939999	1057455	0	2	1	0	50	13	21339330	7.902777e-01	1
C19orf57	842601	185	32	1648660	524438	0	1	0	0	21	12	14770800	7.903662e-01	1
TNRC18	1893797	256	14	7575630	2516631	0	4	1	0	20	7	12154205	7.904285e-01	1
TOPORS	474275	362	-7	2746026	774348	0	2	0	0	3	0	1662088	7.905862e-01	1
HOXB13	727820	415	24	729215	232006	0	1	1	0	4	3	2330877	7.906177e-01	1
MFAP3	174087	592	16	953388	269679	0	1	0	0	15	8	6052671	7.907562e-01	1
CNTN4	52413	1215	-22	2784072	762039	0	6	3	0	39	30	14881581	7.908533e-01	1
GNPAT	380550	569	8	1864627	488630	0	1	0	0	50	16	21437429	7.910151e-01	1
FLRT2	18925	671	-45	1703491	515486	0	1	0	0	14	9	11956515	7.913077e-01	1
MAGEE1	55359	NaN	-19	2423381	792625	0	2	1	0	13	9	9674501	7.914061e-01	1
KRTAP6-1	22916	1048	-79	186127	57815	0	2	1	0	6	3	350247	7.917286e-01	1
TMEM67	234269	416	15	2884409	741151	0	1	0	0	44	11	19932001	7.917358e-01	1
PPAN-P2RY11	1675365	272	15	1108929	311082	0	2	0	0	2	0	944063	7.920405e-01	1
GNL3L	302365	NaN	31	1603527	420744	0	1	0	0	50	23	25510962	7.922094e-01	1
RBP3	117080	445	21	3149985	1052979	0	2	1	0	6	1	3736714	7.922407e-01	1
TRIM22	139577	922	2	1352125	354350	0	1	1	0	50	19	17930856	7.923043e-01	1
BAZ2B	351229	414	23	5890043	1547950	0	5	0	0	2	0	2831443	7.923273e-01	1
LRGUK	239801	634	8	2266721	593443	0	1	0	0	50	14	23070050	7.923377e-01	1
TM9SF4	1055549	262	36	1770258	464385	0	1	0	0	50	14	17669383	7.924546e-01	1
FARS2	127934	845	28	1216726	327494	0	1	1	0	35	21	17794338	7.924810e-01	1
PCDHB16	915569	724	-11	1966456	641933	0	3	1	0	37	40	21084198	7.929176e-01	1
IPO8	239796	580	-19	2871354	720636	0	1	0	0	46	9	19901042	7.931959e-01	1
PCDHA8	896676	606	-12	2465903	794863	0	5	2	0	50	52	25405776	7.932585e-01	1
LHX9	98527	448	-18	1079462	310336	0	2	2	0	8	7	3533056	7.933504e-01	1
PIGO	782447	350	42	2775866	926905	0	1	0	0	50	13	26042860	7.934342e-01	1
SIM2	451019	447	47	1865746	574793	0	1	0	0	50	22	27988801	7.934512e-01	1
DTX4	542222	686	9	1616209	500939	0	2	0	0	50	41	24573613	7.935029e-01	1
OBSCN	698626	316	9	21741797	6829630	0	18	9	0	36	14	19154669	7.936068e-01	1
SLC15A3	802735	546	56	1492000	495344	0	1	0	0	50	26	26443835	7.939681e-01	1
TEP1	415850	401	-7	6941903	2121997	0	3	0	0	10	2	5988142	7.941606e-01	1
OR13C8	147494	920	-31	825822	250656	0	3	4	0	9	10	2608016	7.945900e-01	1
OR6C70	802038	706	3	811275	237228	0	1	0	0	50	40	21520608	7.946846e-01	1
ZFP28	135553	817	-69	2337218	613585	0	2	0	0	20	11	10891227	7.947803e-01	1
SALL1	332955	935	-42	3432346	1026869	0	2	0	0	23	5	8793848	7.950755e-01	1
PER1	1381225	202	37	3345064	1082819	0	1	1	0	50	12	29529664	7.951802e-01	1
MEI1	1452842	180	49	3417426	999267	0	1	0	0	22	3	10765153	7.953789e-01	1
CDH7	4645	524	-49	2100363	585237	0	2	4	0	16	6	6108621	7.954264e-01	1
IMPG2	656520	580	-4	3351778	898184	0	2	1	0	28	12	16760755	7.955677e-01	1
NR4A2	117105	440	4	1588980	448719	0	1	0	0	50	14	16008414	7.956440e-01	1
GRIN3B	2387949	206	26	2604659	938095	0	1	1	0	50	19	33945238	7.958174e-01	1
SLC7A10	380625	270	-9	1368910	437156	0	1	0	0	50	24	22393801	7.959264e-01	1
ACOXL	NaN	NaN	NaN	1588607	437902	0	1	0	0	50	40	41976674	7.959944e-01	1
PRKCG	831741	360	-41	1887380	531898	0	1	0	0	50	16	21053985	7.963328e-01	1
TBL1X	119145	NaN	-3	1579282	428204	0	1	1	0	19	8	9922546	7.963377e-01	1
ASCC2	849790	182	33	2076491	553159	0	1	0	0	38	15	21848102	7.967844e-01	1
CEP350	446036	211	16	8419729	2213009	0	5	3	0	36	10	14704779	7.968920e-01	1
SLC22A5	543074	264	63	1467382	446108	0	1	1	0	50	16	16548891	7.972751e-01	1
NDC80	374218	390	0	1806066	426339	0	1	0	0	50	16	20081947	7.973736e-01	1
RARG	1677275	191	49	1340189	389785	0	1	1	0	50	23	20984980	7.973864e-01	1
UBR5	504282	414	39	7577495	2083951	0	3	0	0	6	1	5224984	7.975447e-01	1
IPPK	587288	484	46	1349141	356215	0	1	1	0	34	19	17483256	7.976499e-01	1
GPATCH8	1121044	166	30	3943729	1135412	0	1	0	0	40	4	14640250	7.976839e-01	1
ITIH4	1193949	272	49	2514393	716160	0	1	1	0	50	13	23587401	7.978507e-01	1
ZNF574	886688	438	31	2261126	754579	0	1	0	0	50	15	23707134	7.979138e-01	1
ANKZF1	733837	158	40	1908641	590086	0	1	0	0	15	3	5959794	7.982207e-01	1
CCNE1	167528	609	-33	1146229	284972	0	1	0	0	50	35	26106643	7.983078e-01	1
ACTR8	128709	552	39	1697896	456179	0	1	0	0	50	15	17876771	7.986360e-01	1
MPP6	254420	405	18	1480437	384936	0	1	0	0	50	23	22384103	7.986790e-01	1
ZNF671	680410	849	-50	1431201	380460	0	1	0	0	50	21	18881633	7.987131e-01	1
ACSM1	175989	641	11	1563243	433053	0	1	0	0	8	2	3896358	7.989013e-01	1
MAMDC2	196190	405	-10	1880666	483781	0	1	0	0	50	19	23400155	7.989380e-01	1
SEMA6B	2111443	278	43	2273808	779943	0	1	1	0	50	14	22500852	7.991022e-01	1
NBEA	38939	1070	11	7991525	2156686	0	5	0	0	8	3	7798684	7.991705e-01	1
SH3GL2	28189	392	-31	976141	244688	0	1	0	0	50	35	21745154	7.999228e-01	1
KANK2	1749900	233	33	2208533	727723	0	1	0	0	36	10	16454522	8.001817e-01	1
MAS1L	404210	854	21	977260	292805	0	1	2	0	12	7	5459228	8.002550e-01	1
CNTN1	22448	1105	-22	2789667	734064	0	3	1	0	8	3	3894493	8.003701e-01	1
CLCN6	524980	196	41	2453221	577031	0	1	1	0	50	10	16884964	8.003997e-01	1
SMO	811174	420	54	2057095	637457	0	1	0	0	32	8	12667453	8.006479e-01	1
MRM1	468055	548	23	907882	298400	0	1	0	0	50	33	19701487	8.006622e-01	1
CACNB2	74282	408	4	2061571	555770	0	1	1	0	50	15	21567979	8.006929e-01	1
SH2D4A	145909	265	-11	1287223	329732	0	1	0	0	50	31	26129023	8.007358e-01	1
COL6A2	742075	538	10	3007872	901914	0	6	4	0	31	28	14223982	8.009409e-01	1
SOCS5	630448	252	34	1424487	382698	0	1	2	0	11	4	5291751	8.010232e-01	1
ZNF583	135115	713	-50	1562497	368897	0	1	0	0	50	26	26691134	8.012735e-01	1
STXBP5	94997	696	-5	3135811	852305	0	2	1	0	31	10	13309759	8.013098e-01	1
ZNF479	13773	995	-29	1431947	348382	0	2	0	0	19	13	7557726	8.013400e-01	1
OTUD5	834315	NaN	40	1506920	455806	0	1	1	0	50	19	19570937	8.014526e-01	1
ZFP82	714733	758	-61	1458057	349128	0	1	0	0	50	18	17780537	8.015435e-01	1
ALPP	307666	204	37	1405091	439021	0	1	1	0	50	18	17133755	8.015607e-01	1
GBA2	922448	190	48	2491640	695272	0	1	0	0	50	13	22938008	8.015936e-01	1
RFC1	668832	299	43	3170873	790387	0	1	1	0	50	8	19591452	8.017368e-01	1
OR6C68	802038	706	3	829552	235736	0	1	0	0	50	40	21520608	8.018806e-01	1
KCNA6	277089	903	16	1344292	434918	0	1	1	0	50	24	20928284	8.018881e-01	1
INTS8	430887	389	38	2752740	707208	0	1	0	0	50	12	23792551	8.020168e-01	1
CACNA1H	1275017	294	21	6124287	1930275	0	4	2	0	21	8	9915086	8.021707e-01	1
AGPAT4	74993	874	-5	1029480	278631	0	1	1	0	50	35	23494151	8.023442e-01	1
SPAG5	1651143	225	31	3221228	892216	0	2	0	0	9	4	7000091	8.026455e-01	1
RRBP1	580543	347	0	2660982	729588	0	1	0	0	50	12	22953301	8.026492e-01	1
PWP2	879237	219	61	2476720	703478	0	1	0	0	50	11	19835767	8.026731e-01	1
SLC5A11	280701	277	18	1803082	535628	0	1	1	0	50	17	21088674	8.029438e-01	1
GPAM	166177	679	-13	2260007	612466	0	1	0	0	5	1	4170513	8.029954e-01	1
TBL1XR1	135357	433	0	1428963	362556	0	1	0	0	50	24	22542255	8.030318e-01	1
ZNF709	1754294	593	0	1759814	408808	0	1	2	0	14	5	7579360	8.030464e-01	1
ABCA6	240031	493	-39	4466675	1135039	0	3	2	0	43	13	17155762	8.032460e-01	1
KIR2DS4	987531	620	-23	806799	226038	0	1	0	0	50	50	25425545	8.032687e-01	1
ATM	415837	582	16	8428681	2111180	0	4	0	0	2	0	2705742	8.032996e-01	1
ACADSB	256010	673	17	1182037	316304	0	1	1	0	50	25	19613459	8.034898e-01	1
ZNF236	124234	597	17	4983280	1348022	0	4	1	0	25	6	9140738	8.037133e-01	1
MACROD2	37709	920	-12	1298413	284972	0	1	1	0	50	34	26554989	8.037150e-01	1
XPOT	466767	402	-15	2653895	686320	0	1	0	0	21	3	8142963	8.038443e-01	1
CLSTN3	1872466	224	33	2558034	730707	0	1	2	0	50	14	24924606	8.040706e-01	1
PTPRG	223467	890	7	3942610	1041416	0	2	0	0	37	9	15269501	8.042603e-01	1
FAM184A	115280	856	-1	3159683	746746	0	2	0	0	50	20	24134965	8.042611e-01	1
CENPE	344088	569	3	7556234	1731466	0	4	0	0	27	8	13129973	8.042723e-01	1
CDKAL1	132584	883	10	1590472	419252	0	1	0	0	19	6	7795700	8.044030e-01	1
BSN	1657622	271	40	9902404	3325295	0	6	1	0	5	2	5224984	8.045015e-01	1
DOCK10	123941	521	11	6051925	1536014	0	3	2	0	50	23	27046603	8.046560e-01	1
SLC7A11	141546	570	-1	1334221	400229	0	1	1	0	50	26	22862289	8.048203e-01	1
OCA2	154909	1141	-61	2243222	676249	0	2	0	0	17	7	7143696	8.048430e-01	1
VPS11	1390854	195	58	2547217	683336	0	1	0	0	28	5	10840499	8.048914e-01	1
AIRE	1153513	308	65	1675889	535255	0	1	0	0	16	4	6080273	8.050532e-01	1
FOLH1	11046	1009	-19	2058960	542715	0	2	0	0	3	0	1205909	8.056932e-01	1
INTS5	2425755	248	51	2514393	916461	0	1	0	0	26	5	10563360	8.057470e-01	1
ZNF90	NaN	NaN	NaN	1636351	397991	0	1	0	0	50	40	41936763	8.057657e-01	1
NUF2	130027	852	-9	1318182	301011	0	1	1	0	32	22	19296409	8.058841e-01	1
ZNF493	166321	1140	-56	2160789	522573	0	2	1	0	46	25	20123723	8.059403e-01	1
CHRDL1	108458	NaN	14	1277152	312947	0	1	1	0	50	31	24516544	8.059709e-01	1
GIMAP1	734961	689	14	784419	255132	0	1	2	0	6	3	2390557	8.060083e-01	1
PANK1	212241	345	18	1588980	482289	0	1	0	0	50	19	20336706	8.061446e-01	1
ACVR2A	90992	951	-2	1410313	359945	0	1	0	0	50	23	21469880	8.064213e-01	1
NCKAP5L	1560163	231	56	3361849	1168982	0	1	0	0	15	2	8183620	8.064670e-01	1
PRKCQ	235334	561	7	1977273	472218	0	1	0	0	50	18	24073047	8.065060e-01	1
FAM186B	2227486	224	53	2377502	652750	0	1	0	0	2	0	1945941	8.066096e-01	1
AFAP1L2	303560	299	6	2220096	609855	0	1	1	0	50	16	24299085	8.068701e-01	1
MIER1	331801	635	-9	1731466	397991	0	1	0	0	50	19	21940606	8.069504e-01	1
SORBS1	295509	445	17	3658757	1041043	0	3	0	0	17	10	11263854	8.073011e-01	1
ZNF654	123235	894	-3	1569957	388293	0	1	0	0	50	17	18111015	8.073376e-01	1
OCRL	330789	NaN	22	2506933	624029	0	1	1	0	50	15	25870534	8.073991e-01	1
ZNF787	565708	480	-66	986212	311828	0	1	1	0	50	49	30081704	8.074691e-01	1
PEX6	1200368	259	40	2488656	878415	0	1	0	0	33	8	15091953	8.076902e-01	1
PCDHGC4	665835	568	9	2531924	823957	0	2	1	0	50	28	26050320	8.079840e-01	1
BTNL3	893236	602	29	1254026	345025	0	1	0	0	37	20	16591413	8.080033e-01	1
MYO1D	502828	818	5	2757589	719144	0	2	1	0	50	22	22746286	8.080269e-01	1
SIRT1	321700	296	-2	1994431	556889	0	1	0	0	50	18	24150631	8.082411e-01	1
FGFR2	204200	386	-9	2447999	665059	0	2	0	0	30	17	16022961	8.082738e-01	1
BCL2L13	413666	221	-23	1272676	385682	0	1	0	0	50	27	22017444	8.083902e-01	1
RGS7	134467	834	-27	1388306	326002	0	1	0	0	44	20	18480658	8.084327e-01	1
RAPGEF3	395089	320	14	2492013	732945	0	1	1	0	50	14	23772782	8.087701e-01	1
FMR1	96476	NaN	-6	1825462	371135	0	1	0	0	50	20	23931680	8.088133e-01	1
MN1	107535	256	-110	3352897	1086176	0	2	0	0	36	8	11698772	8.091255e-01	1
FSHR	59778	1096	-9	1863881	512875	0	1	0	0	39	17	20226671	8.093488e-01	1
TMEM26	84084	468	-19	970919	290194	0	1	1	0	50	34	21047271	8.099825e-01	1
NLRP6	1463610	437	24	2266721	761293	0	1	0	0	50	12	19104687	8.100094e-01	1
RTEL1	1110751	172	45	3505827	1009338	0	2	0	0	10	2	5135091	8.100420e-01	1
PICALM	366028	313	11	1820613	487884	0	1	0	0	50	19	22839536	8.101148e-01	1
MXRA5	223878	NaN	-28	7307070	2216739	0	12	7	0	50	38	26648612	8.101542e-01	1
NCAPG2	267997	565	-31	3143644	817616	0	2	0	0	8	1	3561404	8.101928e-01	1
ABCC11	216539	578	-22	3715826	1056709	0	2	1	0	50	19	26703816	8.106311e-01	1
GPHN	262406	846	19	2087681	595681	0	2	0	0	50	30	22745913	8.107660e-01	1
RXFP2	223402	693	5	2086562	526303	0	1	0	0	50	17	23623955	8.109195e-01	1
