gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
TRAF4	1695792	208	40	1503701	431938	0	1	0	0	50	30	32184769	7.670591e-01	1
NSMCE1	227767	448	27	898449	218214	0	1	0	0	50	31	20344639	7.671168e-01	1
TCP1	648197	420	22	1803633	506472	0	2	2	0	18	16	12301702	7.671936e-01	1
RELL1	137374	764	41	880938	253236	0	1	0	0	50	39	24774024	7.672668e-01	1
OR2A1	NaN	NaN	NaN	946492	307565	0	1	0	0	50	78	50310001	7.673106e-01	1
PHYHIPL	115861	812	-3	1268874	316545	0	2	0	0	50	44	21817359	7.673935e-01	1
WDR41	269224	518	36	1523008	400508	0	1	1	0	50	20	22399263	7.674505e-01	1
KLHL31	306333	404	20	2001193	575618	0	2	3	0	19	13	11405049	7.674696e-01	1
ZNF41	791516	NaN	27	2552116	616028	0	2	1	0	50	35	35413528	7.674918e-01	1
LARP1	549658	179	27	3312273	909225	0	4	3	0	50	37	27498556	7.675165e-01	1
OSBPL5	513529	333	53	2844864	824364	0	2	1	0	46	19	22529024	7.675664e-01	1
AKAP11	183147	411	51	6116727	1628523	0	9	1	0	9	3	4438814	7.676746e-01	1
DIP2A	895243	477	47	5100191	1595746	0	6	2	0	22	19	14309181	7.677704e-01	1
PHF3	256893	371	24	6625893	1695873	0	7	2	0	19	10	11572526	7.680166e-01	1
OR4S2	1295	1091	-20	981514	279278	0	3	1	0	29	49	13371669	7.680770e-01	1
MSH2	793002	406	28	3065772	796077	0	2	0	0	9	2	4974471	7.681240e-01	1
XRCC5	597243	384	33	2462316	607497	0	2	0	0	5	2	3995202	7.681349e-01	1
KRT72	1280474	464	36	1648279	471899	0	2	1	0	50	40	25888891	7.681479e-01	1
CWC15	305262	504	-10	770933	189478	0	1	1	0	50	58	30655924	7.682740e-01	1
PSTPIP1	327336	436	33	1396839	363690	0	1	0	0	50	26	26214865	7.683716e-01	1
GPR137C	356488	313	14	1355980	413978	0	1	0	0	50	29	28734653	7.684014e-01	1
ZNF221	464210	419	-38	2038460	480430	0	2	0	0	50	31	25173634	7.687232e-01	1
PSG11	263820	178	-32	1076702	308014	0	2	0	0	50	60	24874600	7.688603e-01	1
ZNF131	506232	537	21	1941027	480879	0	1	1	0	9	1	3973201	7.688737e-01	1
ZSCAN2	341520	263	32	2075727	530718	0	2	1	0	50	32	26402098	7.689866e-01	1
ZNF169	219475	445	31	1923067	539249	0	5	3	0	10	9	4431181	7.690259e-01	1
NKX2-5	483508	458	33	1116214	378956	0	1	1	0	50	32	25896075	7.690380e-01	1
OTP	276866	584	42	993188	334954	0	1	0	0	50	34	24385190	7.691849e-01	1
GSTT2B	699286	202	63	783505	233480	0	1	0	0	15	9	5873818	7.694020e-01	1
BARHL1	1522970	581	37	1002168	334056	0	1	0	0	50	50	35492103	7.696622e-01	1
RNF2	346010	458	-1	1118010	276135	0	1	1	0	17	12	10657464	7.697227e-01	1
SLC30A10	623319	641	-12	1507293	472797	0	2	0	0	50	45	26371566	7.698554e-01	1
KCTD11	1911735	206	36	693256	248297	0	1	1	0	3	1	1414799	7.698921e-01	1
BLK	476916	493	55	1650524	457531	0	1	0	0	12	9	5111416	7.699340e-01	1
DSE	261273	541	30	3063527	838732	0	3	0	0	8	5	6188567	7.700040e-01	1
WDR31	408268	248	31	1218137	317443	0	1	0	0	50	30	25843093	7.700673e-01	1
MEX3C	146631	570	45	1997601	674847	0	2	0	0	4	1	2503175	7.701114e-01	1
RPL4	507061	219	40	1387859	395569	0	1	1	0	50	19	19815268	7.702397e-01	1
MANSC1	698798	242	20	1344306	417570	0	1	0	0	5	6	3516568	7.703579e-01	1
CCNC	239824	619	10	987351	219561	0	1	0	0	50	40	27613051	7.704458e-01	1
OR5T2	10209	969	-40	1126092	321933	0	6	1	0	1	2	717053	7.704462e-01	1
KIAA1324	994979	215	25	3301497	909225	0	3	0	0	2	0	2085156	7.705505e-01	1
ZNF827	110708	1103	30	3462239	966697	0	6	3	0	50	64	28751266	7.705605e-01	1
ASCC2	849790	182	33	2499583	665867	0	1	0	0	50	45	31542699	7.705655e-01	1
SLC1A7	509533	391	21	1765019	555862	0	2	0	0	16	14	10645790	7.705686e-01	1
SLC7A4	577297	192	58	1922618	669010	0	2	2	0	50	35	26491898	7.708061e-01	1
CCNB2	748599	329	34	1306141	349322	0	1	0	0	50	32	29374029	7.708087e-01	1
FOXO1	237876	449	55	2053726	607946	0	2	1	0	50	36	29053443	7.709012e-01	1
CARD6	212186	526	19	3295660	912368	0	7	0	0	2	0	1255404	7.709695e-01	1
SLC8A2	797690	276	38	2861028	913266	0	4	1	0	50	45	28642608	7.710244e-01	1
UNC5D	34554	1152	-45	3097202	844120	0	9	1	0	2	3	1754692	7.712178e-01	1
HTR2A	129425	885	34	1676117	460225	0	3	3	0	10	9	5145540	7.712590e-01	1
HECTD3	939872	310	20	2770330	823466	0	2	0	0	41	19	21769765	7.713215e-01	1
KCNB1	1002860	392	54	2698490	778117	0	4	4	0	24	20	10177932	7.713340e-01	1
CYP26B1	72898	411	-5	1598440	501533	0	2	1	0	12	10	7265718	7.714335e-01	1
CDH18	4731	1195	-17	2571872	678439	0	13	4	0	24	52	10611666	7.714748e-01	1
CD274	348920	629	23	963105	245154	0	1	0	0	50	40	27387653	7.716587e-01	1
MSI1	1597755	182	50	1212300	332709	0	1	0	0	50	33	27974945	7.718956e-01	1
NDFIP2	154294	370	50	1088376	313851	0	1	0	0	50	28	22088106	7.719316e-01	1
GABRG3	20652	1307	-54	1533784	405896	0	7	2	0	28	89	20311413	7.720570e-01	1
BARD1	310874	948	11	2524727	673051	0	2	1	0	50	52	29152223	7.720622e-01	1
ENDOU	395089	320	14	1383818	325525	0	1	1	0	50	29	28616566	7.720662e-01	1
IMPG1	187724	674	-13	2621262	689664	0	7	2	0	3	5	2370720	7.720904e-01	1
CRELD2	842221	271	15	1331285	351118	0	1	0	0	50	33	29370886	7.721456e-01	1
SFXN4	789279	149	29	1136868	301728	0	1	0	0	50	40	29833805	7.721941e-01	1
EFR3B	NaN	NaN	NaN	2686367	737707	0	4	2	0	50	80	50740143	7.722413e-01	1
TIAM1	210411	924	-24	5142397	1425575	0	17	5	0	6	13	4999166	7.723081e-01	1
B3GNT4	808864	187	12	1164257	378058	0	1	0	0	50	32	26057266	7.724456e-01	1
FZD6	428438	615	23	2265205	624110	0	2	0	0	3	0	2029929	7.725581e-01	1
DIAPH1	696745	502	14	4152352	1137317	0	6	3	0	50	43	28355697	7.725762e-01	1
PNPLA6	610314	205	34	4367423	1373491	0	3	1	0	50	20	25801785	7.727178e-01	1
METRNL	222738	483	14	961309	315647	0	1	0	0	50	32	22057574	7.727676e-01	1
DSC1	214084	492	-7	2968339	785750	0	3	0	0	12	6	6699978	7.728095e-01	1
TAPBPL	2702142	198	50	1466883	463368	0	1	0	0	22	18	19653179	7.729402e-01	1
OR4B1	400891	509	-27	965799	285564	0	1	1	0	50	36	24748431	7.730267e-01	1
C21orf58	940047	624	53	1007107	335852	0	1	1	0	50	38	26466305	7.730293e-01	1
KRT222	953708	269	13	978820	246950	0	1	0	0	50	37	25378378	7.731775e-01	1
RBM25	456437	274	42	2804903	702685	0	2	0	0	50	22	25014239	7.731856e-01	1
NRG3	5107	1174	-53	2448397	739952	0	9	2	0	3	3	1719221	7.732617e-01	1
DGAT2	534135	418	46	1250465	359200	0	1	0	0	50	33	28450885	7.734224e-01	1
MYPOP	874987	198	41	1184013	443163	0	1	0	0	50	31	26312298	7.734893e-01	1
UBA3	264082	443	20	1564316	404998	0	2	2	0	8	4	3642737	7.735756e-01	1
ZNF280D	229613	626	9	3375133	824813	0	3	0	0	11	6	7604264	7.736457e-01	1
PKP1	758588	193	23	2429539	668561	0	2	1	0	50	30	28794370	7.737478e-01	1
RAB39B	371405	NaN	-13	674847	195315	0	1	2	0	6	4	2723185	7.738339e-01	1
CD200	260383	621	20	950084	274339	0	1	0	0	50	36	23801490	7.738597e-01	1
VPS13C	115338	586	14	12431014	3229208	0	10	0	0	0	0	3229208	7.738630e-01	1
CORO1C	451218	217	40	1572398	400957	0	1	0	0	50	17	20090954	7.739377e-01	1
GPR37	34802	462	-24	1882208	604354	0	9	2	0	2	3	1197483	7.739393e-01	1
STIP1	1602391	278	57	1824287	444061	0	1	0	0	50	20	26314543	7.740196e-01	1
AUTS2	52369	997	12	4132596	1248669	0	8	3	0	50	64	28312593	7.740223e-01	1
MTHFD2L	180212	330	15	1124296	322382	0	1	0	0	50	32	25693576	7.741136e-01	1
ANKRD1	103854	510	4	1058293	277931	0	1	2	0	20	8	7067709	7.741705e-01	1
DENND4B	2028800	222	34	4650293	1544560	0	7	1	0	22	9	7897910	7.741991e-01	1
ARHGEF10L	375252	279	30	4116432	1206912	0	4	0	0	16	9	11255532	7.743614e-01	1
ZNF280A	201933	683	23	1731793	467858	0	1	0	0	25	10	13703480	7.744318e-01	1
GTPBP3	842088	211	43	1600685	561250	0	1	1	0	3	2	2309656	7.744636e-01	1
CLP1	923511	354	15	1317815	414427	0	1	1	0	50	25	23885902	7.745228e-01	1
EBP	726793	NaN	2	738156	216867	0	1	0	0	50	57	28472886	7.745537e-01	1
MAGEA4	125659	NaN	-21	986453	303973	0	2	1	0	37	42	16009544	7.745777e-01	1
ATXN7L3	930750	175	41	1205116	291401	0	1	1	0	50	32	27486433	7.747649e-01	1
CLEC18C	1353954	139	37	1470026	395569	0	1	0	0	50	26	27611255	7.747889e-01	1
RCL1	238716	573	26	1197483	356955	0	1	0	0	13	7	7144039	7.747999e-01	1
C5orf38	18983	986	-29	432387	145476	0	1	1	0	43	81	21579838	7.749144e-01	1
TUT1	2695768	217	42	2812536	925389	0	2	1	0	31	19	21935895	7.749731e-01	1
SETX	888858	429	36	8661210	2289900	0	15	3	0	5	5	3847032	7.749824e-01	1
KLK12	490795	632	22	899796	216867	0	1	1	0	50	33	21111980	7.750044e-01	1
MS4A10	744779	621	23	871509	249195	0	1	1	0	50	49	29383907	7.750083e-01	1
PAK4	1652029	286	26	1823838	611538	0	2	3	0	36	24	17536593	7.750099e-01	1
CCDC51	1401411	263	32	1277854	403202	0	1	0	0	14	9	9419571	7.750863e-01	1
C5AR1	1132395	232	41	1065477	359649	0	1	1	0	50	28	21415953	7.751816e-01	1
GPR150	307041	359	32	1259445	498390	0	1	0	0	47	26	23160767	7.752287e-01	1
PUS7	403383	192	37	2200998	554964	0	2	0	0	50	30	26006529	7.752681e-01	1
TAS2R10	408176	517	12	979718	264910	0	2	2	0	6	4	2272389	7.753154e-01	1
GLYATL3	NaN	NaN	NaN	927185	267604	0	1	1	0	50	79	50270040	7.755192e-01	1
NUDT7	79181	1194	-24	765994	218663	0	1	0	0	5	7	4613475	7.755324e-01	1
UGT1A10	NaN	NaN	NaN	1699016	471001	0	2	1	0	50	79	50473437	7.755599e-01	1
CAPN1	3317462	168	54	2360393	640723	0	2	0	0	41	23	21781439	7.757034e-01	1
BCLAF1	286851	153	21	2984503	796526	0	11	4	0	4	8	2827802	7.757770e-01	1
PAG1	185952	441	18	1399084	382997	0	2	2	0	20	14	8336583	7.759061e-01	1
ZMYND10	843769	206	51	1440841	400508	0	1	0	0	22	8	9514310	7.759968e-01	1
LYPLA2	903441	254	32	761504	224500	0	1	1	0	50	43	22901694	7.760128e-01	1
DRP2	417357	NaN	26	3146592	843222	0	2	2	0	50	25	31368487	7.760639e-01	1
LMTK2	457962	375	19	4778707	1369001	0	5	3	0	46	22	22827160	7.760773e-01	1
LFNG	783535	226	47	1509987	457980	0	1	0	0	50	24	26230131	7.761335e-01	1
TREML1	227466	611	41	971187	316545	0	1	0	0	50	28	19455619	7.763223e-01	1
GAS2L2	675201	196	3	2707919	881836	0	2	1	0	50	24	25900565	7.764106e-01	1
HSD17B3	293976	504	20	1028210	285115	0	1	0	0	50	40	28082256	7.764709e-01	1
RHCG	747784	363	22	1556683	439571	0	1	0	0	50	34	37401251	7.764779e-01	1
EFNB1	141847	NaN	19	1097805	325974	0	1	0	0	48	26	20238226	7.765004e-01	1
ARID4B	550877	297	22	4366076	1063681	0	3	1	0	48	21	26846159	7.766421e-01	1
PBX1	61567	624	-24	1404023	380752	0	3	0	0	5	7	3507588	7.766800e-01	1
TLL2	798938	623	33	3346397	867019	0	5	3	0	50	35	24906030	7.767362e-01	1
ZC3H4	1263858	179	37	4100717	1244179	0	4	0	0	8	4	5677156	7.770209e-01	1
SPAM1	87688	541	-19	1698118	453041	0	3	1	0	50	59	27231850	7.773240e-01	1
GIMAP7	563029	671	24	974779	246950	0	4	3	0	5	4	1376185	7.773482e-01	1
ZNF780A	1181917	521	22	2307411	553617	0	2	0	0	32	15	14541763	7.774038e-01	1
ASB2	200153	600	30	1857513	556311	0	2	2	0	50	34	24551320	7.774038e-01	1
RILP	1361271	198	27	1257649	404549	0	1	0	0	16	12	11436479	7.775419e-01	1
PRKD1	23615	1041	-39	2980013	801016	0	12	2	0	1	3	1196136	7.775872e-01	1
SYPL1	327117	336	29	842324	240664	0	1	1	0	22	16	9839835	7.775958e-01	1
CEACAM16	812266	188	-22	1318713	435081	0	1	0	0	17	10	10458557	7.776068e-01	1
FOXO3	346225	428	34	2084258	650152	0	1	0	0	50	18	27195481	7.776434e-01	1
GPRC5A	719556	169	17	1121602	341240	0	1	0	0	50	33	26098574	7.777642e-01	1
FGD4	357808	378	-9	2529666	650601	0	2	0	0	38	20	20525137	7.777832e-01	1
ZC3H6	593451	449	24	3842093	1025965	0	2	0	0	17	9	9896409	7.778052e-01	1
TRPM4	2151496	267	43	3838052	1203769	0	3	1	0	50	36	27063924	7.778666e-01	1
ACTL7B	336944	471	9	1286385	400059	0	8	2	0	1	2	804608	7.778899e-01	1
CERKL	216512	380	20	1843145	488512	0	2	0	0	22	16	12254108	7.779497e-01	1
P2RX2	819418	332	35	1629421	431489	0	2	0	0	2	0	1439494	7.780557e-01	1
CRYZL1	909314	375	58	1180421	298585	0	1	0	0	28	13	11759310	7.781082e-01	1
MACROD1	1324858	278	53	1052905	318341	0	1	1	0	50	31	23075906	7.781357e-01	1
ZNF621	195638	546	22	1410309	389283	0	1	0	0	50	28	26426344	7.781927e-01	1
RSL1D1	558203	294	37	1594848	435081	0	1	1	0	50	20	23297263	7.781994e-01	1
CLEC10A	1696302	360	24	1065028	271196	0	1	1	0	50	27	20503136	7.782675e-01	1
BCKDHA	1104034	376	38	1445780	402304	0	2	2	0	27	18	10669138	7.783350e-01	1
CEP63	222647	321	12	2462316	594027	0	2	2	0	50	27	26204089	7.784225e-01	1
RUFY2	740263	294	23	2293941	549576	0	1	0	0	50	18	30439955	7.784360e-01	1
WWC3	169744	NaN	34	3495016	1040333	0	4	3	0	38	28	21971815	7.784735e-01	1
SNAPC2	952640	320	27	1015189	362792	0	1	1	0	50	38	26400302	7.785206e-01	1
BMX	188273	NaN	36	2283614	545086	0	2	0	0	22	8	8561532	7.785555e-01	1
UBE3B	430972	428	37	3489628	970289	0	4	2	0	50	36	27826775	7.785703e-01	1
RWDD2B	316591	303	34	1048864	268502	0	1	0	0	50	31	22952431	7.786278e-01	1
CCDC102A	771506	159	45	1726405	537902	0	1	0	0	6	2	4575310	7.788004e-01	1
EVC2	69455	688	19	4212967	1192544	0	11	5	0	12	23	7941014	7.788671e-01	1
MYO1B	480504	416	4	3804377	951880	0	2	2	0	50	25	22444612	7.789485e-01	1
AMH	1603571	240	27	1637952	650601	0	1	0	0	50	24	27661992	7.789673e-01	1
CCL7	26189	889	-12	331811	85759	0	1	1	0	8	26	6151749	7.791294e-01	1
ACOT12	114956	831	16	1833716	491206	0	2	3	0	8	6	3705597	7.792725e-01	1
SLC7A6OS	819579	281	46	1003066	276584	0	1	0	0	50	44	30321419	7.792902e-01	1
ACTL7A	336944	471	9	1357327	404549	0	1	0	0	50	26	25151633	7.793022e-01	1
TFDP2	488711	410	27	1593052	424754	0	1	0	0	50	25	28464804	7.793095e-01	1
NCK2	209853	689	15	1221280	334505	0	1	0	0	43	21	18579620	7.794664e-01	1
ZNF330	71072	671	-4	1103642	242011	0	2	0	0	50	67	27712280	7.794927e-01	1
SLC26A8	876298	407	33	3155123	871060	0	2	2	0	50	40	27659298	7.795014e-01	1
RARG	1677275	191	49	1613257	469205	0	1	0	0	42	17	19677425	7.795860e-01	1
MRGPRE	583782	421	36	934369	334505	0	1	2	0	8	4	3649472	7.796762e-01	1
GPLD1	399209	465	7	2806250	776770	0	7	4	0	7	8	4265500	7.797197e-01	1
SPOCD1	1213493	183	35	3797193	1201524	0	3	2	0	50	24	26116085	7.797530e-01	1
CKB	934253	225	36	1230260	351118	0	1	0	0	50	28	23656912	7.797729e-01	1
CNNM2	711862	233	38	2785596	845916	0	2	0	0	49	27	29554527	7.799126e-01	1
PYGO1	306625	405	-9	1332183	375813	0	1	0	0	50	29	26742440	7.799283e-01	1
CTDSPL	408788	457	22	914164	245603	0	1	0	0	18	26	16480545	7.799455e-01	1
CLYBL	308985	612	45	1102744	321035	0	1	0	0	13	5	5097497	7.799615e-01	1
VPS11	1390854	195	58	3066221	822568	0	3	1	0	33	17	15526420	7.799684e-01	1
SEMG1	842540	324	25	1502354	382099	0	1	0	0	50	27	28772369	7.800141e-01	1
OPHN1	186481	NaN	-13	2690408	683827	0	4	1	0	41	31	19837269	7.801713e-01	1
GOLGA5	360146	405	41	2394068	628600	0	2	0	0	50	33	30526612	7.801828e-01	1
CCDC61	931670	261	36	1699016	526228	0	1	0	0	25	11	14108029	7.802509e-01	1
GCNT2	254228	404	13	3239535	889020	0	2	1	0	40	34	24628099	7.802803e-01	1
CHD2	243747	332	14	6087093	1511334	0	4	1	0	16	7	9260176	7.803253e-01	1
KIF13A	495244	363	1	5933086	1600685	0	7	1	0	4	1	2655386	7.804325e-01	1
MAGEH1	140844	NaN	-23	685623	203397	0	2	1	0	12	18	5034188	7.804599e-01	1
LRP2	420134	683	14	15402496	3832664	0	27	11	0	44	40	24396864	7.804647e-01	1
MED16	2168802	198	28	2771677	857141	0	2	0	0	4	0	2433131	7.804865e-01	1
FGF20	176882	719	-38	665418	202050	0	1	0	0	50	69	31151171	7.805319e-01	1
NOMO1	518442	343	19	3977242	1129235	0	3	1	0	9	5	5766956	7.807035e-01	1
OR13C8	147494	920	-31	994086	301728	0	2	1	0	50	68	25246372	7.807296e-01	1
TTF1	1431869	429	34	2960257	754769	0	1	1	0	48	27	22731972	7.809055e-01	1
PRPF40B	2010227	265	53	2877641	778117	0	3	0	0	35	23	18958576	7.812659e-01	1
PLCD3	819156	170	30	2504522	761953	0	3	2	0	50	47	31998883	7.814566e-01	1
ZFPM1	626557	184	37	3076548	1043925	0	3	4	0	50	32	27476106	7.816441e-01	1
VLDLR	192846	541	-1	2914459	714359	0	4	2	0	50	51	26046490	7.818406e-01	1
TAS2R46	371136	676	4	978371	274339	0	1	0	0	50	41	25635206	7.819274e-01	1
ZBTB16	162787	529	-6	2159241	596721	0	4	1	0	50	59	28991481	7.819350e-01	1
UNC93B1	1357582	356	31	1892535	579210	0	2	1	0	29	21	15863619	7.819386e-01	1
P4HTM	1799657	241	41	1788367	533861	0	1	0	0	50	23	28610280	7.820656e-01	1
BAG3	731222	199	48	1771754	572026	0	2	1	0	50	30	20594283	7.820836e-01	1
SLC17A8	188107	693	-3	1928455	515003	0	2	1	0	50	33	24523033	7.821428e-01	1
MAD2L1	106139	1069	-5	671255	182743	0	1	0	0	50	52	23778591	7.822189e-01	1
CHCHD2	738325	642	4	480879	152211	0	1	0	0	50	95	30600248	7.822378e-01	1
TNRC6A	291928	342	19	6334941	1726854	0	8	0	0	1	0	2108504	7.822835e-01	1
GUCY2D	1528802	272	26	3411502	1152134	0	4	6	0	15	9	7809008	7.824338e-01	1
EFCAB7	133143	401	7	2099524	515003	0	3	0	0	3	1	1443984	7.824544e-01	1
NDRG4	678092	320	0	1302549	362343	0	1	0	0	50	30	26482020	7.826688e-01	1
KLF15	181307	600	34	1289079	406794	0	1	0	0	50	27	23637605	7.827941e-01	1
PLIN1	880974	190	35	1630768	525779	0	1	0	0	50	25	28108298	7.828252e-01	1
ALS2CL	298503	495	41	3091365	898449	0	5	1	0	50	43	23929006	7.828681e-01	1
RSBN1	318105	406	18	2547626	732319	0	2	0	0	35	22	22253787	7.830962e-01	1
SYNJ2	478315	208	44	4794871	1394594	0	3	1	0	50	23	21115123	7.831678e-01	1
SLC34A1	1038665	261	59	2090544	680235	0	2	1	0	50	37	29517260	7.831865e-01	1
NTN1	128482	632	-7	1932945	544188	0	2	1	0	50	46	33501686	7.832432e-01	1
MAP3K5	329812	448	31	4516491	1196136	0	4	1	0	34	17	18114905	7.832657e-01	1
EME2	1604603	288	36	1368103	469205	0	1	0	0	35	21	20062218	7.833175e-01	1
ESPL1	1677275	191	49	6636220	2096381	0	4	4	0	41	15	19459211	7.834368e-01	1
GRIA3	226353	NaN	-6	3049159	808649	0	6	2	0	27	30	15832189	7.834667e-01	1
CTSS	1818753	188	35	1096009	281972	0	1	0	0	50	40	29482687	7.834779e-01	1
MTMR4	855696	384	23	3859604	1070416	0	4	1	0	42	34	29435542	7.835348e-01	1
PLCL1	627125	907	10	3511629	944247	0	4	3	0	50	47	27507985	7.836338e-01	1
MECP2	2370576	NaN	29	1580031	493002	0	1	1	0	50	34	36645584	7.837024e-01	1
TGFBI	337362	298	32	2196508	653744	0	2	1	0	50	30	25365357	7.837340e-01	1
STX3	395993	494	8	1034496	258624	0	1	1	0	39	25	18113558	7.837341e-01	1
CLN5	213768	637	24	1307937	359649	0	1	0	0	50	28	25620389	7.837704e-01	1
ERBB4	20702	1173	-5	4308155	1129684	0	24	3	0	1	4	1551295	7.837942e-01	1
KIF7	804572	319	27	4211171	1316917	0	3	1	0	2	2	3729843	7.838723e-01	1
LETM2	841740	381	49	1285487	361894	0	2	2	0	12	13	7060974	7.840623e-01	1
SIGIRR	2206786	344	58	1294916	409039	0	1	1	0	50	36	30432322	7.840883e-01	1
DMXL1	305800	381	28	9820977	2641467	0	14	2	0	14	7	7987710	7.841183e-01	1
C2orf42	677043	143	42	1844492	522187	0	1	0	0	50	20	26460917	7.841927e-01	1
SERPINB5	200746	166	24	1232056	319688	0	1	0	0	50	28	24098728	7.842608e-01	1
LONRF2	94009	703	5	2392272	717951	0	3	2	0	34	23	15700632	7.842758e-01	1
MOCS1	45558	966	22	1367654	409039	0	2	1	0	50	52	26610434	7.844949e-01	1
LRRC8D	180057	257	13	2736655	739952	0	2	1	0	50	39	23670382	7.845044e-01	1
TFDP3	76255	NaN	28	1286834	356506	0	3	2	0	22	36	12693679	7.845474e-01	1
SIRT4	1621662	187	56	990943	296789	0	1	1	0	35	26	17614270	7.846517e-01	1
METTL11B	NaN	NaN	NaN	930777	238419	0	1	1	0	32	43	26572269	7.846786e-01	1
DNAJB8	829484	317	50	734564	206989	0	4	2	0	2	7	1460597	7.847132e-01	1
LILRA2	819283	601	-4	1535580	460674	0	3	0	0	2	0	941553	7.847140e-01	1
SERHL2	969686	196	65	1061885	272992	0	1	1	0	48	29	20885235	7.847849e-01	1
SLC2A2	167361	735	18	1686893	488512	0	2	0	0	50	42	26753665	7.848024e-01	1
IMMP1L	124843	916	-4	558107	146374	0	1	1	0	10	10	4358892	7.848138e-01	1
KLHDC9	689033	250	23	1154828	301279	0	1	0	0	50	30	24052481	7.848198e-01	1
CHFR	944795	674	10	2278675	630845	0	2	1	0	39	34	17778604	7.849040e-01	1
UNG	595266	487	20	1122500	320137	0	1	1	0	50	32	24834190	7.849179e-01	1
GUCY2F	131317	NaN	29	3590653	991841	0	8	3	0	17	25	10740529	7.849477e-01	1
OTOR	76240	856	-21	431938	108209	0	1	0	0	50	95	26701132	7.849889e-01	1
BRPF1	955408	348	34	3913933	1090172	0	3	0	0	22	15	13464163	7.851050e-01	1
IL17RC	950574	170	54	2512604	787546	0	5	0	0	3	2	2101769	7.851089e-01	1
TSG101	623656	341	20	1280099	348424	0	1	0	0	50	36	31196520	7.851564e-01	1
SGTB	414857	242	34	1040333	246052	0	1	1	0	50	36	25350989	7.851971e-01	1
RBM34	592746	168	26	1452964	370874	0	1	0	0	50	24	22412284	7.852992e-01	1
CD47	288227	650	5	1081192	287360	0	1	1	0	50	38	27383612	7.853637e-01	1
SERPINB12	190401	339	20	1336673	333607	0	1	0	0	50	27	25181267	7.854553e-01	1
ACAN	561599	560	-1	7737617	2581750	0	17	5	0	13	15	8676925	7.858405e-01	1
DAZAP1	2352825	221	38	1428269	404998	0	1	0	0	34	15	15753165	7.858659e-01	1
SETD2	593886	365	46	8235109	2240510	0	10	1	0	6	2	4141127	7.859489e-01	1
ITPKB	508274	407	19	2948583	910572	0	3	1	0	14	9	8687701	7.859596e-01	1
PPP1R3C	276001	206	16	1026863	263563	0	1	0	0	50	31	21978999	7.859696e-01	1
TM2D1	174892	296	-9	681582	191274	0	1	0	0	50	65	29616938	7.860024e-01	1
RNF217	120614	269	-24	927185	221806	0	2	0	0	15	19	7053341	7.861367e-01	1
CCDC106	1077402	254	-10	902490	259971	0	1	1	0	50	35	21492732	7.861898e-01	1
OFD1	135235	NaN	48	3380970	831099	0	4	3	0	50	34	25153878	7.862080e-01	1
TBC1D8B	149206	NaN	19	3778784	945145	0	6	0	0	8	4	4095329	7.862506e-01	1
ATP1A2	835734	386	23	3282639	961758	0	4	3	0	27	26	20276840	7.863873e-01	1
CHRDL2	521541	204	40	1479904	408590	0	1	2	0	32	10	11502033	7.864260e-01	1
TIGIT	369332	614	19	777668	231235	0	1	1	0	50	50	25635206	7.868140e-01	1
ITGA1	173759	379	9	3881605	1040333	0	2	0	0	13	2	6022886	7.868169e-01	1
DDX53	86947	NaN	6	2005234	551372	0	2	1	0	50	56	24333106	7.868253e-01	1
TMEM132E	222789	740	-3	3012341	1016536	0	5	2	0	50	47	28016253	7.868612e-01	1
ZNF165	213170	562	23	1580480	399610	0	1	0	0	26	11	13289053	7.868896e-01	1
OR9I1	NaN	NaN	NaN	972085	300830	0	1	0	0	50	78	50303266	7.868927e-01	1
ITSN2	380538	378	37	5682095	1455658	0	2	0	0	27	9	15819168	7.869232e-01	1
MORC4	177448	NaN	31	3091365	785301	0	3	0	0	6	6	5324242	7.871133e-01	1
PEG10	393749	462	4	3151082	30532	0	3	0	0	50	28	24501032	7.871184e-01	1
OR5C1	433740	487	10	965350	330464	0	1	0	0	36	22	14972803	7.871770e-01	1
PLEKHF1	222973	612	-63	871060	265808	0	1	2	0	27	21	12558530	7.873292e-01	1
DTNB	367255	356	44	2101320	542841	0	1	1	0	27	9	14926107	7.874061e-01	1
VAMP7	NaN	NaN	NaN	985555	198458	0	1	0	0	50	78	50200894	7.874545e-01	1
ARID5A	872383	360	47	1862003	577414	0	2	0	0	42	42	29354273	7.874733e-01	1
IRS1	146164	493	-3	3813357	1217688	0	5	0	0	8	6	4848302	7.874755e-01	1
HSPA4	637803	223	39	2799066	696399	0	3	0	0	43	37	28304062	7.875094e-01	1
MDM1	354120	575	16	2513951	673051	0	4	1	0	8	17	7722800	7.875316e-01	1
HIPK4	1006719	289	35	1932047	577414	0	2	2	0	50	38	27670523	7.875506e-01	1
CTSK	1818753	188	35	1087478	282421	0	1	1	0	50	40	29482687	7.875627e-01	1
OR2T3	112460	903	-20	991392	297687	0	3	2	0	20	39	10493579	7.875890e-01	1
LAMA3	317706	216	60	11069646	3040179	0	14	1	0	3	2	4289297	7.876786e-01	1
SLC7A14	372782	466	24	2419661	732319	0	2	2	0	48	35	32090030	7.877840e-01	1
OR6B2	315906	569	21	957717	304422	0	3	2	0	4	7	2335698	7.878299e-01	1
PXDNL	62919	1068	-16	4691601	1345653	0	20	9	0	8	15	4710459	7.878465e-01	1
