gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
PYROXD2	142644	581	4	1615024	478640	0	3	1	0	11	16	4243684	9.256084e-01	1
B4GALNT2	868792	346	21	1577582	461656	0	2	1	0	50	57	21393278	9.256729e-01	1
KIF16B	108352	867	-26	3738410	956122	0	13	1	0	12	23	6279448	9.256895e-01	1
DPP7	1722012	202	36	1360264	410318	0	1	1	0	50	45	24587814	9.257251e-01	1
MPP1	1741051	NaN	3	1342894	346628	0	1	0	0	50	59	25445892	9.257419e-01	1
GPR78	96216	471	31	927944	345856	0	1	2	0	26	34	12837202	9.258774e-01	1
ARID3A	2292363	206	44	1593022	502958	0	1	0	0	12	9	5242652	9.259216e-01	1
SEMG1	842540	324	25	1291556	328486	0	7	3	0	3	5	922154	9.259247e-01	1
IQSEC1	516922	406	48	3115792	953420	0	5	2	0	9	18	8424064	9.259670e-01	1
PRAMEF11	NaN	NaN	NaN	1193898	333504	0	6	5	0	2	8	1262220	9.259685e-01	1
KRT39	977588	404	10	1361422	377894	0	3	2	0	50	56	15479758	9.260430e-01	1
FHOD1	1109491	150	46	3124284	1020198	0	1	0	0	18	7	8314826	9.260512e-01	1
HSPA9	1188562	205	52	1902208	534224	0	2	1	0	50	53	24684314	9.261747e-01	1
GRIN3B	2387949	206	26	2695438	970790	0	2	2	0	50	82	35128316	9.261800e-01	1
ZNF443	1754294	593	0	1893330	455094	0	2	0	0	50	62	26684180	9.261804e-01	1
HIF1A	252998	315	30	2339546	598300	0	2	0	0	24	16	9645368	9.262739e-01	1
TXNDC16	396835	518	14	2349196	608336	0	3	3	0	50	59	23034936	9.262780e-01	1
PIP4K2C	1347795	303	44	1189652	322696	0	1	0	0	31	70	25073016	9.263155e-01	1
DNAH10	1032254	482	39	12536894	3357814	0	27	8	0	33	41	19269892	9.263331e-01	1
CNTN1	22448	1105	-22	2886894	759648	0	14	6	0	5	15	3018520	9.263420e-01	1
FAM169A	424900	581	31	1890242	496396	0	2	0	0	27	20	10071898	9.263615e-01	1
CABP1	1678287	311	38	1191968	392176	0	1	0	0	14	28	9395240	9.264227e-01	1
PLIN1	880974	190	35	1401952	452006	0	1	1	0	50	43	24164372	9.265059e-01	1
RNF19A	1009773	212	41	2329510	626864	0	4	1	0	3	3	1370300	9.265246e-01	1
HDAC7	391157	182	29	2703930	858078	0	8	2	0	1	2	1170738	9.265801e-01	1
MAGEB1	74310	NaN	16	941068	272516	0	5	3	0	3	6	1057640	9.266099e-01	1
DIO2	47674	533	-44	843410	249742	0	2	1	0	14	34	6519926	9.266969e-01	1
OR4A47	99957	835	-45	832988	241636	0	7	5	0	3	15	1470660	9.267076e-01	1
PALLD	173564	359	-4	3697494	1091994	0	3	0	0	2	1	1977092	9.268362e-01	1
CNNM3	879415	332	48	1845080	649252	0	2	0	0	8	12	6706750	9.268543e-01	1
CDCA2	178565	618	22	2849066	770842	0	3	2	0	50	37	22471762	9.268893e-01	1
CCDC130	767214	289	6	1112838	303396	0	1	0	0	50	69	30199868	9.269148e-01	1
STK17B	140953	373	14	1054166	274060	0	1	1	0	50	48	20144954	9.269242e-01	1
ENPP1	168112	699	-5	2676138	654270	0	4	0	0	13	12	6015424	9.269437e-01	1
IQSEC2	886836	NaN	77	4098548	1289626	0	6	1	0	3	4	3335426	9.270152e-01	1
UGGT2	175188	834	34	4369134	1076940	0	5	2	0	21	20	10587594	9.270313e-01	1
GRB7	1448852	226	36	1483012	433478	0	2	2	0	21	40	15060562	9.270700e-01	1
CLSPN	1224684	303	25	3830664	937980	0	3	0	0	24	18	11065462	9.270707e-01	1
PSMD2	1447013	268	44	2528686	724136	0	3	1	0	50	71	30438802	9.271286e-01	1
PITPNM2	1122735	196	44	3705600	1095468	0	5	2	0	17	14	9545008	9.271588e-01	1
LTA4H	364666	436	16	1747422	464358	0	2	1	0	16	13	6403354	9.272234e-01	1
GOLGA6B	1113552	419	37	1904524	487904	0	3	0	0	28	28	11299764	9.272289e-01	1
CHRFAM7A	313450	686	-8	1154526	317292	0	1	0	0	3	3	1860906	9.272588e-01	1
SYT1	186847	899	-21	1198144	308414	0	2	1	0	50	90	25102738	9.273019e-01	1
KIF15	434707	426	26	4004750	978124	0	4	1	0	50	29	21919782	9.273435e-01	1
DHCR7	507631	626	51	1304294	381754	0	1	1	0	50	44	17435620	9.273565e-01	1
PCLO	42656	1075	-27	13907966	4087354	0	88	27	0	14	62	10967418	9.273635e-01	1
JAG1	165910	431	-28	3495616	854990	0	8	1	0	9	24	8681140	9.274495e-01	1
ZNF799	1754294	593	0	1817288	433864	0	2	2	0	50	62	26684180	9.274502e-01	1
VAC14	857297	299	26	2175496	628022	0	1	2	0	14	12	5994966	9.274751e-01	1
BHLHB9	162942	NaN	27	1486872	416880	0	2	2	0	6	7	3268648	9.276073e-01	1
NRXN2	1897094	411	56	4806086	1551334	0	10	4	0	50	48	22015124	9.276209e-01	1
FTO	215906	604	-13	1423568	371332	0	1	2	0	50	53	19482192	9.276478e-01	1
SPANXN2	4811	NaN	-27	505274	130468	0	1	0	0	50	223	31140936	9.276514e-01	1
GTF3C1	282478	597	25	5860252	1638956	0	18	5	0	4	15	4712288	9.276678e-01	1
NLRP5	631041	561	-72	3291808	945314	0	9	2	0	7	66	15962644	9.277276e-01	1
NR2E1	334933	436	35	1070764	307256	0	1	1	0	50	50	21190628	9.277355e-01	1
FXR2	2013497	194	29	1773670	528434	0	1	0	0	42	41	20923130	9.277412e-01	1
ACIN1	1261207	185	41	3799784	1118242	0	5	3	0	50	45	23390828	9.277470e-01	1
NOL8	527573	574	45	3316512	815232	0	3	1	0	26	23	11426758	9.278025e-01	1
THNSL1	157790	417	-10	2031132	558156	0	3	1	0	7	9	4376082	9.278236e-01	1
DACH1	30451	1135	-22	1924210	585176	0	4	0	0	2	3	1534350	9.279265e-01	1
CNOT6	625675	485	17	1576424	413020	0	3	0	0	1	0	543102	9.280208e-01	1
MSTO1	2230401	185	32	1568318	477868	0	1	0	0	11	15	8151548	9.280359e-01	1
ATP13A2	678965	221	52	3443506	1064588	0	4	3	0	50	37	22725750	9.280647e-01	1
LAMP2	475981	NaN	26	1400794	396422	0	1	0	0	50	70	27656900	9.281144e-01	1
PHC2	668735	413	31	2326036	720662	0	2	1	0	43	24	14417100	9.281350e-01	1
DHX57	850010	297	25	3863474	1061500	0	2	0	0	8	4	3977730	9.281488e-01	1
RBP3	117080	445	21	3259770	1089678	0	12	4	0	2	6	2010674	9.282584e-01	1
COPS5	393936	518	12	956894	239320	0	1	0	0	50	63	23581126	9.284574e-01	1
FAM149A	373525	536	-13	1333630	395264	0	1	1	0	50	47	23113680	9.284751e-01	1
ETF1	1202314	205	51	1248324	319608	0	1	1	0	23	27	10782524	9.285795e-01	1
SNX14	393321	384	19	2743302	676272	0	4	0	0	4	8	3262472	9.286065e-01	1
SMAD9	189427	731	7	1287310	361682	0	9	3	0	4	9	1172668	9.288928e-01	1
PGR	23389	962	-25	2481980	795160	0	11	5	0	23	97	15194504	9.290428e-01	1
KCNA4	30326	940	-38	1765950	506046	0	14	3	0	1	8	836848	9.290924e-01	1
NCAPH2	1075525	207	42	1762476	477096	0	1	0	0	17	11	6879678	9.291105e-01	1
ANAPC2	1722012	202	36	2246520	672798	0	3	1	0	9	10	3977730	9.291170e-01	1
HTR5A	186338	603	-1	948402	302238	0	5	4	0	8	19	2661856	9.291368e-01	1
TELO2	1254229	256	34	2260030	743822	0	2	3	0	50	38	20032628	9.292115e-01	1
MARK4	1318362	215	31	1896032	578614	0	4	3	0	3	3	1665204	9.292232e-01	1
CSF2RB	750264	469	44	2424852	750384	0	6	4	0	9	15	4723096	9.292539e-01	1
ZNF547	432083	869	-17	1128664	285254	0	2	0	0	5	13	2503210	9.294101e-01	1
PRKCZ	1013925	293	28	1706892	431934	0	1	1	0	50	48	23401250	9.295791e-01	1
MEIS2	74106	628	-7	1429744	360524	0	5	0	0	4	9	2129948	9.296364e-01	1
ENOX1	99614	523	36	1837746	464358	0	11	3	0	3	4	1032550	9.296755e-01	1
ATL1	483990	295	43	1594180	408002	0	1	0	0	46	34	21609052	9.297446e-01	1
PIGN	125694	442	28	2662628	704836	0	4	0	0	15	18	7096224	9.297449e-01	1
NDRG2	1005555	429	4	1063816	297992	0	1	0	0	17	9	4404646	9.297650e-01	1
SCD	1162653	171	42	997424	276376	0	1	0	0	13	13	5631740	9.297723e-01	1
KRTAP9-4	1149433	468	-14	430004	110782	0	1	2	0	3	6	681676	9.297870e-01	1
JKAMP	168237	606	12	873904	237776	0	4	2	0	2	4	1008232	9.298266e-01	1
EIF2B5	1453689	334	42	2018394	559314	0	3	1	0	50	66	28078026	9.298365e-01	1
TYR	28803	973	-28	1475292	386772	0	9	3	0	23	76	10037544	9.298497e-01	1
ZNF274	1390072	581	-58	1818060	485202	0	4	3	0	50	126	33260076	9.298708e-01	1
SMC6	135213	1245	1	3164814	749226	0	4	1	0	38	37	15270160	9.299015e-01	1
PHF2	421433	612	29	3054418	853832	0	7	4	0	4	4	1495750	9.299037e-01	1
MDN1	372470	603	34	15689742	4222068	0	33	10	0	12	19	8759884	9.299237e-01	1
ATP2B3	940418	NaN	24	3489826	1022900	0	11	7	0	16	21	6573580	9.299268e-01	1
KANK2	1749900	233	33	2285506	753086	0	3	4	0	12	17	6423426	9.299529e-01	1
CPM	645106	228	28	1257202	322310	0	1	1	0	44	39	19374498	9.300708e-01	1
IRF2BP2	503819	149	31	1531262	518398	0	2	0	0	1	0	631882	9.301907e-01	1
PPP1R3D	73597	856	-36	771614	270586	0	2	1	0	8	18	3852666	9.302626e-01	1
PLCG1	383568	362	13	3666614	965386	0	6	0	0	5	5	3608328	9.303008e-01	1
DHX40	1081217	417	25	2210622	577842	0	2	2	0	50	46	26121778	9.303142e-01	1
DHCR24	465622	249	27	1434376	398738	0	3	3	0	7	4	1704190	9.303708e-01	1
VPS28	2043455	200	36	752314	192614	0	1	1	0	3	7	2539880	9.303855e-01	1
BAZ1B	929895	162	48	4171116	1072308	0	4	3	0	18	20	9316496	9.303995e-01	1
TPCN2	729282	416	50	2106402	620688	0	2	1	0	50	47	25659350	9.304196e-01	1
MGRN1	729674	157	41	1657484	474394	0	2	3	0	2	4	1657870	9.304304e-01	1
ZNF594	1391000	384	20	2279330	532294	0	2	2	0	50	75	24762286	9.304596e-01	1
CIT	905544	436	24	5731328	1527016	0	9	4	0	50	64	28091922	9.304722e-01	1
SGMS1	295850	573	28	1148736	308028	0	1	0	0	42	49	21960312	9.305840e-01	1
PGBD2	113516	547	-2	1629306	440040	0	2	3	0	8	13	4174204	9.306296e-01	1
NDRG1	234084	322	0	1134068	307642	0	1	0	0	50	71	31022820	9.306422e-01	1
TYK2	1802015	191	21	3267876	965772	0	4	1	0	50	50	27958366	9.306487e-01	1
SLC25A46	127798	846	-7	1158000	332346	0	3	0	0	3	12	2119526	9.306736e-01	1
PJA2	203821	583	15	2006042	498712	0	2	1	0	50	42	19259856	9.307699e-01	1
SV2B	457413	624	1	1928070	499098	0	4	0	0	5	4	1888698	9.308394e-01	1
ZNF280D	229613	626	9	2901562	709082	0	3	3	0	16	12	8100982	9.308900e-01	1
B9D2	1193025	249	33	483658	141662	0	1	2	0	3	3	904398	9.308914e-01	1
TBC1D9	146110	621	8	3538848	955350	0	3	2	0	50	48	21585120	9.309409e-01	1
IDE	363888	236	23	2932056	724908	0	3	3	0	4	3	1888312	9.309938e-01	1
RPTN	486922	468	25	2227992	508362	0	4	3	0	45	49	17356876	9.310406e-01	1
PRKAA1	211936	496	-11	1618884	422670	0	1	0	0	33	31	15535342	9.310514e-01	1
FAM184A	115280	856	-1	3269806	772772	0	8	0	0	5	5	2511316	9.310891e-01	1
AASDHPPT	86519	753	-16	875448	224652	0	1	0	0	16	31	8090560	9.312091e-01	1
CLPTM1L	612621	541	30	1533192	415722	0	2	0	0	34	47	18079854	9.312526e-01	1
ARHGAP26	156598	456	38	2341090	594440	0	2	0	0	2	1	1364510	9.313616e-01	1
RASGRP1	97743	604	-5	2240344	606020	0	5	1	0	1	1	909030	9.313840e-01	1
ITGB5	330119	254	40	2234940	609108	0	2	1	0	25	17	9154762	9.315717e-01	1
STEAP4	155853	454	-6	1245622	370946	0	3	0	0	0	0	370946	9.316174e-01	1
MPP3	1053443	192	27	1664046	455094	0	4	1	0	4	5	2038080	9.316739e-01	1
CLVS2	138384	1106	-26	910188	247812	0	2	0	0	43	129	27366242	9.317782e-01	1
FLVCR2	656924	248	50	1442482	430004	0	1	0	0	50	44	24710176	9.317810e-01	1
OR5H6	391500	849	-2	882010	250514	0	1	1	0	37	47	16087708	9.318639e-01	1
FLT3	346092	614	42	2849452	712556	0	6	1	0	36	39	15226156	9.318691e-01	1
AEBP1	1151124	282	56	3207660	911346	0	5	3	0	50	51	25205414	9.318814e-01	1
OOEP	732413	446	18	409160	121204	0	1	1	0	5	4	912890	9.319601e-01	1
CCT6A	738325	642	4	1493434	414950	0	2	1	0	50	107	26306672	9.320251e-01	1
USP33	432858	192	2	2727862	668552	0	2	1	0	7	7	3186044	9.321597e-01	1
CUL4A	787509	214	46	2190550	540014	0	1	1	0	42	31	20482318	9.321892e-01	1
HNRNPR	1032187	163	25	1782548	476710	0	1	0	0	28	28	14969080	9.321984e-01	1
RFFL	439420	504	19	1013636	278692	0	1	1	0	50	54	21091040	9.321987e-01	1
RNF168	1173736	125	34	1596496	416108	0	1	3	0	6	6	2492402	9.322744e-01	1
WDSUB1	386986	265	29	1346754	356664	0	2	1	0	2	1	1014408	9.322908e-01	1
CCDC39	182757	1031	2	2728248	632268	0	10	3	0	6	14	3846876	9.323430e-01	1
TCTN3	370056	547	31	1687592	484816	0	2	2	0	29	38	15661950	9.323933e-01	1
IL17RB	475623	578	42	1415462	380596	0	2	2	0	4	5	1577968	9.324500e-01	1
GCC2	362408	478	6	4821526	1134068	0	6	3	0	12	7	5475024	9.324949e-01	1
SNX4	319722	132	35	1310084	319222	0	2	0	0	2	2	986616	9.325472e-01	1
SCNN1G	547445	631	23	1825008	488676	0	3	4	0	22	31	7464854	9.327467e-01	1
KIF26B	609429	825	-5	5637916	1753598	0	11	3	0	1	3	1909928	9.327803e-01	1
PEAR1	1362027	244	38	2905808	802108	0	6	0	0	5	6	3106914	9.327966e-01	1
KDM5A	305933	480	27	4732746	1266852	0	5	2	0	50	32	21912834	9.328267e-01	1
ADAMTS14	546305	566	37	3377500	982370	0	8	5	0	35	52	17889942	9.328504e-01	1
OS9	1245394	344	46	1874416	511064	0	4	1	0	2	2	1262992	9.329206e-01	1
KIF25	142012	702	-17	1047604	329258	0	2	1	0	40	106	25365990	9.329389e-01	1
TFAP2D	17771	1090	-15	1239832	366314	0	8	3	0	11	38	4873250	9.329680e-01	1
TNMD	182582	NaN	-2	912504	220020	0	1	1	0	50	58	20255350	9.329871e-01	1
STIP1	1602391	278	57	1568318	381754	0	1	0	0	50	37	22622302	9.330312e-01	1
C19orf18	1252385	750	-19	623004	152856	0	2	0	0	50	174	25925304	9.330405e-01	1
ACTR5	358558	551	35	1668678	482886	0	3	0	0	1	1	1062272	9.330941e-01	1
ALDH1A2	187239	674	-1	1461782	401440	0	3	3	0	15	19	6491748	9.330982e-01	1
TMEM144	135911	684	-9	993178	259778	0	1	1	0	50	117	32829686	9.331211e-01	1
PCDH17	8275	1095	-28	3088386	955350	0	33	10	0	8	27	2930512	9.331413e-01	1
SEPSECS	338354	506	32	1407356	382912	0	1	0	0	50	40	21846442	9.331613e-01	1
HOOK3	478917	475	25	2096752	498326	0	4	2	0	31	41	12870012	9.331689e-01	1
RSAD2	40919	1132	10	1017110	263638	0	1	0	0	50	69	26687268	9.331924e-01	1
PGK2	67972	1246	2	1122102	330030	0	1	1	0	37	33	14504722	9.332898e-01	1
COL23A1	533179	634	18	1511962	497168	0	2	2	0	50	56	19435872	9.333018e-01	1
TIGD5	2183482	235	37	1649764	584018	0	1	1	0	25	24	11918522	9.333687e-01	1
FLT1	198131	693	41	4022892	1060728	0	6	3	0	32	30	15331148	9.333743e-01	1
CST5	159399	889	-45	403756	104606	0	2	2	0	3	4	552752	9.334031e-01	1
ACTN3	1343990	194	62	2531388	697116	0	1	0	0	18	8	7947740	9.334159e-01	1
MCF2L2	398145	606	24	3197624	812530	0	3	0	0	9	8	4609612	9.334986e-01	1
KLHL17	1911331	239	9	1735070	549664	0	2	2	0	29	43	18885050	9.335551e-01	1
SNED1	1332160	278	33	3933726	1120944	0	8	4	0	15	20	9922902	9.335869e-01	1
RPAP1	744461	166	44	3726830	1227094	0	4	1	0	24	22	13437432	9.337062e-01	1
THBS3	1801444	194	32	2692736	736102	0	4	3	0	50	43	21616000	9.337066e-01	1
SGSH	674340	219	22	1375318	409160	0	1	0	0	4	3	2531388	9.337700e-01	1
THOC5	713942	190	39	1965126	499098	0	1	1	0	50	34	19827662	9.337916e-01	1
ISOC1	38196	985	-2	809056	250514	0	1	0	0	8	10	3574360	9.338221e-01	1
ZFYVE9	791018	448	19	3990468	1052622	0	5	2	0	50	35	21707868	9.338416e-01	1
SART1	3854361	208	57	2230694	642304	0	3	2	0	9	7	3668544	9.338479e-01	1
EPHB1	74866	856	9	2725160	766210	0	24	6	0	2	6	1118242	9.338586e-01	1
UGT1A6	NaN	NaN	NaN	1463712	406458	0	1	0	0	50	99	43392962	9.338713e-01	1
GNAT3	118115	385	-32	1017110	246268	0	2	0	0	19	34	8534460	9.339283e-01	1
NAGK	367824	470	34	1086204	313818	0	1	1	0	50	47	19578692	9.340111e-01	1
SHC2	1370962	423	-24	1573722	507204	0	3	1	0	15	17	5940540	9.340671e-01	1
DHX37	1085697	229	46	3195694	949946	0	9	1	0	4	8	2974130	9.341350e-01	1
PGBD5	286328	478	10	1270326	343926	0	1	1	0	50	50	24279014	9.341643e-01	1
TGS1	324398	409	17	2433344	589036	0	1	2	0	50	55	25281842	9.342111e-01	1
HOXA3	356045	385	28	1165720	381368	0	2	4	0	7	9	2165074	9.343387e-01	1
CNP	2081077	206	23	1135998	343926	0	1	2	0	41	48	19086156	9.343743e-01	1
MX2	241283	506	46	2022254	525346	0	2	1	0	50	41	19668244	9.344167e-01	1
C19orf57	842601	185	32	1706120	542716	0	2	1	0	50	61	25817224	9.344747e-01	1
CD22	767113	472	9	2373514	632654	0	3	3	0	50	57	18516034	9.344841e-01	1
PLXNB3	2103463	NaN	30	5256162	1680258	0	8	9	0	50	43	22701046	9.345812e-01	1
MAP7	302036	376	16	2080540	603704	0	2	0	0	10	8	5062004	9.347406e-01	1
RAB37	929990	484	15	907872	255918	0	1	0	0	2	0	663920	9.347839e-01	1
PWWP2B	152612	271	-1	1556738	526504	0	2	4	0	29	37	12394460	9.348244e-01	1
FXR1	182655	1058	-2	1773670	461270	0	3	3	0	26	30	9240840	9.348377e-01	1
NLRP9	1024341	362	-13	2757970	727610	0	10	6	0	12	24	6780862	9.349787e-01	1
INMT	463251	489	22	714872	213844	0	1	2	0	6	12	2835942	9.349860e-01	1
DONSON	908921	375	68	1548246	465516	0	1	0	0	7	10	5360382	9.350232e-01	1
UGT1A3	NaN	NaN	NaN	1458694	418424	0	1	1	0	50	100	43404928	9.350509e-01	1
TXNDC5	748889	288	10	1199302	348944	0	1	1	0	50	66	29824290	9.350577e-01	1
ZNF446	2179183	270	-4	1213584	380982	0	4	4	0	14	30	6083360	9.350583e-01	1
HNRNPL	1989663	219	30	1642044	465516	0	2	2	0	21	23	8832452	9.351428e-01	1
NUP188	1517799	203	29	4882514	1398478	0	7	2	0	25	20	12341578	9.352223e-01	1
SREBF1	1129921	260	21	3124670	1055710	0	3	2	0	50	40	24881560	9.352391e-01	1
CATSPER1	3854361	208	57	2175882	588264	0	4	3	0	9	7	3668544	9.352676e-01	1
MBOAT7	735613	439	-53	1301592	376350	0	2	0	0	31	94	25520776	9.352793e-01	1
TXNDC11	593829	214	40	2622870	764280	0	3	1	0	50	43	25093474	9.354604e-01	1
LONP2	200017	467	-14	2345722	684764	0	5	0	0	1	0	784352	9.356175e-01	1
KBTBD2	373657	264	15	1714226	462814	0	2	4	0	29	32	12072922	9.357728e-01	1
PAQR6	2266205	211	33	1318576	304940	0	1	1	0	50	48	24012288	9.357774e-01	1
AGAP3	616572	337	39	2537178	787440	0	3	2	0	13	13	6806724	9.357951e-01	1
LPAR3	340292	614	-7	962298	276762	0	1	2	0	25	27	7931528	9.358037e-01	1
CEP97	547972	421	9	2406324	650796	0	5	2	0	5	15	6153998	9.358042e-01	1
SLFN12	763419	456	18	1616954	408388	0	2	2	0	24	22	8889966	9.358094e-01	1
ESAM	168652	622	14	1038726	347400	0	1	1	0	50	64	21413350	9.358853e-01	1
UBQLN2	126215	NaN	7	1659414	511836	0	1	1	0	50	57	26941256	9.359152e-01	1
KEAP1	1996822	207	30	1702260	492150	0	2	3	0	13	12	5439898	9.359379e-01	1
CCDC57	3405115	181	31	2519036	737260	0	2	1	0	50	31	19645084	9.359494e-01	1
GOLGA6D	NaN	NaN	NaN	1984426	507590	0	2	0	0	50	99	43494094	9.360226e-01	1
ANGPTL6	1675365	272	15	1252570	409160	0	2	0	0	1	0	655042	9.360263e-01	1
TRIP13	812469	491	34	1230568	331574	0	1	0	0	50	48	22374104	9.360635e-01	1
CDC7	269978	454	-6	1632780	420354	0	1	2	0	17	24	7845064	9.360951e-01	1
ZNF169	219475	445	31	1653238	463586	0	2	2	0	48	71	27692412	9.361398e-01	1
LGMN	423482	499	48	1247938	319994	0	4	3	0	3	16	2785376	9.362333e-01	1
ACSL3	261505	361	14	2030360	539242	0	4	0	0	1	1	780492	9.362536e-01	1
ZNF48	2338593	142	59	1636254	521100	0	4	4	0	2	5	1051850	9.365228e-01	1
COL1A1	1277832	210	26	3975414	1345596	0	7	4	0	2	5	2376602	9.365279e-01	1
NEK5	407938	432	42	2065486	490220	0	2	0	0	20	21	11591580	9.366166e-01	1
ZNF781	484296	888	-51	903626	235846	0	2	2	0	19	32	6841464	9.366375e-01	1
LEMD2	1565139	428	28	1356018	434250	0	1	0	0	22	17	9336568	9.366458e-01	1
LIG3	362649	525	15	2876858	787054	0	7	2	0	1	2	1291556	9.366774e-01	1
HEATR5A	375544	154	20	4804156	1425884	0	4	2	0	22	39	15078704	9.367249e-01	1
MATR3	838943	177	35	2389726	616442	0	4	0	0	2	5	2082084	9.367500e-01	1
SEMA3D	17511	646	-28	2221430	557770	0	13	3	0	4	11	1643974	9.367629e-01	1
GPR137	1613996	257	65	1485328	455480	0	2	1	0	19	19	6989688	9.368050e-01	1
HDAC1	1427362	210	43	1403110	337364	0	1	1	0	50	53	27943312	9.368088e-01	1
HERC3	219535	452	13	2974130	788212	0	2	0	0	20	22	11140732	9.368286e-01	1
NTN3	2085452	321	49	1519682	524188	0	1	0	0	15	9	6046304	9.369518e-01	1
SRBD1	73148	419	28	2808922	741506	0	4	0	0	1	2	1130594	9.370744e-01	1
AASS	57655	988	-13	2621712	705222	0	6	3	0	14	30	9983118	9.370822e-01	1
LIN54	667566	169	45	2047344	613740	0	2	2	0	50	49	22702204	9.370894e-01	1
TRIM24	272427	552	10	2948268	786282	0	4	0	0	6	6	3883546	9.371790e-01	1
ZNF879	NaN	NaN	NaN	1586074	391790	0	1	0	0	50	99	43378294	9.372009e-01	1
TARBP2	1590803	191	55	1001284	310730	0	1	2	0	11	9	3977344	9.372329e-01	1
CNTNAP3	51498	1010	-36	3553902	1030620	0	11	2	0	7	14	3384834	9.372521e-01	1
GRAMD1A	821282	419	-46	2016850	589808	0	3	0	0	21	21	8330266	9.373211e-01	1
PLXNB1	1401411	263	32	5746768	1840448	0	6	1	0	9	7	5870674	9.374115e-01	1
NFX1	909394	141	38	3311108	826426	0	4	1	0	12	10	5708940	9.374308e-01	1
C8orf74	110362	481	9	804038	237004	0	1	2	0	15	26	8121440	9.374447e-01	1
POF1B	105434	NaN	-3	1709980	413792	0	2	1	0	26	36	14334496	9.374654e-01	1
TWIST1	103347	812	-15	540014	169840	0	1	2	0	6	8	1947370	9.374663e-01	1
MOSPD2	111964	NaN	15	1513892	353962	0	2	0	0	2	2	1452904	9.375279e-01	1
RABEP2	1189140	257	55	1557510	480570	0	2	0	0	5	4	2155424	9.375358e-01	1
OR13D1	161420	821	-14	929488	274832	0	1	1	0	15	41	9815594	9.375972e-01	1
IGFN1	572258	333	23	9946834	3044768	0	2	1	0	7	1	5522502	9.376609e-01	1
GRIN2C	1027517	320	20	3274824	1067676	0	2	1	0	32	18	15278652	9.376611e-01	1
OR6C68	802038	706	3	858464	243952	0	1	0	0	50	70	22270656	9.376626e-01	1
PCDHAC1	931701	643	-10	2569602	818706	0	11	3	0	5	26	4429736	9.376649e-01	1
BLCAP	790368	549	52	234688	71024	0	1	1	0	2	3	369016	9.376857e-01	1
SAMM50	155890	393	24	1335946	361682	0	1	1	0	50	41	20688442	9.377407e-01	1
PANK1	212241	345	18	1644360	499098	0	4	1	0	1	1	603704	9.377536e-01	1
RCBTB2	387005	404	41	1547088	426144	0	1	1	0	50	53	30639522	9.377733e-01	1
TRIM27	161027	558	30	1429358	388702	0	1	4	0	10	18	5262338	9.378237e-01	1
GCNT2	254228	404	13	2784990	764280	0	1	1	0	50	49	25599520	9.378317e-01	1
WNT8A	1044706	377	41	994336	253988	0	1	2	0	17	20	6051708	9.378596e-01	1
HGS	3745109	205	30	2197884	604476	0	2	3	0	50	40	19398044	9.378652e-01	1
ZC3H12D	434842	139	40	1397706	459726	0	1	2	0	50	40	21123464	9.378852e-01	1
STAP1	128996	689	35	856534	211142	0	2	2	0	3	4	910960	9.378882e-01	1
KIR2DS4	987531	620	-23	834918	233916	0	3	2	0	20	59	8714722	9.381470e-01	1
CAPN1	3317462	168	54	2029202	550822	0	1	0	0	45	25	19682140	9.381650e-01	1
NONO	728362	NaN	26	1335560	350488	0	1	0	0	50	63	31174132	9.382397e-01	1
PPFIA1	514596	530	44	3394870	914048	0	2	2	0	47	35	20344516	9.382519e-01	1
FAM111B	437114	741	-6	2058924	503730	0	4	0	0	9	8	3449296	9.382822e-01	1
SHKBP1	820124	226	40	1938878	601774	0	1	0	0	50	31	22968930	9.382957e-01	1
OR2T10	116628	850	-20	843410	242794	0	1	2	0	24	35	8429468	9.384556e-01	1
FFAR3	767113	472	9	912890	297220	0	1	2	0	44	44	15058246	9.384835e-01	1
COL20A1	1278630	332	62	3445436	1113610	0	11	2	0	0	2	1113610	9.384941e-01	1
FNIP1	346839	637	27	3284860	848042	0	3	1	0	1	1	1307382	9.385109e-01	1
MEX3D	2122824	221	35	1707278	633040	0	1	2	0	50	40	19757024	9.385495e-01	1
ABCA9	263023	602	-42	4608454	1212812	0	8	2	0	4	10	3795152	9.386037e-01	1
ACTL6A	399933	477	11	1244078	314590	0	1	0	0	41	54	19289964	9.386576e-01	1
GNL1	2080582	271	32	1678328	484816	0	1	0	0	24	25	12446956	9.386712e-01	1
ARSD	191640	NaN	18	1768266	514152	0	1	3	0	14	12	7010918	9.387818e-01	1
PCM1	381765	253	2	5783824	1422410	0	5	2	0	14	12	9135462	9.388389e-01	1
SLC7A10	380625	270	-9	1416620	452392	0	4	0	0	1	3	1112838	9.388512e-01	1
RGS9	391807	516	-16	1974004	515696	0	6	3	0	1	4	1526244	9.389024e-01	1
GPR21	NaN	NaN	NaN	947244	267498	0	1	3	0	8	15	4524306	9.389515e-01	1
CDHR1	216191	860	-17	2537950	755402	0	4	2	0	24	30	11065848	9.389602e-01	1
KIF21B	552427	490	32	4499216	1298890	0	9	5	0	40	54	21732572	9.390416e-01	1
SDAD1	486576	399	44	2011832	475552	0	4	0	0	0	0	475552	9.390521e-01	1
SLC1A5	1166804	224	36	1421638	499484	0	2	0	0	6	8	2925494	9.391347e-01	1
