gene	average_neighbors
C19orf50	391.43835616438355
USHBP1	361.1709401709402
ARFGEF2	1013.3267326732673
RTN4IP1	680.35
ZC3H14	412.3939393939394
TH1L	567.0689655172414
TPRKB	1573.8125
WHSC2	736.5
AAMP	736.5
STRA8	758.0598802395209
TBX22	925.2689075630252
SRMS	1675.3
CALM1	603.49377593361
SNX2	1046.1932773109243
SNX4	1385.979797979798
PLEC1	645.90625
PTPRS	465.14503816793894
ADRBK1	758.0772058823529
IL8	689.6279069767442
PDCD6IP	779.5977961432507
PICK1	744.1987829614604
SERPINA3	566.2077922077922
SNTB2	512.2033898305085
MUC4	905.5454545454545
SGSM2	403.9121621621622
SLC3A2	1044.5714285714287
SCAMP3	936.4545454545455
MTHFD2	1470.057142857143
SLAMF1	1275.4088050314465
FLRT2	1670.787234042553
C1QTNF9	1707.377358490566
AHNAK2	1203.530612244898
ANOS1	1643.0235294117647
TBC1D5	611.2435897435897
CNTF	1184.6540084388187
ARIH2	674.5307262569833
ARRDC1	1469.024
SNX3	982.4269662921348
CD1C	856.586592178771
CD1D	802.3849765258216
VPS4A	894.3389830508474
PFAS	1075.6666666666667
BFAR	1083.811320754717
TRIM8	993.9878048780488
LRSAM1	804.4509202453987
SLA2	1217.2162162162163
TPCN1	1430.9473684210527
NDFIP1	1241.5850340136055
RNF125	838.5857988165681
VPS25	948.1637168141593
VPS4B	936.1686746987951
CLEC4C	1051.4736842105262
IFNL2	1264.9634703196348
IFNL3	1263.5720720720722
IL20	1257.2421875
LAX1	1411.4673913043478
PTPRF	1075.5573770491803
KLHL24	930.1434262948208
RNF38	997.5438596491229
MOB4	1251.9018404907974
EEF1AKMT1	961.4015151515151
EEF1AKMT2	961.4015151515151
ERN2	1246.050909090909
FLRT1	1640.2
FGFRL1	1505.8235294117646
MALRD1	1946.1764705882354
PHEX	1709.0123456790122
TECPR2	604.6448598130842
NDFIP2	1191.9257142857143
RNF13	1007.6734693877551
LAPTM4A	1210.96875
LAPTM4B	1492.659574468085
RETREG1	616.3620689655172
TRIM31	818.3924418604652
MKRN3	967.0891089108911
MKRN4P	964.4029850746268
PRR7	1492.659574468085
PIRT	2893.035714285714
PPP1R17	1211.8834688346883
RNF138	913.6555023923445
RNF186	921.027027027027
RNF26	948.4038461538462
RNFT1	964.4029850746268
RSPRY1	1035.1528662420383
TRIM17	1012.1358024691358
MAP1LC3B	598.975
CHRND	1125.3240740740741
RALGPS1	1165.0837209302326
LY6G6F	1235.358585858586
SHCBP1	1551.4765625
PPAP2B	1491.157894736842
MAP3K7IP3	893.5138888888889
IL17RB	1067.34
TMEM189-UBE2V1	1126.0824742268042
MPZL1	1217.6744186046512
MT-ND2	1063.2019498607242
SH3BGR	931.9285714285714
GPT	931.9285714285714
ECHS1	841.4153846153846
FIGF	1722.0384615384614
KRT27	1093.0245098039215
PILRA	1365.698795180723
SLAMF6	1232.5532994923858
C6orf25	1431.0714285714287
TREML1	1431.0714285714287
CLEC4A	1427.25
CUZD1	1427.25
PILRB	1236.5545454545454
CD300LF	1414.96261682243
KLRA1	1427.25
PITPNM3	1545.955223880597
PITPNM2	1375.607142857143
SPRYD5	626.7236842105264
USH2A	943.0493827160494
FYB	1148.3738317757009
CHST15	1077.568306010929
PJA2	762.9271523178808
ARHGAP27	1334.3103448275863
SNTG2	620.8690476190476
GAS6	695.3377483443709
FNBP4	950.9122807017544
ASB6	922.2901234567901
C2orf44	979.9909090909091
FAM125A	1346.775
SNX26	1207.0261437908496
C14orf4	1353.8363636363636
MUC20	734.7217391304348
ANXA4	1595.7179487179487
AP3D1	693.1447368421053
CHMP5	844.01171875
VTA1	753.8294314381271
SFTA3	1273.2033898305085
UCN2	1085.1354166666667
ODF2L	842.1818181818181
RPLP2	720.7327433628319
CPM	487.4175824175824
HBA2	722.1063829787234
MRPS26	735.3333333333334
FLYWCH1	947.6842105263158
NARF	1329.7931034482758
TOR1AIP1	1264.247311827957
URB2	1276.5
ABHD15	1018.2957746478874
ACAT1	1011.8671328671329
CXCR1	907.9517625231911
ACRV1	1035.4545454545455
CLN3	1205.030303030303
AGO4	1055.05
MOV10	1100.7962962962963
TSNAX	647.6161616161617
LRP4	918.4252873563219
PLS3	671.077922077922
CPOX	721.8709677419355
AIMP2	1130.1584699453551
EEF1E1	966.3008849557522
EPRS1	882.7463768115942
MARS	1122.4868421052631
MCC	1448.6949152542372
RARS	1108.4077669902913
PPP1R3A	1244.06
PPP1R3B	1173.03738317757
PPP1R3D	1168.4
PPP1R3E	1253.26171875
PPP2R3A	1240.743961352657
PPP2R3B	1248.7813765182186
PPP2R3C	1241.9325153374234
RAB3D	742.8019801980198
SPARCL1	802.5983935742972
HPX	721.828947368421
SELENOT	1373.3495934959349
AMD1	1633.311475409836
CUBN	603.4404761904761
VPS35	729.3855421686746
ANXA5	805.8761061946902
TRIM72	1040.1237113402062
ANXA2P2	1136.3777777777777
ENAM	612.9219858156029
APBA3	801.8032786885246
BACE2	766.2307692307693
LRP1B	973.8145161290323
CLSTN1	532.0038167938932
PRDX4	846.7215189873418
SEC63	696.2311320754717
UBE2H	972.561403508772
GAS1	1277.8238993710693
SLC35G1	1507.4444444444443
SRD5A1	821.0566037735849
RER1	664.8888888888889
TMEM30CP	1083.126582278481
ATXN2	639.3942307692307
TTC28	1569.8163265306123
CD84	800.2602739726027
UBE2U	1202.5753424657535
PCLO	921.3241379310344
CD46	965.7702702702703
CELF3	919.5867768595041
PDILT	901.7348066298342
FAF2	1067.9036144578313
RPL12	645.7159763313609
CCDC86	1077.5339805825242
CCNI2	1336.2966101694915
LGALS3BP	921.3591160220994
CDCA4	1407.1149425287356
CDH17	524.1642857142857
IMPA2	1076.1039603960396
DCLK3	1336.2966101694915
CLK4	1459.6764705882354
CLSTN2	732.6548672566372
CLUH	941.6417910447761
RPL26L1	712.6173469387755
CNPY3	956.2051282051282
CNPY4	1033.9430051813472
SIGLECL1	961.9027777777778
CSHL1	1448.658536585366
CSRNP2	1043.1844660194174
CSRNP3	1037.3795620437957
CYP2D6	336.64
CYP2D7	336.64
DAZL	854.7021276595744
DAZ2	790.9166666666666
DAZ3	686.6
DAZ4	538.4761904761905
DDT	1187.6206896551723
H1FOO	1289.3125
DKFZP686A11192	1612.75
NCS1	1074.779605263158
RAB5B	694.7282608695652
TOM1	1019.7244897959183
EEF1B2	720.3167082294265
MPV17	789.7857142857143
UNC45A	967.6368563685637
FIBP	1117.4895833333333
SIGLEC14	928.8089887640449
G22P1	921.0795454545455
GARS1	942.0851063829788
ZACN	1250.3980582524273
GOT1L1	1494.1666666666667
GPT2	1286.2857142857142
PIGS	1108.3
PIGT	1044.0483870967741
PIGU	1090.3396226415093
GRID1	753.0153846153846
SRD5A2L2	1075.5325443786983
TMX4	336.64
PRODH	1018.2957746478874
SHCBP1L	1018.2957746478874
HTR3B	1230.6029411764705
HTR3D	815.6666666666666
HTR3E	815.6666666666666
LRP12	943.1
USP49	1014.8971962616822
IDE	1057.2626262626263
INPP1	1095.3350253807107
INPP5J	1116.484375
IPMK	1086.4522613065326
MYRIP	529.2622950819672
SHTN1	1001.9066666666666
L1TD1	1407.1149425287356
SLC35B2	1898.1780821917807
MT3	1594.1826923076924
ST8SIA4	1124.7540983606557
PDE8A	1400.638888888889
OTUD4	1313.4277108433735
PGAP1	1153.7446808510638
RHBDL1	1256.642857142857
RLN1	1581.3636363636363
SGA56M	830.273381294964
TTLL12	1407.1149425287356
ZNF501	1407.1149425287356
CSTA	620.1824324324324
GABRA3	598.1231884057971
GRK2	891.5585344057193
HSD11B1	575.1267605633802
MRPL10	383.45454545454544
MRPL9	379.84507042253523
NDUFA9	929.4031141868512
RAB3A	498.55718475073314
RPL38	595.4091858037579
RPS15	541.7570621468926
RPS20	663.9797395079595
SDC3	559.2584269662922
MAPKSP1	1560.0925925925926
GLRX	1610.1504424778761
EPS8L1	1230.421568627451
EPS8L2	1729.5111111111112
GJA3	659.97
SPG20	1002.1954887218045
NIT1	1205.5339805825242
GARS	1094.1666666666667
UBASH3A	1588.8305084745762
EXD3	756.2523364485982
KCNQ5	952.6919642857143
GRK4	979.2663495838287
PPEF1	1058.2566371681417
PCP4	1018.0
GAL3ST4	1268.1285714285714
HN1L	1224.16
C9orf46	950.603305785124
ILVBL	1268.1285714285714
XRCC6BP1	1268.1285714285714
CBS	822.991935483871
F8A1	1173.2428571428572
CXorf27	1250.1694915254238
PRPF40B	947.453125
C15orf63	1250.1694915254238
FAM57A	1110.0
TEX28	1242.8260869565217
DNALI1	917.6764705882352
SLC7A8	1172.638888888889
SLC7A7	1241.4411764705883
SLC7A10	1241.4411764705883
SLC22A11	871.3384615384615
ALPL	679.78515625
CCDC50	1272.3090909090909
JUB	858.7128712871287
KIAA1683	766.5488721804511
OGDH	471.6528925619835
FAM103A1	580.1343283582089
NEU4	568.9772727272727
SLC35A2	563.6883116883117
SMCP	593.4
CPSF3L	541.041884816754
C10orf62	509.60425531914893
FBXL18	707.2152317880794
DHRS1	567.3725490196078
C12orf12	556.945054945055
FAM113A	653.2222222222222
C4orf42	653.2222222222222
DLK2	569.3174603174604
CHST1	717.6029411764706
FAM189A2	1307.6046511627908
MRPL20	288.38759689922483
DLGAP3	946.6413793103449
NRD1	855.1538461538462
WISP1	951.1428571428571
RHBDF1	1065.142857142857
KCNJ1	1049.3053435114505
RCVRN	1132.2056074766356
RLBP1	883.7115384615385
SPR	954.530303030303
SEC14L1	1030.3207547169811
C2CD2L	1039.8055555555557
MYO7A	492.9625
CLCN3	866.8860759493671
MPP1	1380.9256198347107
BCAM	1021.6986301369863
GJA8	569.6666666666666
GJB3	557.6483516483516
KIRREL	891.5531914893617
GJC1	639.0598290598291
NAGPA	711.9230769230769
CABP2	1516.6046511627908
AGFG2	975.5333333333333
DNAJC14	1105.0232558139535
GALNT10	695.7439024390244
GALNT12	688.3132530120482
FXYD7	1360.7843137254902
ITIH2	480.2112676056338
SLC9A7	1368.8181818181818
C2orf88	1352.3333333333333
MIP	777.8365384615385
TMEM8B	1269.3181818181818
GDPD2	513.1333333333333
NDUFB3	930.8934579439252
SLC22A9	959.5846153846154
SLC26A3	822.2898550724638
KRT13	632.0796460176991
GALNTL2	2169.4166666666665
ACAA2	987.1782178217821
ACBD3	978.1818181818181
ACKR1	1539.4945054945056
OGDHL	442.85714285714283
ATP6AP2	1187.9016393442623
SERPINC1	690.0756756756757
HBB	669.8097345132743
SERPIND1	746.4861660079051
MAK	2046.6041666666667
PPM1K	567.0731707317074
BZW1	1015.816
CD21	1248.6545454545455
CD200R1	1044.1492537313434
CD300C	1093.1904761904761
CD300E	1078.234375
CD300LB	1093.1904761904761
UCKL1	1231.0135135135135
CLEC5A	804.7122302158274
GGH	920.7845849802371
SERPINA5	789.7874015748032
SERPINE2	899.9699248120301
F13B	1008.078947368421
TBC1D3	592.843137254902
KRT83	578.0972222222222
HCN1	1222.0
IGLL5	750.5052631578948
IL18BP	1579.4157303370787
KIRREL3	1369.5128205128206
ZNF202	1338.236111111111
SLIRP	891.8257261410788
MARCO	819.1
PANX1	828.6111111111111
TBC1D16	625.9705882352941
SCN4A	666.9295774647887
SIGLEC15	1093.1904761904761
TIMM10B	886.8536585365854
TREM1	1078.234375
UPRT	827.0
ACKR3	943.3797780517879
MT-ND4	929.8324225865209
TENC1	878.3076923076923
OPCML	420.0841121495327
ERI3	768.1212121212121
PTPRD	559.0555555555555
RGL4	1152.5862068965516
ABI3	478.1694915254237
LRRC23	1681.3529411764705
ERAP1	1005.1263940520446
SYN3	1726.1379310344828
SLC1A2	707.6666666666666
LY9	814.9305555555555
SEC14L2	1659.5294117647059
GANAB	917.5867768595041
CLIC3	1217.1777777777777
AURKAIP1	434.33098591549293
NECAB3	830.7849462365591
CLCA1	991.6
GPRASP2	562.7297297297297
EMCN	745.2
PODXL2	1310.107142857143
C3orf63	841.78125
AGR3	960.5
TIMM50	1172.927374301676
RARRES3	1301.162162162162
HSD17B10	563.3988095238095
CUGBP1	819.7407407407408
PHKB	1048.0654490106544
RBM41	734.3351648351648
CLCA2	1029.0833333333333
C6orf47	788.4464285714286
CCDC17	936.9487179487179
NDUFS6	930.7292724196277
C13orf34	867.6792452830189
CCDC47	829.5
CLIC6	931.9333333333333
GPSM3	770.0522496371553
MAN2C1	709.75
COL25A1	770.4170403587444
TM2D1	809.9882352941177
TEX10	603.6496350364963
ZFP2	1331.516129032258
ST6GAL1	529.3218390804598
BAT2	481.62254901960785
MAP2	693.7692307692307
IZUMO1	1571.1379310344828
PTGFRN	921.3958333333334
ADAM2	501.25531914893617
CPLX3	382.67088607594934
CPLX4	382.67088607594934
PRRT2	451.1011235955056
NOVA1	833.4911504424779
PITPNB	867.3529411764706
STXBP6	569.918918918919
STXBP5	393.9220779220779
STX12	325.0205278592375
SCGN	567.3076923076923
CCDC141	843.6279069767442
SNAP23	390.8950437317784
TTC7B	858.0
FAM126A	858.0
TMEM150A	894.3829787234042
TBC1D3C	492.8181818181818
CHML	284.0677290836653
C10orf88	665.6052631578947
ADCK1	675.1739130434783
AAG1	608.0461538461539
CASP5	729.4895104895105
EIF1	519.4710743801653
EIF2S3B	762.4692737430167
EIF4E2	713.9096774193548
PEX3	482.125
SLC27A2	527.1449275362319
RPL27A	596.9237288135594
PEX10	691.9624060150376
PEX12	690.5320754716981
PEX13	689.2427536231884
PEX14	726.605504587156
PEX5	671.8687943262412
TYSND1	624.2753623188406
ATP5F1B	663.7378048780488
GLRX3	554.3300970873786
ACOT2	546.4545454545455
ACOT4	554.6769230769231
CCT3	725.7454545454545
CAND1	731.036410923277
GIP	774.0537313432836
CNOT6L	695.2014388489208
AGPS	549.7272727272727
GNPAT	638.3488372093024
ATP5F1A	696.675799086758
AK6	582.4941634241245
RNF115	754.3801295896328
MARCH5	697.5859375
PALB2	805.705069124424
SERP1	561.5535714285714
UBL4A	601.0573248407643
WRB	442.03333333333336
TRMT112	704.9310344827586
AMACR	554.6769230769231
DERL1	985.1476923076923
DERL3	908.040404040404
UBE2D4	735.0592255125284
ANKRD9	849.7458745874587
CCDC22	663.3432574430823
RNF7	698.1234256926953
UBE2F	638.7784090909091
DAO	541.8285714285714
RAB23	678.1865671641791
DKFZP686D0638	889.1836734693877
SAG	986.8579017264276
APCDD1	1271.2142857142858
CHMP1A	558.8153846153846
DNER	913.9528301886793
APOBEC3B	983.7212389380531
APOBEC3F	1010.2201834862385
RPS19	577.3087478559177
CBLL2	1577.6610169491526
FBXL15	739.9219712525668
PPM1B	1449.5804195804196
UBE2L5	1061.175
STK36	1117.6144578313254
ARRDC4	1339.0169491525423
ASB1	849.7458745874587
ASB5	849.7458745874587
ASB10	849.7458745874587
ASB11	924.9505813953489
ASB12	849.7458745874587
ASB13	782.2412790697674
ASB14	849.7458745874587
ASB15	849.7458745874587
ASB18	849.7458745874587
ASB2	831.2433035714286
ASB3	841.4563106796116
ASB4	897.0061538461539
ASB7	849.7458745874587
ASB8	833.1955128205128
ASB9	861.6709265175718
HIST1H4G	853.0
HIST1H4H	853.0
MCMDC2	676.7055555555555
SEC61A1	599.5963855421687
PARN	580.2688172043011
ATG4C	775.3636363636364
UVRAG	483.13761467889907
GEN1	846.6457142857142
RAD51AP1	817.5
RAD51B	799.6666666666666
RAD51D	781.6587677725119
XRCC2	790.6875
TMEM30A	803.4965034965035
ATP5F1C	708.8622754491018
STOM	550.8968253968254
TMEM30B	807.6944444444445
MCM4	673.4970414201183
MCM8	697.6968641114983
EIF4ENIF1	569.1421319796955
ATXN3L	1277.8761061946902
AUP1	1046.2549019607843
FBXO2	758.6252045826513
BAAT	560.2985074626865
LNX1	449.53881278538813
RPS23	503.88235294117646
PTCH2	1178.0432098765432
UBE2J1	921.7719298245614
DKFZP686J1569	712.7709923664122
FLJ00323	679.5505617977528
HCC5	679.5505617977528
MCM9	669.28125
RPL27	526.601750547046
CNOT8	495.0091743119266
PABPC4	534.6548223350254
CNOT10	515.412213740458
CNOT11	536.5726495726495
CNOT4	603.3165829145729
DCUN1D3	597.3319327731092
FBXL13	753.0601336302896
FBXL14	753.0601336302896
FBXL16	773.3036093418259
FBXL19	753.0601336302896
FBXL20	741.5127659574468
FBXL21P	747.1531728665208
FBXL22	753.0601336302896
FBXL3	749.75
FBXL4	757.525974025974
FBXL5	771.0146443514644
FBXL8	757.525974025974
FBXO15	757.525974025974
FBXO17	753.3818565400844
FBXO21	748.7092511013216
FBXO27	748.0524017467249
FBXO4	768.3012048192771
FBXO40	753.0601336302896
FBXO41	753.0601336302896
FBXO44	757.525974025974
FBXO7	768.4500978473582
FBXO9	770.7142857142857
FBXW10	753.0601336302896
FBXW12	753.0601336302896
FBXW8	763.8707627118644
FBXW9	753.0601336302896
HECTD2	808.8507936507937
LONRF1	808.8507936507937
RNF114	732.9258373205741
RNF19A	778.3723404255319
RNF19B	779.3132530120482
RNF213	805.7147335423198
RNF217	808.8507936507937
TRIM36	808.8507936507937
TRIP12	751.2631578947369
UBR2	788.2215384615384
UNKL	808.8507936507937
WSB1	752.6072874493927
ZNRF1	729.535064935065
ZNRF2	808.8507936507937
RPS12	588.5281553398058
RPS21	512.7163865546219
RPS4Y1	508.17510548523205
RPSA	487.468085106383
CATSPER1	443.3269230769231
GFPT2	887.6890756302521
EIF1B	627.5357142857143
RPL13A	518.5745526838966
FEM1C	895.6095238095238
KCTD6	892.3708609271523
KLHL41	880.8315018315018
LRRC41	821.4432432432433
SPSB2	871.5505952380952
SPSB3	874.0537313432836
SPSB4	871.5505952380952
SRD5A2	809.52
TULP4	849.7458745874587
RCN3	954.3385826771654
TSC22D1	706.6666666666666
RPL9	625.219512195122
CCDC87	928.3396226415094
CCDC93	649.7264573991031
COMMD2	742.8638743455498
CPNE4	644.5875486381323
VPS35L	707.0216216216216
PLK-1	959.5594405594405
MARCH2	1099.8095238095239
CRNN	1053.3697916666667
HIPK3	1122.1832061068703
H2BFS	739.2395437262358
HIST2H2BC	739.2395437262358
HIST2H2BD	739.2395437262358
CHMP1B	579.959595959596
MITD1	786.5952380952381
TM9SF1	822.0144927536232
TTC19	640.5056179775281
CHMP4BP1	804.7636363636364
NLRX1	1203.6
CLPP	548.6869565217391
CLPX	786.9345238095239
PAIP1	587.18
COMMD6	786.1611111111112
COMMD7	786.1611111111112
CRAT	554.6769230769231
CTSA	940.1
SPOPL	1190.7987421383648
RAB40A	960.1845238095239
RAB40AL	960.1845238095239
RAB40C	915.1581632653061
CYHR1	1231.4545454545455
GSTK1	379.3363636363636
MAGT1	563.3206106870228
STT3A	562.927536231884
TUSC3	750.1094527363184
LOC102724159	635.375
DDO	555.125
OSTC	603.015873015873
SEC61A2	557.260606060606
STT3B	671.8842105263158
DDX55	595.8035714285714
DECR2	554.6769230769231
DKFZP434K0126	892.9602649006622
HM13	893.622641509434
UBXN6	951.5217391304348
YOD1	1044.8108108108108
EDEM1	807.3625
HHAT	1405.3636363636363
HHIP	1189.3806451612904
DHRS4	554.6769230769231
TECR	783.0
TECRL	827.8943661971831
POP1	595.5666666666667
DISP1	1419.1734693877552
DISP2	1419.1734693877552
SCUBE2	1392.35
UBXN2A	1228.2446808510638
DKFZP666H126	804.8445945945946
NEURL1B	1053.125
USP46	2176.7272727272725
FOXRED2	1170.6190476190477
DNAJC24	805.2086956521739
DPH2	805.2086956521739
DPH3	794.0940170940171
DPH5	805.2086956521739
DPH6	805.2086956521739
DPH7	805.2086956521739
DPP7	784.2325581395348
DYRK4	2550.6875
ECH1	558.9024390243902
ECI2	554.6769230769231
EEF2KMT	805.2086956521739
SECISBP2L	679.4512195121952
EVC	1256.6666666666667
EVC2	1034.4963503649635
EIF1AY	646.0521739130435
IFIT1B	1023.1463414634146
FARSB	721.4814814814815
EIF3S9	635.890243902439
EIF3S6	600.876923076923
JOSD1	888.1619047619048
ZC3H7B	701.6646525679758
EIPR1	1367.4019607843138
EME2	880.4107142857143
EPHX2	568.2441860465116
TMUB2	928.8019801980198
N6AMT1	706.3333333333334
TMPRSS11B	864.1261261261261
FBXO24	1367.4019607843138
NEURL4	1226.3218390804598
MANBA	848.3006993006993
TOR1B	795.5757575757576
NBR1	611.3093525179856
GLCCI1	842.4117647058823
TRPS1	1279.419191919192
GSC2	1496.5901639344263
HACL1	539.5942028985507
HAO1	554.6769230769231
HAO2	554.6769230769231
PEX5L	1213.9415204678362
NCCRP1	1337.2985074626865
HMGCL	537.9113924050633
HIP2	1055.4634146341464
PRIC295	676.3928571428571
UBE2Q1	1102.8106796116506
JKAMP	1647.12
LARP4	709.1732673267327
LGALS9B	1339.0169491525423
LMBR1L	1212.0882352941176
LONP2	554.6769230769231
MINDY3	961.9642857142857
MSI2	709.6682464454976
NELL2	874.7014925373135
SVIP	1093.5560538116592
NUDT19	554.6769230769231
NUDT7	554.6769230769231
OST4	598.7714285714286
PAOX	554.6769230769231
PBR	921.6915887850467
PECR	619.2933333333333
PHYH	407.0806451612903
PIPOX	569.2898550724638
ZSCAN18	1154.411111111111
REPIN1	584.8877887788778
POP4	632.5818181818182
POP5	612.9137931034483
POP7	667.9402985074627
PRMT3	586.2099236641221
SLF2	1349.0192307692307
USP32	1593.125
RPLP0P6	709.1764705882352
SRBD1	658.1212121212121
TMCO1	598.1870503597122
RPS26P11	581.0387596899225
ZNF277	588.3074433656958
UBL5	983.2868852459017
SDHC	749.1714285714286
SDHD	749.1714285714286
TRAM1L1	558.0629921259842
SUCO	961.9642857142857
ZNF747	1278.7573529411766
TGM3	1331.95
TIFAB	2093.714285714286
TRIL	1444.0377358490566
WDFY1	1444.0377358490566
TRIML1	1849.076923076923
TSPO2	921.6915887850467
VCPKMT	1105.3333333333333
VIPAS39	692.475
SORL1	885.1768707482993
FAM175B	958.875
TMEM139	958.875
PSKH1	1086.3333333333333
TNPO3	797.0462962962963
SYNRG	641.7674418604652
AFTPH	519.7083333333334
SMAP1	944.123076923077
FSHB	884.5142857142857
FAM46C	868.3909090909091
NDUFA5	857.950073421439
AP1AR	631.5185185185185
LRP3	894.3033707865169
KIAA1310	1164.4736842105262
CCDC127	985.3818181818182
C1orf124	985.3818181818182
CUEDC1	958.875
DAZAP2	434.38121546961327
EVI5L	690.93
C11orf68	552.5833333333334
EGFL6	653.9787234042553
SNX24	544.5555555555555
WDR47	790.1224489795918
PAFAH1B2	840.0416666666666
LRPAP1	838.2208588957055
TIMM22	537.44
ANXA13	1059.66
PRRG2	782.3888888888889
HEBP2	518.9
SYPL1	920.2602739726027
DSCAML1	1053.4782608695652
SLC6A5	526.0512820512821
TRARG1	1447.1296296296296
SUSD6	1283.25
MECR	1594.904761904762
C5orf22	1291.909090909091
ODF1	927.2727272727273
COLGALT2	1052.862745098039
PIK3IP1	1005.4074074074074
KBTBD10	818.2558139534884
LEPRE1	802.3947368421053
FAR1	579.05
ESYT2	762.325
C1QTNF5	781.8461538461538
CCDC116	521.3543859649122
FKBP10	628.75
IDH2	783.4150943396227
GABARAPL1	881.6381322957199
C14orf139	955.1486486486486
SRFBP1	1053.5714285714287
HADH	802.3947368421053
LGALS8	801.5324675324675
SEPTIN9	711.2820512820513
ZBTB46	2434.0
TOMM40	693.2
MAGEB18	1017.2692307692307
MT-CO3	765.1219512195122
KIAA1967	1906.7021276595744
GUCY1A3	1713.7575757575758
TXLNA	659.4362745098039
ZCCHC10	872.4732142857143
MTFR1	1529.8909090909092
USP9Y	1523.4
SEPT4	693.2307692307693
AIMP1	1112.8074074074075
QARS	562.2911392405064
ALG2	893.25
GABARAPL2	794.3538681948424
BLMH	952.5981308411215
DKFZP686L0869	682.6944444444445
DKFZP686L17145	682.6944444444445
IARS1	682.6944444444445
FRG1	896.6473684210526
LOC388524	711.2424242424242
LRRC47	1008.0
SCARA5	1670.3636363636363
TTLL1	1220.0
KCTD21	952.5757575757576
MYCBPAP	889.5882352941177
URB1	511.344
OTUD1	1393.8181818181818
RHBDD3	1296.013888888889
SGTB	781.3855421686746
MRPS22	613.2898550724638
MRPS7	427.70063694267515
FIS1	680.015625
DLGAP4	719.5
STX1A	371.89071038251365
STX7	288.32699619771864
LGI3	386.11504424778764
LLGL1	525.7566137566138
VPS18	330.7098445595855
CYB5A	326.11538461538464
OTOF	360.9122807017544
VAPA	344.0952380952381
NAPA	298.04424778761063
STX16	288.77104377104376
APBA1	490.5095785440613
CNTNAP3	570.21875
CPLX1	368.5145631067961
LIN7A	393.7091836734694
NRXN1	281.38993710691824
NRXN2	317.50375939849624
NRXN3	466.5668789808917
PPFIA3	416.15942028985506
RIMS1	382.4472049689441
NSG1	477.8818181818182
BLOC1S6	558.3795180722891
SNAP47	273.0344827586207
VTI1A	294.1497584541063
STX5A	249.74556213017752
STX17	263.64312267657994
ATP4B	401.80748663101605
STX1B	282.8565737051793
DKFZP686L1857	253.67484662576686
STX11	271.47080291970804
STX16-NPEPL1	265.75877192982455
STX19	261.2719298245614
STX2	416.4925816023739
STX3	287.91923076923075
STX4A	253.67484662576686
TSNARE1	265.75877192982455
ATP9A	531.3333333333334
NSF	320.85858585858585
BNC1	586.6752136752136
ERC2	290.4594594594595
NDRG4	994.554347826087
RAB11B	354.47478991596637
CPLX2	462.26428571428573
NAPB	274.496062992126
LLGL2	441.055900621118
DKFZP564P2364	259.3968253968254
VPS11	317.275
HCCS1	293.08256880733944
HEL-S-290	283.7113402061856
NAPG	379.7586206896552
NBLA04300	286.0934579439252
STXBP5L	301.33870967741933
DNAJC13	284.5357142857143
RPH3A	574.1779661016949
GET3	493.04761904761904
KCNB1	914.7111517367459
RAB3C	358.6111111111111
SLC23A1	322.15
SYT7	355.36915887850466
RAB26	416.462962962963
SYTL4	430.72185430463577
VPS33A	334.34513274336285
SNPH	412.3872832369942
STXBP2	365.3840579710145
SYT6	551.8181818181819
SYT8	460.1388888888889
SYNGR1	531.3333333333334
SYNGR2	531.3333333333334
WHAMMP3	318.53333333333336
SEPT5	386.6363636363636
TXLNB	503.7692307692308
CXorf15	484.7307692307692
STX1B1	324.55555555555554
SLC6A1	470.8269230769231
SLC38A2	739.4
MPP7	1297.3069306930693
EEA1	547.9411764705883
HAPLN2	816.04
PLAGL2	1677.7794117647059
STIM2	672.2073170731708
WBP5	809.921875
PSG5	809.921875
ERMAP	768.88
DBN1	857.5394736842105
MYL4	349.9166666666667
ACON	602.84
TNNT2	551.4274193548387
MYBPC1	493.0194174757282
MYBPC2	380.659793814433
NEB	383.89565217391305
TCAP	562.7989949748744
TMOD1	430.72727272727275
TNNC1	488.8333333333333
TNNI2	469.58895705521473
ADAMTSL2	804.6
KXD1	464.40845070422534
MST096	464.40845070422534
MATN2	651.6146788990826
TMEM47	970.1129032258065
HEL-S-284	602.84
PLEKHH2	1195.3684210526317
CLCN5	790.3432835820895
CASKIN1	611.76
THEG	591.3391304347826
GART	899.7727272727273
REEP6	228.76923076923077
PCDH18	563.6869918699186
GABRR2	866.082191780822
REXO1	633.4230769230769
KARS	504.9117647058824
CNTN6	936.719298245614
OMP	887.9565217391304
SIRT5	722.0361445783133
WDR65	1005.7817258883249
CEP110	1214.409090909091
USP53	730.2847222222222
FBXO28	730.2847222222222
SETD5	627.551724137931
C5orf55	766.9444444444445
TRPT1	730.2847222222222
LUM	473.6751592356688
NGFRAP1	622.895061728395
NUBP1	796.8947368421053
MTIF2	452.1297709923664
GPR135	840.7142857142857
KRT15	457.09128630705396
C3	686.0529010238907
CCR7	907.901268115942
GALR2	931.0527426160338
PDLIM1	660.6705202312139
MYPN	914.4973262032086
PKD2L1	754.3060109289618
SYNPO2L	740.1987951807229
CALCRL	961.93359375
GIPR	990.8943894389439
VIPR2	1009.7461300309598
TSHB	1128.831550802139
ADGRD2	1328.7435897435898
RAMP3	934.9629629629629
EXT1	752.3789473684211
EXT2	691.0537634408602
GLCE	712.433734939759
HPSE2	712.433734939759
