gene	information
LRRC55	0.0009896211932765141
LRRC59	0.0015387078577861204
LRRC6	6.223689734925602e-05
LRRC7	0.0028917259179676576
LRRC72	0.00273682861996156
LRRC8A	0.00014199216594558845
LRRC8B	0.0001419921659455884
LRRC8C	0.00014199216594558856
LRRC8D	0.0010786997092651384
LRRC8E	0.00014199216594558856
LRRCC1	0.0016650387168119284
LRRFIP1	0.0027067310671831314
LRRFIP2	0.0026106937877005106
LRRK1	0.002836199736444951
LRRK2	0.0030564155215387074
LRRN2	0.0029056882568079022
LRRN3	0.0028221444112595177
LRRN4	0.002165833245994627
LRRTM1	0.0007069456089293279
LRSAM1	0.0028048969672912643
LRWD1	0.0018450560979896525
LSAMP	0.0024383217787454703
LSG1	0.00257658761452482
LSM1	0.0027524789520965154
LSM10	0.002777338623303185
LSM11	0.002922313303850527
LSM12	0.001078662464114525
LSM14A	0.000669576710837545
LSM14B	0.0028466326196706303
LSM2	0.0030091284990367323
LSM3	0.0030004765522344268
LSM4	0.0030017701937117996
LSM5	0.002991088846112607
LSM6	0.002992178179255836
LSM7	0.002992180557090364
LSM8	0.002975813980488983
LSP1	0.002931951707388018
LSR	0.0028475142261497016
LSS	0.002364508175932915
LST1	0.0030540033734657696
LTA	0.0029862059602822275
LTA4H	0.0009861512037527115
LTB	0.00294934164552601
LTB4R	0.0030149747072281048
LTB4R2	0.0030404850979884007
LTBP1	0.0027068069190855407
LTBP2	0.0030592554004822987
LTBP3	0.002885794887699941
LTBP4	0.0028589401295889506
LTBR	0.002984714223036452
LTC4S	0.0030268828391473196
LTF	0.0027878724432941495
LTK	0.00302888740474454
LTN1	0.0028096817007358323
LTO1	0.0016379125086391532
LTV1	0.002754672549188023
LUC7L	0.002319877610927353
LUC7L2	0.0029591070317848247
LUC7L3	0.00297571153518035
LUM	0.0024469946781824057
LY6D	0.0028214891434298964
LY6E	0.0030658400467924586
LY6G6C	0.0019288265437544102
LY6G6D	0.0019288265437541058
LY6G6F	0.002585513948046941
LY6H	0.0027463010744069906
LY6K	0.0019288265437543055
LY75	0.0005877510557315348
LY86	0.002824380376543381
LY9	0.0019121056375817967
LY96	0.002957472084057545
LYAR	0.002639347635930835
LYL1	0.0029599803869284655
LYN	0.003183581395620887
LYNX1	0.0014938956131403107
LYPD1	0.0022638950704649513
LYPD2	0.0019288265437542394
LYPD3	0.0019886977135050933
LYPD4	0.0019288265437541379
LYPD5	0.0019288265437543933
LYPD6B	0.0019288265437541784
LYPD8	0.001928826543754246
LYPLA1	0.0022163485193206706
LYPLA2	0.001820969039789894
LYRM4	0.0010059075674166145
LYST	0.0022804867193153503
LYVE1	0.002772863995522843
LYZ	0.0027440482259303766
LZTFL1	0.0013113071654034633
LZTR1	0.002258490480278116
LZTS1	0.0030406762035311593
LZTS2	0.0028698266380022194
M1AP	0.0013575518579282539
M6PR	0.002746649815311124
MAB21L1	0.002833270394990776
MAB21L2	0.0017003217321761317
MACC1	0.0029578243080884683
MACF1	0.002925929773556424
MACROD1	0.0030735508777415877
MAD1L1	0.0030183780116861416
MAD2L1	0.003077981325338846
MAD2L1BP	0.002896247584912501
MAD2L2	0.0030392008627066593
MADCAM1	0.0029986556201233357
MADD	0.002655603243144629
MAEA	0.0016822576101469824
MAEL	0.001703500111651776
MAF	0.0030140797667595554
MAF1	0.0029482745472023753
MAFA	0.002509713761025871
MAFB	0.003047592401759236
MAFF	0.0026378657354655956
MAFG	0.0028821008367819366
MAFK	0.002925000690947383
MAG	0.0028130049340956
MAGEA1	0.0030361184239270467
MAGEA11	0.0025602764315887276
MAGEA12	0.0029232887372732243
MAGEA2	0.0030774537314498017
MAGEA4	0.00039853564711828766
MAGEB18	0.0016553081341399523
MAGEB4	0.00012547351293121895
MAGEC1	0.00059114172427294
MAGEC2	0.0026292596628446317
MAGED1	0.0028641111013889974
MAGED2	0.002075321084592805
MAGED4B	0.0010500193890217817
MAGEE1	0.0014437382495784796
MAGEF1	0.002681064940282958
MAGEH1	0.0027277960793254006
MAGEL2	0.002373174554294254
MAGI1	0.00277488612632716
MAGI2	0.0025939944464142693
MAGI3	0.0028261849235422286
MAGOH	0.0030832091538165545
MAGOHB	0.0031047643602094646
MAGT1	0.00234339045293453
MAIP1	0.0014030968346233482
MAK	0.0015891396295608525
MAK16	0.002661768459896496
MAL	0.0027895827537831315
MAL2	0.0006136922479692684
MALL	0.002750459016897329
MALRD1	0.0018709258708204785
MALSU1	0.00044959261954378505
MALT1	0.0030745250703313135
MAML1	0.003060885029408371
MAML2	0.0030476779416458333
MAML3	0.0030092012139821024
MAMSTR	0.0027535722167974165
MAN1A1	0.0003430149155108786
MAN1A2	0.002227493635620087
MAN1C1	0.0022561843152679884
MAN2A1	0.0016159426346009738
MAN2A2	0.002138723648005108
MAN2B1	0.0022446451625333873
MAN2C1	0.0011616998218502447
MANBA	0.0023999719137564146
MANF	0.0013380061021401903
MAOA	0.0017837109632564709
MAOB	6.308101976718842e-05
MAP1A	0.0028222292320557846
MAP1B	0.002823613893150469
MAP1LC3A	0.0027184768186814946
MAP1LC3B	0.002744582761940096
MAP1LC3B2	0.002429354321009518
MAP1LC3C	0.0024533546779549513
MAP1S	0.001992719604405582
MAP2	0.002451919041252545
MAP2K1	0.0031673305403074553
MAP2K2	0.0031338303493347913
MAP2K3	0.0030017597586251125
MAP2K4	0.0030115285955839514
MAP2K5	0.002831526836164199
MAP2K6	0.003035382537288398
MAP2K7	0.0030304399604815743
MAP3K1	0.003110911418987947
MAP3K10	0.002730695535756674
MAP3K11	0.0030129153056125055
MAP3K12	0.0029107929946275307
MAP3K13	0.0030532983649151995
MAP3K14	0.0030826547638098567
MAP3K2	0.0029914416495736475
MAP3K20	0.0029849018527202073
MAP3K21	0.00256352243292048
MAP3K3	0.003073544287196192
MAP3K4	0.0029368317917527254
MAP3K5	0.0031452082679550865
MAP3K6	0.002989263447160977
MAP3K7	0.003109558010107415
MAP3K7IP1	0.0025873916504361404
MAP3K7IP2	0.002138850825329195
MAP3K7IP3	0.0026287129620403463
MAP3K8	0.003039227124651447
MAP3K9	0.0030568896674297097
MAP4	0.0030950255002929177
MAP4K1	0.0029906052406650607
MAP4K2	0.002859106499631525
MAP4K3	0.0029274526921883363
MAP4K4	0.002852971530717395
MAP4K5	0.0029303844355227393
MAP6	0.00281089108358288
MAP6D1	0.0027790883264905337
MAP7	0.00067225907862001
MAP7D1	0.0020912568400048553
MAP7D3	0.0009941055281339742
MAP9	0.002748448775330881
MAPK1	0.0032072708988272604
MAPK10	0.003177530252712525
MAPK11	0.0031886036600717784
MAPK12	0.0031811430673505574
MAPK13	0.0031824242631408126
MAPK14	0.003198760243147912
MAPK15	0.00302541636365639
MAPK1IP1L	0.0026704646817816836
MAPK3	0.0032027709327530143
MAPK4	0.002883827272956558
MAPK6	0.003052421583135002
MAPK7	0.002940682959539257
MAPK8	0.00319355401832603
MAPK8IP1	0.0029351207263652317
MAPK8IP2	0.0028466053415985948
MAPK8IP3	0.0028660236704488515
MAPK9	0.003179080757859263
MAPKAP1	0.0029616911627426273
MAPKAPK2	0.002943776899041827
MAPKAPK3	0.0029166359170245456
MAPKAPK5	0.0030837829641901676
MAPKBP1	0.002750758875326344
MAPKSP1	0.0022148671720029585
MAPRE1	0.0030620405558389623
MAPRE2	0.002751772442786573
MAPRE3	0.0026917484645500333
MAPT	0.003102368041089642
MARC1	0.0004091281415610854
MARC2	0.00040912814156108526
MARCH2	0.0014827821396635492
MARCH3	0.0030317336127090298
MARCH4	0.0012679927233724914
MARCH5	0.002327177783100724
MARCH6	0.003076291721759912
MARCH7	0.0030135073907556374
MARCH8	0.002437402935949909
MARCKS	0.0030335158624847465
MARCKSL1	0.002849770218008706
MARCO	0.0005269969858869625
MARK1	0.002944312172981971
MARK2	0.0026171538815816984
MARK3	0.002982616619591299
MARK4	0.002946522990426111
MARS	0.0026543406283541606
MARS1	0.0017553778264944799
MARVELD2	0.002656304836187791
MARVELD3	0.002335895593590564
MAS1	0.0030449179562463038
MASP1	0.0023173190737951948
MASP2	0.002371658650313146
MAST1	0.0029141435605868067
MAST2	0.0026645856854869213
MAST3	0.002282673170431063
MASTL	0.002989942285335383
MAT1A	0.0018064114527680882
MAT2A	0.0027532989584597013
MAT2B	0.002413093984173821
MATK	0.002980540987972032
MATN1	0.0016060899040719956
MATN2	0.002632336332159527
MATN3	0.0024235538081828867
MATN4	0.0016386714939505222
MATR3	0.0028833003209346006
MAU2	0.0026482822342400705
MAVS	0.0030449230035984485
MAX	0.0031580443787892275
MAZ	0.0026734530343000924
MB	0.002459407168753324
MBD1	0.0030585299299294745
MBD2	0.002890217972499247
MBD3	0.0030319369685579377
MBD3L1	0.002732564226280467
MBD3L2	0.002708086130346715
MBD3L2B	0.002749197116842008
MBD3L3	0.002749197116841403
MBD3L4	0.002749197116842283
MBD3L5	0.0027491971168417464
MBD4	0.0029538645968358794
MBD5	0.0024777496695968597
MBD6	0.0015909804743378267
MBIP	0.0026640960374523705
MBL2	0.002628308371875167
MBNL1	0.0028714720641129393
MBNL2	0.0003438384643223909
MBNL3	0.0029687071906587454
MBOAT1	0.002387188416706861
MBOAT2	0.0023871884167068094
MBOAT4	0.002552256465430585
MBOAT7	0.002387188416706882
MBP	0.003111360637209221
MBTD1	0.0030131769729544217
MBTPS1	0.0027994690137419886
MBTPS2	0.0025160325558845065
MC1R	0.002915111780982552
MC2R	0.002739583376597511
MC3R	0.00298825991638753
MC4R	0.002999800003647023
MC5R	0.003090422940394101
MCAM	0.0030240968449102745
MCAT	0.0019420435740699882
MCC	0.0025246794845198766
MCCC1	0.0004703001870173074
MCCC2	0.0011160211597213688
MCF2	0.0028913879764193994
MCF2L	0.002913806671600078
MCF2L2	0.0009870504371199255
MCFD2	0.002558677625295638
MCHR1	0.0029933313542490673
MCHR2	0.0029919141023047927
MCIDAS	0.0016855130488209423
MCL1	0.003087865961905225
MCM10	0.0028582173358039672
MCM2	0.0030981738861710247
MCM3	0.002913393373103801
MCM3AP	0.0029411061198211835
MCM4	0.002817792829074438
MCM5	0.0029518054213240625
MCM6	0.0028391745709460047
MCM7	0.0029447795667615073
MCM8	0.0027552043790423507
MCM9	0.0025677062357057066
MCMBP	0.0023994098336962374
MCMDC2	0.002532970164603428
MCOLN1	0.0010539182049687055
MCPH1	0.0022351685134247676
MCRS1	0.0029425408834014848
MCTS1	0.0030128745662553265
MCTS2P	0.00024183024697790924
MCU	0.0003495261406763656
MCUB	0.0008058353985895374
MCUR1	0.0007693618524676652
MDC1	0.002996613450613721
MDFI	0.0029565209793198195
MDFIC	0.0026959461111748526
MDGA1	0.0019288265437541869
MDGA2	0.0019288265437543291
MDH1	0.002131370853531011
MDH2	0.0022464600254922485
MDK	0.0029132072369018975
MDM2	0.0031793464307902555
MDM4	0.003095840943565813
MDN1	0.0028143776443702202
MDS1	0.002330664356355162
ME1	0.0026423025792566886
ME2	0.003096988159195005
ME3	0.002904925881839485
MEA1	0.0012683312633671989
MEAF6	0.002877651733379229
MEAK7	0.002651213990492907
MECOM	0.003053974380794557
MECP2	0.002990738477097071
MECR	0.0018097708896682076
MED1	0.0031612077588635094
MED10	0.0029421250860527694
MED11	0.002920752881397092
MED12	0.0030205476759784075
MED12L	0.0026126660047172618
MED13	0.0029662014327839436
MED13L	0.0029561296259779826
MED14	0.0030739800885817925
MED15	0.0030418421522390316
MED16	0.003068006826885777
MED17	0.003033646671995568
MED18	0.002953263047501184
MED19	0.0029452266718439555
MED20	0.0029537457980125387
MED21	0.0030040348654062224
MED22	0.0029421298034639364
MED23	0.002989536442150457
MED24	0.0029527911812822884
MED25	0.002973094457428902
MED26	0.0029604152618113696
MED27	0.002928376340676002
MED28	0.0029927822910293723
MED29	0.0029114821275693166
MED30	0.002941628366783647
MED31	0.0029946358887731348
MED4	0.0029875964069799752
MED6	0.0030222542967008373
MED7	0.0029503120260661207
MED8	0.00296906804445225
MED9	0.002915183666774615
MEF2A	0.00310722279197444
MEF2B	0.002938600075402686
MEF2C	0.0031508541539823115
MEF2D	0.0031192087466112525
MEFV	0.002582512377709188
MEGF10	0.001842021781727303
MEGF11	0.0020667975536532066
MEGF6	0.0023987005809072747
MEGF8	0.0025945003082184772
MEI4	0.00011227125747035107
MEIG1	8.482507380206201e-05
MEIKIN	0.0029101253883455436
MEIOB	0.0029517289813834444
MEIS1	0.0030516594819509205
MEIS2	0.0029806004599514306
MEIS3	0.00034954796964580437
MELK	0.002773483797910806
MELTF	0.0025339992546213382
MEMO1	0.002823414823194668
MEN1	0.002984142609823653
MEOX1	0.002828428484767376
MEOX2	0.002657585829112622
MEP1A	0.0026216090245076104
MEP1B	0.0028710354343171175
MEPCE	0.0024530245221689694
MEPE	0.002219421717201585
MERTK	0.0024226329351709182
MESD	0.002474915559778486
MESDC1	0.0005873586631406836
MESDC2	0.0004005867405344063
MET	0.0031363826485138096
METAP1	0.003059394544519856
METAP2	0.0026864380095765875
METT11D1	0.0027048449185278047
METTL1	0.0024053188247660845
METTL14	0.002917548326823866
METTL21A	0.0029622882142341625
METTL22	0.00029667254537616854
METTL23	0.0028558681200609704
METTL2A	6.308067800859492e-05
METTL2B	0.0017834377468239
METTL3	0.002929991319636145
METTL9	0.0003995189628969943
MEX3B	0.002984865697530352
MEX3D	0.0006726247192493039
MFAP1	0.0029168359305310723
MFAP2	0.0017238330261071938
MFAP3	0.0011344534927451595
MFAP4	0.0012386158803081263
MFAP5	0.0017527208815605996
MFF	0.0008209627729030675
MFGE8	0.002861444223992804
MFI2	0.00044927872033603524
MFN1	0.0030676305884146287
MFN2	0.002950258320603405
MFNG	0.0023634583630994313
MFRP	0.00012404239198335738
MFSD10	0.0031040114325013956
MFSD3	0.0022845087034234816
MGA	0.00218946016095743
MGAM	0.001360418941201166
MGAT1	0.0022666578980272863
MGAT3	0.003027000823524308
MGAT4A	0.002219421717201688
MGAT4B	0.0007087534523428395
MGC16025	0.0028975104820379905
MGEA5	0.0012432163628771256
MGLL	0.00299583760927472
MGME1	0.0003962636245139788
MGMT	0.003115600117566384
MGP	0.003028536382325507
MGRN1	0.0025247140126026953
MGST1	0.0015658212145345436
MGST2	0.0024506616768374123
MGST3	0.0018255648784637243
MHC2TA	0.0029576137800622045
MIA	0.0029961095346835317
MIA2	0.0026030988333165046
MIA3	0.0025940291360178826
MIB1	0.0030727085822342087
MIB2	0.0028319617789773367
MICA	0.001814095291433038
MICAL1	0.0030344662090455057
MICAL3	0.00039759482132475785
MICALCL	0.0028826116257679585
MICALL1	0.0030180528964579272
MICALL2	0.0024563292624398925
MICB	0.00216659968316532
MICOS10	0.0010628719705663826
MICOS13	0.001062871970566384
MICU1	0.00034952614067636543
MICU2	0.001005576171374035
MICU3	0.0007693618524676665
MID1	0.0009746798212209875
MID1IP1	0.0011763815805081038
MID2	0.002720417039824461
MIEF1	0.001131072145999321
MIEF2	0.0008209627729030859
MIEN1	0.001502641127876511
MIER1	0.0028725855734434164
MIER2	0.0027853192532556617
MIER3	0.002711284313206334
MIF	0.0028190825153336326
MIF4GD	0.0021868532055054277
MIGA1	0.00038447923190512706
MIGA2	0.0003844792319051277
MINA	0.001893114752693318
MINAR1	0.0006291741317483663
MINDY3	0.0023871982079433124
MINK1	0.0026125384988511607
MINPP1	0.002399814010107252
MIOS	0.0021779740157756656
MIP	0.00218407925966989
MIPEP	0.0028429723577869373
MIR	0.002667173219774984
MIS12	0.002884623755602102
MIS18A	0.0025021794695858175
MIS18BP1	0.002464094221162503
MISP	0.0023783226179762093
MITD1	0.0020313394290731013
MITF	0.003049510282167486
MIXL1	0.001461284467925786
MKI67	0.002795163491174294
MKI67IP	0.0002964692319244018
MKKS	0.0027924205219596035
MKL1	0.001728683787966653
MKL2	0.0022761638995285414
MKLN1	0.0009578891638285596
MKNK1	0.002962864500673136
MKNK2	0.0029825895161318056
MKRN1	0.003095182672668902
MKRN2	0.002682974327694003
MKRN3	0.0025952226108813575
MKRN4P	0.002359197161358776
MKS1	0.002894063335425091
MKX	0.0029123091637493414
MLC1	0.002824248866346345
MLEC	0.001314954958866421
MLF1	0.0029170822797295005
MLF1IP	0.00034907876331215866
MLF2	0.002648991657479762
MLH1	0.002721444358292813
MLH3	0.0027702718517035817
MLIP	0.0021242817317247004
MLKL	0.0023237795341585453
MLL	0.0020666662894939544
MLL2	0.002861993139188225
MLLT1	0.0029322299153245594
MLLT10	0.0027795190874311125
MLLT11	0.003091999546759772
MLLT3	0.0029925862565550188
MLLT4	0.002949559846461101
MLLT6	0.0029734325466255623
MLN	0.0029971671856511956
MLNR	0.0030035226505888577
MLPH	0.002261799851822168
MLST8	0.0028783069673653113
MLX	0.00259051622449854
MLXIP	0.002485593396634975
MLXIPL	0.003001919469063201
MLYCD	0.0025720876950729612
MMAA	0.000125509407610058
MMAB	4.951408690279895e-05
MMACHC	0.00020388720464626617
MMADHC	0.00020388720464626622
MMD	0.0024861773453460057
MME	0.002998243788931997
MMP1	0.002931357260882215
MMP10	0.0022004782699338306
MMP11	0.002932355146172561
MMP12	0.002970598234841138
MMP13	0.0029182493200803302
MMP14	0.0029777332880505576
MMP15	0.00288040095150598
MMP16	0.0029684475462819705
MMP17	0.003056768783310002
MMP19	0.0029152051608295287
MMP2	0.0030722338188630717
MMP20	0.0028465153321086917
MMP21	0.0029158802420483736
MMP23B	0.0029158802420480644
MMP24	0.002964928769060743
MMP25	0.0029827745794547915
MMP26	0.002281523904775598
MMP27	0.002915880242048312
MMP28	0.0029528600430448206
MMP3	0.0028960045399870037
MMP7	0.0029036454510326976
MMP8	0.0028641754114111387
MMP9	0.0030448676590125096
MMRN1	0.001652604052325796
MMRN2	0.0024303549620933243
MMS19	0.0028599284827456085
MMS22L	0.002929113311304449
MMUT	0.002822715096088264
MN1	0.003129220328970126
MNAT1	0.003133704525162942
MND1	0.0029100133880662995
MNDA	0.0028784237052534235
MNS1	0.002617075498870921
MNT	0.002864514419358698
MNX1	0.0027007908586669013
MOAP1	0.0027624974209261425
MOB1A	0.0021135537185666426
MOB1B	0.0021135537185664474
MOB2	0.002186643013926755
MOB3A	0.0019923290461524384
MOB3B	0.001992329046152099
MOB3C	0.001992329046152063
MOB4	0.0024773806612342826
MOBKL1A	0.001992329046152113
MOBKL1B	0.0024512491769765167
MOBKL2B	0.00029434503720115085
MOBKL3	0.0024358369276718706
MOCS2	0.0010185011867351345
MOCS3	0.0018314603628588485
MOG	0.002868658975961749
MOGAT2	0.00041616893987049693
MOGAT3	0.00041616893987049726
MOGS	0.0011118716022247557
MOK	0.0027169395915373584
MON1A	0.002663168350425306
MON1B	0.0026218156682346165
MON2	0.0014598124530687269
MORC2	0.0011384847438774476
MORC3	0.0029045422068005385
MORC4	0.0019239805023896807
MORF4L1	0.00245264939458196
MORF4L2	0.0028794077947630146
MORN2	0.002536124218191368
MORN4	0.00016917490934572105
MOS	0.0029586572136035627
MOSMO	0.0018093031278109233
MOSPD1	0.0008587233357310259
MOV10	0.00168362713917855
MOV10L1	0.0021881843723924937
MPDU1	0.0016131174541737779
MPDZ	0.0022809308966045953
MPG	0.0030824607752143185
MPHOSPH10	0.0028221455179833045
MPHOSPH6	0.0027785993123905107
MPHOSPH8	0.002646261968436781
MPHOSPH9	0.0018088097978212832
MPIG6B	0.0029705681698403504
MPL	0.0030059563021823
MPO	0.0019495124717980174
MPP1	0.002292532203864419
MPP2	0.0022977887363362965
MPP3	0.001645533844920229
MPP4	0.0008579687622455813
MPP5	0.0020961172004415633
MPP6	0.002210837101838726
MPP7	0.0021686656422564166
MPRIP	0.0025249487375881086
MPST	0.002718858836694509
MPV17	0.002140578906476648
MPZ	0.0025874820104488886
MPZL1	0.0027751525555511657
MR1	0.0017534318128249959
MRAP	0.0020495253028372427
MRAP2	0.0007079578818621011
MRAS	0.003101382825189176
MRC1	0.0029029743387839666
MRC2	0.003023508943042761
MRE11	0.003015771734575188
MRE11A	0.0025741160413878176
MREG	0.00251462858604966
MRFAP1	0.0027855707447899656
MRFAP1L1	0.0018448790361731062
MRGBP	0.002281321964472758
MRGPRX1	0.0030901817756690845
MRGPRX2	0.0004005393476690725
MRI1	0.0018206519480375041
MRNIP	0.0024529469829502057
MROH2B	0.003065990635338595
MRPL1	0.0021268857681542245
MRPL10	0.0023266333197410876
MRPL11	0.002426765381911678
MRPL12	0.002275897368371792
MRPL13	0.0021705794788355417
MRPL14	0.0021114805559739273
MRPL15	0.002111480555974099
MRPL16	0.0021114805559740444
MRPL17	0.002216630185713463
MRPL18	0.0021846264954313056
MRPL19	0.0021982899937494703
MRPL2	0.0021192499738875606
MRPL20	0.0023098774241119002
MRPL21	0.0021114805559739004
MRPL22	0.002111480555973987
MRPL23	0.0022486833586398396
MRPL24	0.002223911830377707
MRPL27	0.002170579478835572
MRPL28	0.0023394942632910583
MRPL3	0.002236337920910235
MRPL30	0.0021114805559740873
MRPL32	0.0021418143355904206
MRPL33	0.002111480555974053
MRPL34	0.0021564252547676575
MRPL35	0.0021114805559740227
MRPL36	0.0021114805559740396
MRPL37	0.0021114805559740227
MRPL38	0.0024752170854445955
MRPL39	0.0021114805559740136
MRPL4	0.0025953194371458495
MRPL40	0.0021114805559741177
MRPL41	0.00211148055597406
MRPL42	0.0026079933948493198
MRPL43	0.002111480555974113
MRPL44	0.002783919435446261
MRPL45	0.0021114805559741398
MRPL46	0.002111480555974027
MRPL47	0.002111480555974058
MRPL48	0.0021114805559740665
MRPL49	0.0021114805559740747
MRPL50	0.0021114805559741563
MRPL51	0.0021418358563510356
MRPL52	0.002111480555974159
MRPL53	0.0021114805559740686
MRPL54	0.0021114805559741866
MRPL55	0.002126883065884624
MRPL57	0.0021268439648663086
MRPL58	0.002111480555974239
MRPL9	0.002374774817405057
MRPS10	0.002111480555974162
MRPS11	0.002111480555974246
MRPS12	0.0026637144043738428
MRPS14	0.0022046392695806525
MRPS15	0.002141936092671104
MRPS16	0.002111480555974155
MRPS17	0.0021114805559741766
MRPS18A	0.0021114805559740804
MRPS18B	0.002612673747857467
MRPS18C	0.0021114805559742642
MRPS2	0.0021491078809240632
MRPS21	0.0021344530355529305
MRPS22	0.0025960820439611563
MRPS23	0.0021114805559742022
MRPS24	0.002126717586449031
MRPS25	0.0021114805559743276
MRPS26	0.002528794770423989
MRPS27	0.0022365532602274516
MRPS28	0.0021114805559741957
MRPS30	0.002149107880924139
MRPS31	0.0022939767560028004
MRPS33	0.0021491600884518194
MRPS34	0.0024721350153400616
MRPS35	0.0021114805559742703
MRPS36	0.0021632977465471485
MRPS5	0.0021114805559740756
MRPS6	0.002682689905200441
MRPS7	0.0024384907233783253
MRPS9	0.002475213272609619
MRRF	0.002103855147449348
MRTFA	0.0029203739545035964
MRTFB	0.0028325340561207706
MRTO4	0.002623154825009616
MRVI1	0.002592475772242124
MS4A1	0.002998236330036238
MS4A2	0.0030203986589750907
MS4A3	0.00040041476121490353
MS4A7	0.0007042976616835371
MSANTD1	0.00029673066309144307
MSC	0.0030550539165712263
MSGN1	0.000333551269828621
MSH2	0.003002679269599785
MSH3	0.00276377892448119
MSH4	0.0027792490346851472
MSH5	0.002801222475500689
MSH5-SAPCD1	0.0009263187210452797
MSH6	0.002978746764213469
MSI1	0.001792363271629929
MSI2	0.0026163614097206816
MSL1	0.0028944682646877017
MSL2	0.0029145549269421244
MSL3	0.002518929703401551
MSL3P1	0.002590085575167587
MSLN	0.002632064588409863
MSMB	0.0028403048503644395
MSMO1	0.0009479716505653548
MSN	0.002969167696804212
MSR1	0.0028757868963289416
MSRA	0.00157036930067773
MSRB1	0.0023440329481383346
MSRB2	0.0014227590446031565
MSRB3	0.0014227590446030055
MST096	0.0019006047426795715
MST1	0.002843820959559517
MST1R	0.002990386790574272
MSTN	0.002676859876475615
MSX1	0.0029300763523443006
MSX2	0.002912608997394526
MT-ATP6	0.0015457100709202855
MT-ATP8	0.0015457100709204332
MT-CO1	0.0015192191323359432
MT-CO2	0.00263117775245063
MT-CO3	0.0020045345783918224
MT-COI	0.00044777653203495157
MT-CYB	0.001415239949838549
MT-ND1	0.002950247715789629
MT-ND2	0.003023128076277044
MT-ND3	0.002986096176019516
MT-ND4	0.002963823352079822
MT-ND4L	0.0030676928815002898
MT-ND5	0.0029457910353529984
MT-ND6	0.0029457910353548767
MT-RNR2	0.0030102047499658063
MT1A	0.0030810851761044794
MT1E	0.00035021944313322795
MT1F	0.001642190694742069
MT1G	0.0017000302546723064
MT1H	0.0005295508560028694
MT1L	0.00035021944313322887
MT1M	0.00035021944313322985
MT1X	0.0003502194431332291
MT2A	0.002879065377727617
MT3	0.002189945720116112
MTA1	0.003058916750759054
MTA2	0.0030622172104104494
MTA3	0.003069535718206386
MTAP	0.0013791188116080203
MTBP	0.002772967089177936
MTCH1	0.0030601917837079886
MTCH2	0.0025584669770790853
MTCP1	0.0030888734801870366
MTDH	0.002620220226851473
MTERF3	0.0030633359118952897
MTERF4	0.002834312769147808
MTERFD2	0.0024475409421364416
MTF1	0.0029022380252690396
MTF2	0.0030873168244438583
MTFR1	0.001700258565925172
MTG1	0.0009556611249828851
MTHFD1	0.003018952538635049
MTHFD1L	0.0003395957313514301
MTHFD2	0.001888723947400503
MTHFD2L	0.00033959573135143014
MTHFR	0.002884056197083289
MTHFS	0.0012891617725002916
MTIF2	0.0023216713272142067
MTIF3	0.002103855147449781
MTM1	0.002576732392821508
MTMR1	0.0026195217608123407
MTMR10	0.0025180330772677675
MTMR11	0.002227493635620069
MTMR12	0.0015373558355255502
MTMR14	0.002619521760816522
MTMR2	0.0026049926918634727
MTMR3	0.0026195217608155487
MTMR4	0.002716266870016929
MTMR6	0.002589916780620741
MTMR7	0.002565923104286827
MTMR8	0.0026287165980077337
MTMR9	0.0024553194135661315
MTNR1A	0.0030878934353699063
MTNR1B	0.0030878823696844334
MTO1	5.91386278972832e-05
MTOR	0.0031461335085449234
MTPN	0.003043208548007276
MTR	0.0029498721805130954
MTREX	0.0029430925618487065
MTRF1L	0.0021038551474493314
MTRNR2L1	0.002546942078037467
MTRR	0.00020390383399935852
MTSS1	0.0027960513525473753
MTSS2	0.002993477867960436
MTTP	0.0026306004067214858
MTURN	0.003048750631150607
MTUS1	0.00044996414547493745
MTUS2	0.0005796881229942936
MTX1	0.0012927852982241694
MTX2	0.0015020585376985917
MTX3	0.0012696505537160832
MUC1	0.0030391771338383524
MUC12	0.001781645538697053
MUC13	0.0017816455386969398
MUC15	0.0017816455386971
MUC16	0.001933723235254575
MUC17	0.0018550200164112148
MUC19	0.0017816455386970545
MUC2	0.002530774514120133
MUC20	0.0022395731951376386
MUC21	0.0017816455386970003
MUC3A	0.00178164553869704
MUC3B	0.0017816455386970775
MUC4	0.0022078260132612814
MUC5AC	0.00234394902877751
MUC5B	0.0017816455386970177
MUC6	0.0018291815487026348
MUC7	0.0019478564377609588
MUCL1	0.0017816455386970508
MUL1	0.0009251962006727307
MUS81	0.002824368259028846
MUSK	0.0027028349079757097
MUT	4.2993129692036475e-05
MUTED	0.0004849547380379418
MUTYH	0.0026376424838537274
MVB12A	0.002803040237739243
MVB12B	0.0028030402377392572
MVD	0.0028380242264400488
MVK	0.002291773100197217
MVP	0.0031072141054589494
MX1	0.0030484483312991427
MXD1	0.0028865872884063196
MXD3	0.0027056890653950555
MXD4	0.0029598632021779142
MXI1	0.0027245394640409166
MXRA8	0.002532977210130697
MYADM	0.0008227785253714971
MYB	0.0031075883282113584
MYBBP1A	0.002996434864187401
MYBL1	0.0030439566026596414
MYBL2	0.002926172704252159
MYBPC1	0.002178911342785481
MYBPC2	0.0021331846415539213
MYBPC3	0.0022726875405069576
MYBPH	0.001356871118519458
MYC	0.00319086569203027
MYCBP	0.0029094390244715357
MYCBP2	0.0029312787178634105
MYCBPAP	0.0016355247293988477
MYCL	0.0028303588664169875
