gene	betweenness
NOP56	0.00011084169406174219
NOP58	4.674233391742347e-05
NOS1	0.00015911165937535263
NOS1AP	5.725615564197347e-05
NOS2	0.0008610382291571605
NOS3	0.00042424154642061655
NOSIP	0.0002695968645150525
NOSTRIN	4.262935530061862e-06
NOTCH1	0.001119957278593528
NOTCH2	6.709525278487683e-05
NOTCH2NL	7.808659691982463e-06
NOTCH2NLA	1.5324066418642703e-06
NOTCH3	0.00012622208239324942
NOTCH4	0.00010684626656477359
NOTO	1.2460852090675378e-07
NOTUM	1.701454371020773e-05
NOV	2.477128993528755e-06
NOVA1	5.284454977234421e-06
NOX1	1.6325642553439645e-05
NOX3	4.1892346038831105e-05
NOX4	6.143769506208201e-06
NOX5	4.468569868989984e-09
NOXA1	2.549502673498613e-06
NOXO1	3.522176722970236e-05
NPAP1	2.0784696303160678e-05
NPAS1	0.00020421782014199658
NPAS2	2.4575217983938633e-05
NPAS3	3.593321374185827e-11
NPAS4	1.0202830803986266e-05
NPAT	5.8481631110793965e-06
NPB	4.193229143262792e-06
NPBWR1	4.193229143262792e-06
NPBWR2	4.193229143262792e-06
NPC1	0.0001375142666110047
NPC1L1	0.0
NPC2	5.410227492460682e-06
NPDC1	2.620543613145717e-05
NPEPPS	8.479588053317307e-05
NPEPPSL1	1.1429048015663972e-05
NPFF	1.3385142342767494e-05
NPFFR1	5.919427346872809e-06
NPFFR2	1.5025992304232626e-05
NPHP1	8.832531509114547e-05
NPHP3	2.0333104173517387e-05
NPHP4	0.00011357829704432566
NPHS1	5.690342525158232e-05
NPHS2	7.294196773575527e-06
NPLOC4	1.0494837744940757e-05
NPM1	0.0009351978552231541
NPM2	5.219438876874121e-06
NPM3	4.5490925930647876e-05
NPNT	1.1127759600464538e-05
NPPA	3.3462812626182774e-05
NPPB	1.3359163261277473e-05
NPPC	0.00010148295086136845
NPR1	1.9062767283364342e-05
NPR2	9.853422211268907e-06
NPR3	3.954104692777893e-07
NPRL2	2.8191121121978382e-06
NPRL3	1.2148906764496998e-06
NPS	5.0089308105433235e-06
NPSR1	5.0089308105433235e-06
NPTN	2.6876854867027077e-08
NPTX1	7.387544455227843e-05
NPTX2	0.0
NPTXR	5.6991456099499616e-05
NPW	4.193229143262792e-06
NPY	5.952406138532007e-05
NPY1R	6.768541504090028e-05
NPY2R	1.671114467189983e-05
NPY4R	1.158220214594795e-05
NPY5R	9.417845585061504e-06
NQO1	0.0001912729724670128
NQO2	3.676073724048688e-05
NR0B1	1.4598824228721515e-05
NR0B2	0.0001639309648177602
NR1D1	3.36026421048425e-05
NR1D2	4.8621893795131265e-05
NR1F3	1.760457783577244e-05
NR1H2	9.028507692490515e-05
NR1H3	5.2821520633016436e-05
NR1H4	9.611481782718322e-06
NR1I2	1.6380903982850512e-05
NR1I3	1.7308584879118242e-05
NR2C1	9.72723833741883e-06
NR2C2	2.166986951121988e-05
NR2C2AP	8.553299823523816e-06
NR2E1	1.7835095042544647e-05
NR2E3	2.577484388084113e-05
NR2F1	5.126675359390128e-05
NR2F2	4.2265647870658335e-05
NR2F6	8.41424834775429e-06
NR3C1	0.002310096421543025
NR3C2	9.241676891780108e-05
NR4A1	0.0003110103036273558
NR4A2	0.00010302583056952949
NR4A3	2.772582420955928e-05
NR5A1	0.0001821811085327097
NR5A2	3.219356182232932e-05
NR6A1	3.7031399021535565e-05
NRAP	1.4642117662794654e-07
NRARP	1.2149380588666948e-07
NRAS	0.0011077027902892827
NRBF2	1.2778113348588237e-05
NRBP1	3.539179034502161e-05
NRCAM	2.468431676102657e-05
NRD1	1.6245844049672417e-07
NRDC	2.0811595717964317e-06
NRF1	8.223019247843345e-05
NRG1	6.417647488839314e-05
NRG2	8.530433121558576e-05
NRG3	1.7032285726660565e-05
NRG4	1.213345946478711e-05
NRGN	9.376125277658317e-05
NRIP1	0.00031684484016097247
NRIP2	1.6228966771879522e-05
NRIP3	5.418595688608831e-06
NRK	3.0326065999734795e-05
NRL	1.5351009157967796e-05
NRN1	8.22484420911327e-08
NRN1L	8.22484420911327e-08
NRP1	2.8467483299725686e-05
NRP2	3.600134030247069e-05
NRROS	6.71541983686245e-07
NRSN1	0.0
NRSN2	4.044695097583636e-07
NRTN	1.2027856773480816e-05
NRXN1	8.122046284367936e-05
NRXN2	5.6741983720066815e-05
NRXN3	1.912040309892689e-05
NSA2	4.177655032136168e-06
NSD1	9.255541274091295e-05
NSD2	0.00010604726004119745
NSD3	3.30220542349459e-06
NSDHL	0.0
NSF	0.00017328240145311869
NSFL1C	6.667283673169793e-05
NSG1	1.235839094834733e-05
NSL1	1.3627868768569198e-05
NSMAF	1.6910723228501984e-05
NSMCE1	2.396089741095777e-05
NSMCE2	2.686390737038126e-06
NSMCE3	2.4212798828603778e-05
NSMCE4A	2.4698598951573573e-06
NSRP1	1.7920877871466443e-05
NSUN2	1.9335537077985777e-05
NSUN4	1.427714803447465e-05
NT5C2	2.1404139302969e-06
NT5E	6.465149954260994e-05
NTF3	2.0094110502610085e-05
NTF4	9.398018400943365e-06
NTHL1	6.591591452098469e-05
NTM	3.7928974720538515e-07
NTMT1	7.966465546090742e-08
NTN1	1.6362627643498708e-05
NTN3	3.4870177600215546e-07
NTN4	1.5016661979553462e-05
NTNG1	4.620025326568143e-05
NTNG2	0.00015360785498902486
NTRK1	0.00154832967047569
NTRK2	0.00021220621496769845
NTRK3	8.045283792544224e-05
NTS	3.7796547355192694e-05
NTSR1	1.0069123911460819e-05
NTSR2	3.7926786172505544e-06
NUAK1	0.00010561810179323765
NUAK2	0.0002239998825755202
NUB1	1.8571122980804987e-06
NUBP1	2.6659260931419605e-05
NUBP2	1.9550480482432264e-05
NUBPL	1.2967539121501754e-05
NUCB1	6.60824832033915e-05
NUCB2	1.897517754351143e-05
NUCKS1	0.0006668511993766297
NUDC	2.3502122763118772e-05
NUDCD2	6.941041057662587e-05
NUDCD3	8.86175499186207e-06
NUDT1	1.693046089506959e-05
NUDT10	9.88794320912751e-08
NUDT14	1.3296924719173293e-06
NUDT16L1	2.289800366438934e-06
NUDT18	3.705202710902691e-05
NUDT19	2.747807818656724e-10
NUDT2	1.0259703673115297e-05
NUDT21	0.00015486886090969706
NUDT3	6.435996408085141e-07
NUDT5	2.1572795231622424e-06
NUDT6	3.83551805054103e-06
NUDT7	2.747807818656724e-10
NUF2	2.613804822121808e-05
NUFIP1	1.0124026083198035e-05
NUFIP2	2.7937735945824626e-06
NUMA1	5.657388047042616e-05
NUMB	0.00011676843572947906
NUMBL	4.1613067859126605e-05
NUP107	8.862508983698618e-05
NUP133	0.00015018131026035657
NUP153	8.764399847412781e-05
NUP155	0.00012929384962806064
NUP160	7.034420261331109e-05
NUP188	2.6083453835551117e-05
NUP205	8.658924996600327e-05
NUP210	0.00013323865604068232
NUP214	0.00017344703133350778
NUP35	3.334163197282714e-05
NUP37	0.00016093943254123866
NUP42	2.6083453835551117e-05
NUP43	6.184420415693562e-05
NUP50	4.5268022238819416e-05
NUP54	7.249555681800307e-05
NUP58	3.1721417274687714e-05
NUP62	0.0001922072087677293
NUP62CL	7.755863220561226e-09
NUP85	0.0001391756296247509
NUP88	5.0292506510545324e-05
NUP93	0.00010510017012169552
NUP98	0.00011663043710864088
NUP98/HOXC13	4.5008439482289947e-07
NUPL1	2.2658402943460343e-07
NUPL2	0.0
NUPR1	2.6738229996669456e-05
NUPR2	1.0205444861265599e-06
NUS1	3.900665068226256e-05
NUSAP1	1.666121368779093e-05
NUTF2	2.240204386331026e-05
NVL	1.5430351868640402e-05
NXF1	6.653801473494817e-05
NXF2	1.66729671462299e-05
NXF3	1.5598120592820976e-05
NXF5	9.828426717458272e-06
NXN	2.7083844603069403e-06
NXPH1	1.6389446837966715e-08
NXPH2	1.6389446837966715e-08
NXPH3	1.6389446837966715e-08
NXT1	5.943841729853281e-06
NXT2	9.412768286019497e-06
NY-CO-41	7.694539115616647e-07
NYAP1	2.9922241325837717e-05
NYAP2	3.269840692148487e-05
NYNRIN	2.01266761011603e-09
OARD1	2.271180725955436e-06
OAS1	6.977779744300705e-06
OAS2	2.278067304131803e-06
OAS3	3.315594568429547e-06
OASL	7.681832433538377e-06
OAT	1.0335376659457854e-05
OAZ1	4.270847888971963e-05
OAZ2	8.453728117041955e-07
OAZ3	9.16998218657445e-06
OBFC1	6.053402339274396e-08
OBP2A	0.0
OBSCN	2.768777592366039e-05
OBSL1	3.99239803672957e-05
OC90	9.690031164801741e-08
OCA2	2.1736830667454753e-11
OCLN	6.652900771387072e-05
OCM2	0.0
OCRL	0.00021944329169780121
ODAM	0.00012854241631802
ODC1	8.250525882463468e-06
ODF1	3.426259107911926e-05
ODF2	2.7008965563348643e-05
ODF2L	1.0807141761802435e-05
ODF4	1.206183713947502e-06
ODZ3	1.1341816345036297e-06
OFD1	9.430836097097909e-05
OGA	1.3352523062189241e-05
OGDH	5.0407186530766846e-05
OGDHL	1.0675600532036193e-05
OGFOD1	7.002850398150064e-05
OGFOD2	5.046275171053813e-06
OGG1	0.00024298075149369045
OGN	3.23182196397482e-05
OGT	3.971718448269423e-05
OIP5	1.3362188243522863e-05
OK/SW-CL.5	4.898090904615958e-06
OLA1	3.55303572340274e-05
OLAH	2.3265764118184408e-08
OLFM1	0.0002168615741023152
OLFM2	1.8617083021613202e-07
OLFM3	1.6680655313472837e-06
OLFM4	1.5342492741815628e-05
OLFML2A	1.5761446529310706e-05
OLFML3	7.755426869330878e-05
OLFR	4.588301184732046e-05
OLIG1	3.611913713578483e-06
OLIG2	1.4053711638639792e-05
OLIG3	2.3855083922367954e-05
OLR1	6.224277920906775e-06
OMA1	2.7746324014561836e-07
OMD	3.833377199285773e-06
OMG	4.09480994181897e-05
OMP	2.552929567426117e-06
ONECUT1	1.7743259286277795e-05
ONECUT2	1.1560271421152687e-06
ONECUT3	1.1560271421152687e-06
OPA1	5.7460532872593716e-05
OPCML	1.3736215775514662e-05
OPHN1	1.9098720617189732e-05
OPN1LW	8.632470023364091e-05
OPN1MW	3.1343016853217264e-07
OPN1MW3	1.819778162264969e-05
OPN1SW	1.819778162264969e-05
OPN3	4.0140053659327915e-05
OPN4	5.173107804023791e-06
OPN5	4.757404666665926e-05
OPRD1	3.3833671694829294e-05
OPRK1	3.365739323759409e-05
OPRL1	1.476894750740273e-05
OPRM1	8.414550392129868e-05
OPTC	4.293593760954374e-06
OPTN	0.00012599967900216345
OR10A2	1.0089389472041699e-05
OR10A3	1.0089389472041699e-05
OR10A4	1.0089389472041699e-05
OR10A5	1.0089389472041699e-05
OR10A6	1.0089389472041699e-05
OR10A7	1.0089389472041699e-05
OR10AD1	1.0089389472041699e-05
OR10AG1	1.0089389472041699e-05
OR10C1	1.0089389472041699e-05
OR10G2	1.3411843554997014e-06
OR10G3	1.0089389472041699e-05
OR10G4	1.0089389472041699e-05
OR10G6	1.3411843554997014e-06
OR10G7	1.0089389472041699e-05
OR10G8	1.0089389472041699e-05
OR10G9	1.0089389472041699e-05
OR10H1	1.0089389472041699e-05
OR10H2	1.0089389472041699e-05
OR10H3	1.0089389472041699e-05
OR10H4	1.0089389472041699e-05
OR10H5	1.0089389472041699e-05
OR10J1	1.0089389472041699e-05
OR10J3	1.0089389472041699e-05
OR10J5	1.0089389472041699e-05
OR10K1	1.0089389472041699e-05
OR10K2	1.0089389472041699e-05
OR10P1	1.0089389472041699e-05
OR10Q1	1.0089389472041699e-05
OR10R2	1.0089389472041699e-05
OR10S1	1.0089389472041699e-05
OR10T2	1.0089389472041699e-05
OR10V1	1.0089389472041699e-05
OR10W1	1.0089389472041699e-05
OR10X1	4.588301184732046e-05
OR10Z1	4.588301184732046e-05
OR11A1	1.0089389472041699e-05
OR11G2	1.0089389472041699e-05
OR11H1	1.0089389472041699e-05
OR11H12	4.588301184732046e-05
OR11H2	1.0089389472041699e-05
OR11H4	1.0089389472041699e-05
OR11H6	1.0089389472041699e-05
OR11H7	1.0089389472041699e-05
OR11L1	1.0089389472041699e-05
OR12D2	1.0089389472041699e-05
OR12D3	1.0089389472041699e-05
OR13A1	1.0089389472041699e-05
OR13C2	1.0089389472041699e-05
OR13C3	1.0089389472041699e-05
OR13C4	1.0089389472041699e-05
OR13C5	1.0089389472041699e-05
OR13C8	1.0089389472041699e-05
OR13C9	1.0089389472041699e-05
OR13D1	1.0089389472041699e-05
OR13F1	1.0089389472041699e-05
OR13G1	1.0089389472041699e-05
OR13H1	1.0089389472041699e-05
OR13J1	1.0089389472041699e-05
OR14A16	1.0089389472041699e-05
OR14A2	1.3411843554997014e-06
OR14C36	1.0089389472041699e-05
OR14I1	1.0089389472041699e-05
OR14J1	1.0089389472041699e-05
OR14K1	1.3411843554997014e-06
OR1A1	1.0089389472041699e-05
OR1A2	1.0089389472041699e-05
OR1B1	1.0089389472041699e-05
OR1C1	1.0089389472041699e-05
OR1D2	1.0089389472041699e-05
OR1D5	4.588301184732046e-05
OR1E1	1.0089389472041699e-05
OR1E2	1.0089389472041699e-05
OR1F1	3.792077185211365e-05
OR1F12	1.3411843554997014e-06
OR1G1	0.0001408681771526794
OR1I1	1.0089389472041699e-05
OR1J1	1.0089389472041699e-05
OR1J2	1.0089389472041699e-05
OR1J4	1.0089389472041699e-05
OR1K1	1.0089389472041699e-05
OR1L1	1.0089389472041699e-05
OR1L3	1.0089389472041699e-05
OR1L4	1.0089389472041699e-05
OR1L6	1.0089389472041699e-05
OR1L8	1.0089389472041699e-05
OR1M1	1.0089389472041699e-05
OR1N1	1.0089389472041699e-05
OR1N2	1.0089389472041699e-05
OR1Q1	1.0089389472041699e-05
OR1S1	1.0089389472041699e-05
OR1S2	1.0089389472041699e-05
OR2A1	1.0089389472041699e-05
OR2A12	1.0089389472041699e-05
OR2A14	1.0089389472041699e-05
OR2A2	1.0089389472041699e-05
OR2A25	1.0089389472041699e-05
OR2A4	1.0089389472041699e-05
OR2A5	1.0089389472041699e-05
OR2A7	1.0089389472041699e-05
OR2AE1	1.0089389472041699e-05
OR2AG1	1.0089389472041699e-05
OR2AG2	1.0089389472041699e-05
OR2AJ1	1.3411843554997014e-06
OR2AK2	1.0089389472041699e-05
OR2AP1	1.0089389472041699e-05
OR2AT4	1.0089389472041699e-05
OR2B11	1.0089389472041699e-05
OR2B2	1.0089389472041699e-05
OR2B3	1.0089389472041699e-05
OR2B6	1.0089389472041699e-05
OR2C1	1.0089389472041699e-05
OR2C3	1.0089389472041699e-05
OR2D2	1.0089389472041699e-05
OR2D3	1.0089389472041699e-05
OR2F1	1.0089389472041699e-05
OR2F2	1.0089389472041699e-05
OR2G2	1.0089389472041699e-05
OR2G3	1.0089389472041699e-05
OR2G6	1.0089389472041699e-05
OR2H1	1.0089389472041699e-05
OR2H2	1.0089389472041699e-05
OR2I1P	1.3411843554997014e-06
OR2J1	1.0089389472041699e-05
OR2J2	1.0089389472041699e-05
OR2J3	1.0089389472041699e-05
OR2K2	1.0089389472041699e-05
OR2L13	1.0089389472041699e-05
OR2L2	1.0089389472041699e-05
OR2L3	1.0089389472041699e-05
OR2L5	1.0089389472041699e-05
OR2L8	1.0089389472041699e-05
OR2M2	1.0089389472041699e-05
OR2M3	1.0089389472041699e-05
OR2M4	1.0089389472041699e-05
OR2M5	1.0089389472041699e-05
OR2M7	1.0089389472041699e-05
OR2S2	1.0089389472041699e-05
OR2T1	1.0089389472041699e-05
OR2T10	1.0089389472041699e-05
OR2T11	1.0089389472041699e-05
OR2T12	1.0089389472041699e-05
OR2T2	1.0089389472041699e-05
OR2T27	1.0089389472041699e-05
OR2T29	1.0089389472041699e-05
OR2T3	1.0089389472041699e-05
OR2T33	1.0089389472041699e-05
OR2T34	1.0089389472041699e-05
OR2T35	1.0089389472041699e-05
OR2T4	1.0089389472041699e-05
OR2T5	1.0089389472041699e-05
OR2T6	1.0089389472041699e-05
OR2T7	1.3411843554997014e-06
OR2T8	1.0089389472041699e-05
OR2V1	1.0089389472041699e-05
OR2V2	1.0089389472041699e-05
OR2W1	1.0089389472041699e-05
OR2W3	1.0089389472041699e-05
OR2W5	1.0089389472041699e-05
OR2Y1	1.0089389472041699e-05
OR2Z1	1.0089389472041699e-05
OR3A1	1.0089389472041699e-05
OR3A2	1.0089389472041699e-05
OR3A3	1.0089389472041699e-05
OR3A4P	1.3411843554997014e-06
OR4A15	1.0089389472041699e-05
OR4A16	1.0089389472041699e-05
OR4A47	1.0089389472041699e-05
OR4A4P	1.3411843554997014e-06
OR4A5	1.0089389472041699e-05
OR4A8	1.3411843554997014e-06
OR4B1	1.0089389472041699e-05
OR4C11	1.0089389472041699e-05
OR4C12	1.0089389472041699e-05
OR4C13	1.0089389472041699e-05
OR4C15	1.0089389472041699e-05
OR4C16	1.0089389472041699e-05
OR4C3	1.0089389472041699e-05
OR4C45	1.3411843554997014e-06
OR4C46	1.0089389472041699e-05
OR4C5	1.0089389472041699e-05
OR4C6	1.0089389472041699e-05
OR4D1	1.0089389472041699e-05
OR4D10	1.0089389472041699e-05
OR4D11	1.0089389472041699e-05
OR4D2	1.0089389472041699e-05
OR4D5	1.0089389472041699e-05
OR4D6	1.0089389472041699e-05
OR4D9	1.0089389472041699e-05
OR4E1	1.0089389472041699e-05
OR4E2	1.0089389472041699e-05
OR4F15	1.0089389472041699e-05
OR4F17	1.0089389472041699e-05
OR4F21	1.0089389472041699e-05
OR4F3	1.0089389472041699e-05
OR4F4	1.0089389472041699e-05
OR4F5	1.0089389472041699e-05
OR4F6	1.0089389472041699e-05
OR4K1	1.0089389472041699e-05
OR4K13	1.0089389472041699e-05
OR4K14	1.0089389472041699e-05
OR4K15	1.0089389472041699e-05
OR4K17	1.0089389472041699e-05
OR4K2	1.0089389472041699e-05
OR4K3	1.3411843554997014e-06
OR4K5	1.0089389472041699e-05
OR4L1	1.0089389472041699e-05
OR4M1	1.0089389472041699e-05
OR4M2	1.0089389472041699e-05
OR4N2	1.0089389472041699e-05
OR4N4	1.0089389472041699e-05
OR4N5	1.0089389472041699e-05
OR4P4	1.0089389472041699e-05
OR4Q2	1.3411843554997014e-06
OR4Q3	1.0089389472041699e-05
OR4S1	1.0089389472041699e-05
OR4S2	1.0089389472041699e-05
OR4X1	1.0089389472041699e-05
OR4X2	1.0089389472041699e-05
OR51A2	1.0089389472041699e-05
OR51A4	1.0089389472041699e-05
OR51A7	1.0089389472041699e-05
OR51B2	1.0089389472041699e-05
OR51B4	1.0089389472041699e-05
OR51B5	1.0089389472041699e-05
OR51B6	1.0089389472041699e-05
OR51D1	1.0089389472041699e-05
OR51E1	1.0089389472041699e-05
OR51E2	1.0089389472041699e-05
OR51F1	1.0089389472041699e-05
OR51F2	1.0089389472041699e-05
OR51G1	1.0089389472041699e-05
OR51G2	1.0089389472041699e-05
OR51H1	1.0089389472041699e-05
OR51I1	1.0089389472041699e-05
OR51I2	1.0089389472041699e-05
OR51J1	1.0089389472041699e-05
OR51L1	1.0089389472041699e-05
OR51M1	1.0089389472041699e-05
OR51Q1	1.0089389472041699e-05
OR51S1	1.0089389472041699e-05
OR51T1	1.0089389472041699e-05
OR51V1	1.0089389472041699e-05
OR52A1	1.647402352728653e-05
OR52A5	1.0089389472041699e-05
OR52B2	1.0089389472041699e-05
OR52B4	4.588301184732046e-05
OR52B6	1.0089389472041699e-05
OR52D1	1.0089389472041699e-05
OR52E1	4.588301184732046e-05
OR52E2	1.0089389472041699e-05
OR52E4	1.0089389472041699e-05
OR52E5	1.3411843554997014e-06
OR52E6	1.0089389472041699e-05
OR52E8	1.0089389472041699e-05
OR52H1	1.0089389472041699e-05
OR52I1	1.0089389472041699e-05
OR52I2	1.0089389472041699e-05
OR52J3	1.0089389472041699e-05
OR52K1	1.0089389472041699e-05
OR52K2	1.0089389472041699e-05
OR52L1	1.0089389472041699e-05
OR52M1	1.0089389472041699e-05
OR52N1	1.0089389472041699e-05
OR52N2	1.0089389472041699e-05
OR52N4	1.0089389472041699e-05
OR52N5	1.0089389472041699e-05
OR52R1	1.0089389472041699e-05
OR52W1	1.0089389472041699e-05
OR52Z1	4.588301184732046e-05
OR56A1	1.0089389472041699e-05
OR56A3	1.0089389472041699e-05
OR56A4	1.0089389472041699e-05
OR56A5	1.0089389472041699e-05
OR56B1	1.0089389472041699e-05
OR56B4	1.0089389472041699e-05
OR5A1	1.0089389472041699e-05
OR5A2	1.0089389472041699e-05
OR5AC2	1.0089389472041699e-05
OR5AK2	1.0089389472041699e-05
OR5AN1	1.0089389472041699e-05
OR5AP2	1.0089389472041699e-05
OR5AR1	1.0089389472041699e-05
OR5AS1	1.0089389472041699e-05
OR5AU1	1.0089389472041699e-05
OR5B12	1.0089389472041699e-05
OR5B17	1.0089389472041699e-05
OR5B2	1.0089389472041699e-05
OR5B21	1.0089389472041699e-05
OR5B3	1.0089389472041699e-05
OR5C1	1.0089389472041699e-05
OR5D13	1.0089389472041699e-05
OR5D14	1.0089389472041699e-05
OR5D16	1.0089389472041699e-05
OR5D18	1.0089389472041699e-05
OR5F1	1.0089389472041699e-05
OR5H1	1.0089389472041699e-05
OR5H14	1.0089389472041699e-05
OR5H15	1.0089389472041699e-05
OR5H2	1.0089389472041699e-05
OR5H6	1.0089389472041699e-05
OR5I1	1.0089389472041699e-05
OR5J2	1.0089389472041699e-05
OR5K1	1.0089389472041699e-05
OR5K2	1.0089389472041699e-05
OR5K3	1.0089389472041699e-05
OR5K4	1.0089389472041699e-05
OR5L1	1.0089389472041699e-05
OR5L2	1.0089389472041699e-05
OR5M1	1.0089389472041699e-05
OR5M10	1.0089389472041699e-05
OR5M11	1.0089389472041699e-05
OR5M3	1.0089389472041699e-05
OR5M8	1.0089389472041699e-05
OR5M9	1.0089389472041699e-05
OR5P2	1.0089389472041699e-05
OR5P3	1.0089389472041699e-05
OR5R1	1.0089389472041699e-05
OR5T1	1.0089389472041699e-05
OR5T2	1.0089389472041699e-05
OR5T3	1.0089389472041699e-05
OR5V1	1.0089389472041699e-05
OR5W2	1.0089389472041699e-05
OR6A2	1.0089389472041699e-05
OR6B1	1.0089389472041699e-05
OR6B2	1.0089389472041699e-05
OR6B3	1.0089389472041699e-05
OR6C1	1.0089389472041699e-05
OR6C2	1.0089389472041699e-05
OR6C3	1.0089389472041699e-05
OR6C4	1.0089389472041699e-05
OR6C6	1.0089389472041699e-05
OR6C65	1.0089389472041699e-05
OR6C68	1.0089389472041699e-05
OR6C70	1.0089389472041699e-05
OR6C74	1.0089389472041699e-05
OR6C75	1.0089389472041699e-05
OR6C76	1.0089389472041699e-05
OR6F1	1.0089389472041699e-05
OR6J1	1.3411843554997014e-06
OR6K2	1.0089389472041699e-05
OR6K3	1.0089389472041699e-05
OR6K6	1.0089389472041699e-05
OR6M1	1.0089389472041699e-05
OR6N1	1.0089389472041699e-05
OR6N2	1.0089389472041699e-05
OR6P1	1.0089389472041699e-05
OR6Q1	1.0089389472041699e-05
OR6S1	1.0089389472041699e-05
OR6T1	1.0089389472041699e-05
OR6V1	1.0089389472041699e-05
OR6X1	1.0089389472041699e-05
OR6Y1	1.0089389472041699e-05
OR7A10	1.0089389472041699e-05
OR7A17	1.0089389472041699e-05
OR7A5	1.0089389472041699e-05
OR7C1	1.0089389472041699e-05
OR7C2	1.0089389472041699e-05
OR7D2	1.0089389472041699e-05
OR7D4	1.0089389472041699e-05
OR7E24	1.0089389472041699e-05
OR7G1	1.0089389472041699e-05
OR7G2	1.0089389472041699e-05
OR7G3	1.0089389472041699e-05
OR8A1	1.0089389472041699e-05
OR8B12	1.0089389472041699e-05
OR8B2	1.0089389472041699e-05
OR8B3	1.0089389472041699e-05
OR8B4	1.0089389472041699e-05
OR8B8	1.0089389472041699e-05
OR8D1	1.0089389472041699e-05
OR8D2	1.0089389472041699e-05
OR8D4	1.0089389472041699e-05
OR8G1	1.0089389472041699e-05
OR8G2P	1.0089389472041699e-05
OR8G5	1.0089389472041699e-05
OR8H1	1.0089389472041699e-05
OR8H2	1.0089389472041699e-05
OR8H3	1.0089389472041699e-05
OR8I2	1.0089389472041699e-05
OR8J1	1.0089389472041699e-05
OR8J3	1.0089389472041699e-05
OR8K1	1.0089389472041699e-05
OR8K3	1.0089389472041699e-05
OR8K5	1.0089389472041699e-05
OR8S1	1.0089389472041699e-05
OR8U1	1.0089389472041699e-05
OR8U8	1.3411843554997014e-06
OR8U9	4.588301184732046e-05
OR9A2	1.0089389472041699e-05
OR9A4	1.0089389472041699e-05
OR9G1	1.0089389472041699e-05
OR9G4	1.0089389472041699e-05
OR9I1	1.0089389472041699e-05
OR9K2	1.0089389472041699e-05
OR9Q1	1.0089389472041699e-05
OR9Q2	1.0089389472041699e-05
ORAI1	9.242321378587986e-05
ORAI2	2.6162447239321896e-05
ORAI3	3.2659259294839033e-07
ORC1	3.9196442526518944e-05
ORC1L	1.3175761774118403e-05
ORC2	1.0768475096800318e-05
ORC2L	4.584602043477589e-07
ORC3	2.5699227732642727e-06
ORC3L	1.2608984720914133e-06
ORC4	2.4853575026006223e-06
ORC4L	3.7932234600268873e-06
ORC5	2.088697983391078e-06
ORC5L	1.4019249232533462e-05
ORC6	2.4853575026006223e-06
ORC6L	1.3270273671786647e-07
ORM1	2.4094863906135495e-06
ORMDL1	3.4833061716497486e-06
ORMDL2	3.4833061716497486e-06
ORMDL3	0.00034904017203638606
OS9	4.893314481248573e-05
OSBP	1.8598731399336658e-06
OSBP2	2.805386307526079e-06
OSBPL1A	2.3072883894386586e-05
OSBPL3	4.768474071723389e-06
OSBPL5	9.59200947777597e-07
OSBPL8	3.3107298338395816e-06
OSCAR	7.907539698141872e-07
OSGEP	2.1702908988177636e-05
OSGEPL1	4.9748985174668046e-05
OSGIN1	5.701577848958276e-06
OSM	1.5757151190645786e-05
OSMR	2.580586555429989e-06
OSR1	4.2416392223939296e-05
OSR2	0.00011720504913322459
OST4	2.2261520390369935e-06
OSTC	1.6939045791494297e-06
OSTF1	2.0843644366709526e-05
OSTM1	1.8349739669581282e-07
OTC	7.168457335816699e-06
OTOA	8.22484420911327e-08
OTOF	5.778407589851165e-06
OTP	2.080950797866239e-06
OTUB1	4.7403972991615575e-05
OTUB2	0.00014354731421681907
OTUD1	1.3230821618270923e-09
OTUD3	8.304590262733367e-06
OTUD4	1.648199001127531e-06
OTUD5	4.619607447090042e-06
OTUD7A	0.00012091151705959773
OTUD7B	1.983822294907631e-05
OTULIN	5.007005740161294e-05
OTX1	3.0246399347879995e-05
OTX2	2.8680484179023084e-05
OVGP1	0.00016131357724710863
OVOL1	9.711752761250493e-05
OXA1L	4.283354485280044e-08
OXCT1	1.230470181172327e-05
OXER1	4.193229143262792e-06
OXGR1	4.193229143262792e-06
OXSR1	0.00012360255407256992
OXT	2.2131607990408584e-05
OXTR	4.4735860205587666e-05
P/CL.18	6.653988139033011e-06
P2RX1	0.0001262020321245213
P2RX2	4.658366567124888e-06
P2RX3	2.4953870203205687e-06
P2RX4	5.1823065402437286e-06
P2RX5	0.0001586756270800072
P2RX6	3.8137402056129195e-06
P2RX7	5.910901908546012e-05
P2RY1	1.831853848848945e-05
P2RY10	1.916821276163836e-06
P2RY11	1.0755423565169793e-05
P2RY12	1.3628974119352353e-05
P2RY13	4.193229143262792e-06
P2RY14	4.193229143262792e-06
P2RY2	6.379318476244253e-05
P2RY4	5.189859927087969e-06
P2RY6	4.297497548831245e-06
P2RY8	1.176280204386506e-07
P3H1	1.8395607601700856e-06
P3H3	1.104453021898006e-05
P3H4	1.4438384146526749e-08
P4HA1	1.1183004824496181e-05
P4HA2	2.5042185249052218e-05
P4HA3	1.5212020292535025e-05
P4HB	0.00018128885927209422
P4HTM	1.662519198864784e-07
PA2G4	4.094790285061008e-05
PAAF1	6.857543274182367e-06
PABPC1	0.0002663466779250399
PABPC1L2A	5.485090614925129e-07
PABPC3	5.485090614925129e-07
PABPC4	0.00010371386834497012
